approxkl,explained_variance,serial_timesteps,ep_reward_mean,policy_entropy,clipfrac,ep_len_mean,total_timesteps,n_updates,time_elapsed,fps,value_loss,policy_loss
0.0063366806,0.6708382070064545,741376,0.0,0.22408526,0.08461914,126.35,741376,362,1774.8509652614594,394,4.259698e-06,0.00030307035
0.006548827,0.5789951086044312,743424,0.0,0.22084732,0.07944336,129.6,743424,363,1780.0403134822845,395,6.56952e-08,-0.00050269003
0.0068674283,0.3087114095687866,745472,0.0,0.21603131,0.08598633,130.66,745472,364,1785.215601682663,451,8.283515e-08,0.0006327395
0.007570182,0.05057072639465332,747520,0.0,0.22091079,0.093408205,132.54,747520,365,1789.7501928806305,426,1.0076565e-07,-3.0445726e-05
0.007470707,0.35194748640060425,749568,0.0,0.21356544,0.08671875,132.48,749568,366,1794.5584127902985,432,7.6267197e-06,-0.0029759952
0.008187748,0.30426889657974243,751616,0.0,0.2162642,0.103271484,134.48,751616,367,1799.2981975078583,433,1.8061973e-08,-0.0031678732
0.008736065,0.1349811553955078,753664,0.0,0.23275521,0.10629883,134.53,753664,368,1804.0250210762024,432,1.7541513e-08,0.00039099873
0.010808551,-0.031822800636291504,755712,0.0,0.25023893,0.12758788,131.78,755712,369,1808.7581601142883,432,1.2205236e-08,-0.003055958
0.009277015,-1.206540822982788,757760,0.0,0.27328128,0.111132815,133.79,757760,370,1813.4913952350616,426,2.1581027e-08,-0.002097349
0.008956546,-0.07285284996032715,759808,0.0,0.29140747,0.108789064,132.56,759808,371,1818.2964425086975,434,9.153871e-08,-0.0042547104
0.007868754,-1.8893468379974365,761856,0.0,0.29790485,0.09335937,134.7,761856,372,1823.0155251026154,393,1.8108109e-06,-0.0026942608
0.0063694464,-2.1103901863098145,763904,0.0,0.2824427,0.07211914,128.55,763904,373,1828.2240135669708,442,3.4040627e-06,-0.0016994281
0.0074001187,0.29708319902420044,765952,0.0,0.26496288,0.08637695,126.58,765952,374,1832.857846736908,442,1.8029948e-07,-6.6099885e-05
0.0071011065,0.38366007804870605,768000,0.0,0.2545742,0.089257814,130.57,768000,375,1837.4843137264252,422,2.293869e-08,-0.00044057993
0.006864776,0.4198804497718811,770048,0.0,0.22783582,0.08305664,129.49,770048,376,1842.3326261043549,435,3.4114212e-08,-0.0017323302
0.007086262,0.590589702129364,772096,0.0,0.21007597,0.08725586,126.74,772096,377,1847.0346610546112,455,4.615562e-08,0.001159057
0.007026998,0.7300455570220947,774144,0.0,0.20503299,0.08774414,127.08,774144,378,1851.5369126796722,428,8.300428e-08,0.0005339634
0.0076738903,0.6893126666545868,776192,0.0,0.19552119,0.08671875,130.35,776192,379,1856.3234152793884,424,2.9330172e-06,0.0025956482
0.008243685,0.4459415078163147,778240,0.0,0.2033767,0.09272461,133.78,778240,380,1861.148402929306,395,2.807036e-07,-0.0019999072
0.0082234945,0.040430545806884766,780288,0.0,0.21570536,0.099121094,133.94,780288,381,1866.3317377567291,424,8.690533e-08,-0.00015603109
0.008919837,-0.2070939540863037,782336,0.0,0.21192756,0.11040039,123.88,782336,382,1871.161119222641,441,8.6681666e-07,-0.0031692784
0.0060780803,0.3986130356788635,784384,0.0,0.2046597,0.072021484,129.28,784384,383,1875.8151857852936,415,3.5968449e-06,0.0023983542
0.005566151,0.485898494720459,786432,0.0,0.2084814,0.06938477,127.54,786432,384,1880.7457704544067,445,6.900731e-07,0.00061559404
0.006995627,0.4826164245605469,788480,0.0,0.22444351,0.09194336,130.03,788480,385,1885.3494324684143,430,1.8127024e-07,-0.0015690693
0.005874508,0.4490927457809448,790528,0.0,0.22397172,0.07128906,127.24,790528,386,1890.1124260425568,429,5.1704637e-06,-9.360729e-05
0.0063246326,0.2817225456237793,792576,0.0,0.22153755,0.08154297,128.72,792576,387,1894.880551815033,415,1.0520003e-05,-0.0036520262
0.006489025,0.43781977891921997,794624,0.0,0.2117838,0.079589844,132.33,794624,388,1899.8116929531097,434,4.440756e-08,-0.0023391389
0.0056395456,0.5565962195396423,796672,0.0,0.18632475,0.0647461,140.45,796672,389,1904.530003786087,421,6.417109e-08,-0.0015120663
0.007939908,0.6429573893547058,798720,0.0,0.15585075,0.09472656,140.68,798720,390,1909.3854463100433,423,2.966122e-08,-0.00075823534
0.007956451,0.765422984957695,800768,0.0,0.1342578,0.09785156,137.95,800768,391,1914.2273404598236,432,2.0847601e-08,0.0011416959
0.008730007,0.7215918302536011,802816,0.0,0.14311269,0.1059082,136.67,802816,392,1918.9624829292297,422,1.6029961e-08,-0.0017204657
0.006212452,0.642667293548584,804864,0.0,0.16283578,0.07504883,136.17,804864,393,1923.8085906505585,388,1.9551072e-08,-0.00024343119
0.0061935107,-0.4498283863067627,806912,0.0,0.17624052,0.079589844,140.29,806912,394,1929.0772252082825,428,2.3436709e-08,-0.000796656
0.0076723536,-0.6183744668960571,808960,0.0,0.180101,0.10136719,140.94,808960,395,1933.863264799118,432,9.405016e-09,-0.0027395508
0.008521211,-1.7314646244049072,811008,0.0,0.17292765,0.10053711,140.06,811008,396,1938.6042110919952,418,2.9539031e-05,-0.0032120398
0.011760961,-2.058490753173828,813056,0.0,0.15820257,0.13608399,140.31,813056,397,1943.5037484169006,427,1.10794405e-08,-0.0067165075
0.008414036,-1.1310057640075684,815104,0.0,0.14739096,0.100976564,143.46,815104,398,1948.292447566986,449,7.921118e-09,-0.003602181
0.008369558,-1.4907078742980957,817152,0.0,0.13464989,0.103515625,143.13,817152,399,1952.8475608825684,427,7.520844e-09,-2.6146043e-05
0.00840685,-2.7670037746429443,819200,0.0,0.1255953,0.09711914,145.02,819200,400,1957.6408574581146,447,7.683793e-09,-0.0048093256
0.008070609,-0.8064730167388916,821248,0.0,0.12574832,0.09091797,141.17,821248,401,1962.217524766922,427,6.2420527e-09,-0.0027318706
0.0072020604,-4.072235584259033,823296,0.0,0.116766155,0.08461914,133.05,823296,402,1967.009167432785,443,2.7476279e-08,0.0020736158
0.0085058985,0.29447585344314575,825344,0.0,0.100072145,0.0909668,130.87,825344,403,1971.6289517879486,423,1.0482525e-07,-0.0016449392
0.008408247,0.1685841679573059,827392,0.0,0.08119333,0.10112305,133.08,827392,404,1976.4610660076141,440,9.05509e-09,0.0019750516
0.00783282,-0.15302777290344238,829440,0.0,0.07752098,0.09628906,132.09,829440,405,1981.1128344535828,439,1.797999e-07,-0.0005219026
0.01133796,0.33279305696487427,831488,0.0,0.090847,0.12788086,130.9,831488,406,1985.7759938240051,439,2.0709556e-06,-0.0048330105
0.008139269,0.18446499109268188,833536,0.0,0.098048136,0.08525391,132.35,833536,407,1990.432468175888,420,2.0867792e-07,0.0006430365
0.008592853,-0.045035719871520996,835584,0.0,0.08301095,0.105126955,138.51,835584,408,1995.303998708725,434,6.7881984e-09,-1.7704931e-05
0.006979917,0.3463990092277527,837632,0.0,0.059221994,0.083496094,141.34,837632,409,2000.0142750740051,402,7.645314e-09,6.0125835e-06
0.009675687,0.04843789339065552,839680,0.0,0.047090214,0.111083984,140.49,839680,410,2005.1074635982513,438,3.6941117e-07,0.00032462273
0.00674091,0.0837395191192627,841728,0.0,0.05770755,0.08408203,142.3,841728,411,2009.7831830978394,439,2.4348585e-08,0.0007041482
0.009316623,0.42531514167785645,843776,0.0,0.067408614,0.10913086,141.41,843776,412,2014.4419000148773,417,6.0487173e-07,-0.0019851078
0.016598003,0.4516058564186096,845824,0.0,0.055860687,0.1387207,139.47,845824,413,2019.3547639846802,436,4.5379547e-06,0.00028092013
0.009621881,0.0955268144607544,847872,0.0,0.041704673,0.11425781,135.25,847872,414,2024.0483922958374,407,2.1248614e-08,0.0003369624
0.009243916,0.531014621257782,849920,0.0,0.056529045,0.10136719,136.21,849920,415,2029.0780038833618,444,6.48648e-09,-0.0010269966
0.0113931885,0.4782671332359314,851968,0.0,0.08116073,0.10239258,140.54,851968,416,2033.683111667633,440,1.9960835e-08,-0.0050892085
0.0068565393,-0.797845721244812,854016,0.0,0.09124734,0.085351564,140.49,854016,417,2038.3349244594574,455,6.3877074e-08,0.0005766998
0.011348179,-1.2913267612457275,856064,0.0,0.08924895,0.1362793,139.07,856064,418,2042.8333148956299,402,2.0296888e-08,-0.0053841965
0.0067314142,0.34848612546920776,858112,0.0,0.085905194,0.08706055,139.84,858112,419,2047.9253153800964,433,9.96949e-07,0.0017833479
0.0059877993,0.4827927350997925,860160,0.0,0.091258734,0.07197265,144.57,860160,420,2052.652289867401,448,3.2573466e-06,0.0011150453
0.007836789,0.5233773291110992,862208,0.0,0.106183626,0.10053711,142.86,862208,421,2057.218920946121,426,1.5908282e-07,-0.0016838976
0.0073936963,0.44348639249801636,864256,0.0,0.11105716,0.089501955,138.6,864256,422,2062.0224664211273,426,4.5207393e-08,-0.00049860455
0.0070257224,0.37800896167755127,866304,0.0,0.09753957,0.08657227,139.0,866304,423,2066.8253202438354,445,6.667955e-08,-0.0003535293
0.008139859,0.3851150870323181,868352,0.0,0.09706353,0.10273437,135.95,868352,424,2071.4286391735077,433,3.0244525e-08,0.0011403331
0.009281017,0.6429691016674042,870400,0.0,0.094554976,0.11230469,130.94,870400,425,2076.151443004608,436,2.0167488e-06,-0.00037919768
0.00787056,0.357424795627594,872448,0.0,0.08192088,0.091601565,127.23,872448,426,2080.8476684093475,429,1.0213714e-05,0.0005273967
0.0063127913,0.49035418033599854,874496,0.0,0.07020051,0.07773437,127.55,874496,427,2085.619290113449,425,1.4890801e-07,0.0009733109
0.007333298,0.4194362163543701,876544,0.0,0.055631775,0.08881836,127.04,876544,428,2090.4299595355988,431,5.9028764e-07,-0.0008669028
0.007147503,0.34828996658325195,878592,0.0,0.060723953,0.08989258,128.13,878592,429,2095.1736631393433,425,1.2458704e-05,-0.002924572
0.0089566875,0.3313470482826233,880640,0.0,0.049625743,0.10566406,124.55,880640,430,2099.98823094368,452,5.0241976e-08,-0.000566556
0.007011576,0.5417988896369934,882688,0.0,0.045752786,0.08725586,124.28,882688,431,2104.5190420150757,420,2.7968614e-08,0.0013182823
0.008317858,0.6358355283737183,884736,0.0,0.03972528,0.10410156,124.0,884736,432,2109.3967792987823,452,1.8661835e-08,-0.0013833871
0.010938618,0.6627479791641235,886784,0.0,0.040649436,0.12768555,127.69,886784,433,2113.92067360878,434,1.7901849e-08,0.00072808244
0.010688412,0.6639639139175415,888832,0.0,0.039330527,0.120751955,127.76,888832,434,2118.634608030319,428,1.4829115e-08,-0.0023192705
0.008985905,0.4010143280029297,890880,0.0,0.02231009,0.10566406,128.03,890880,435,2123.4146208763123,416,9.547571e-09,-0.0025594712
0.009647572,-0.3162029981613159,892928,0.0,0.009486089,0.11977539,126.07,892928,436,2128.33634352684,411,1.3364703e-08,-0.0027453178
0.0068975845,-1.3294243812561035,894976,0.0,0.023028111,0.08774414,126.53,894976,437,2133.3105251789093,435,1.24083765e-08,0.00041295923
0.00819738,0.22090411186218262,897024,0.0,0.016964283,0.09995117,128.18,897024,438,2138.0117433071136,435,1.2988442e-08,0.00041578952
0.008084221,0.28595513105392456,899072,0.0,0.016316088,0.10341797,125.75,899072,439,2142.7168612480164,453,3.542263e-06,-0.0005317949
0.00734922,0.15938127040863037,901120,0.0,0.022391703,0.09272461,120.5,901120,440,2147.2380862236023,450,7.1320825e-09,-0.00013853822
0.0069276146,0.0744207501411438,903168,0.0,0.009326858,0.08291016,120.81,903168,441,2151.7901799678802,429,4.724769e-08,-0.0029148678
0.011016552,-0.2984774112701416,905216,0.0,-0.013276744,0.11445312,124.69,905216,442,2156.5626566410065,451,3.5409776e-08,-0.002547191
0.012903584,0.2574673295021057,907264,0.0,-0.02999861,0.15214844,122.87,907264,443,2161.099368572235,454,1.07267205e-07,0.0010006245
0.009144421,0.5326188802719116,909312,0.0,-0.037645794,0.108789064,122.99,909312,444,2165.605619907379,447,2.7710087e-06,0.0018135167
0.007452041,0.5633793473243713,911360,0.0,-0.055176,0.08803711,124.31,911360,445,2170.182402610779,442,3.492877e-08,-0.0031051433
0.008629139,0.5722876489162445,913408,0.0,-0.06046959,0.10385742,126.29,913408,446,2174.810927629471,428,3.7211237e-08,-0.0016260622
0.008376351,0.44529467821121216,915456,0.0,-0.051843476,0.10615234,129.52,915456,447,2179.5934009552,426,2.1373842e-06,-0.00078761
0.007069989,0.20483016967773438,917504,0.0,-0.042421676,0.08979492,132.7,917504,448,2184.396151304245,419,5.329922e-05,-0.0012983435
0.006917038,-0.7087085247039795,919552,0.0,-0.03306397,0.08540039,133.0,919552,449,2189.2795510292053,426,1.2840099e-08,0.0006855955
0.010101256,-0.6899678707122803,921600,0.0,-0.030807424,0.12382813,129.15,921600,450,2194.078710794449,443,1.0093762e-08,-0.0034342322
0.012184708,-1.025545358657837,923648,0.0,-0.036412247,0.13925782,128.24,923648,451,2198.7052290439606,464,1.1119252e-08,-1.970844e-05
0.011469524,-1.0801811218261719,925696,0.0,-0.04248447,0.13706055,128.31,925696,452,2203.1181099414825,435,1.13377565e-08,-0.0026594314
0.007921225,-1.04732346534729,927744,0.0,-0.044004768,0.09580078,126.75,927744,453,2207.8205013275146,446,1.3923042e-08,3.3472992e-05
0.009320504,-1.8885300159454346,929792,0.0,-0.04630837,0.11396484,127.34,929792,454,2212.4094665050507,451,7.98072e-09,-0.002031518
0.008528565,-0.5647534132003784,931840,0.0,-0.047150105,0.101464845,125.71,931840,455,2216.945229291916,447,1.00915445e-08,0.0010336371
0.011338995,-1.8337366580963135,933888,0.0,-0.0446983,0.14853516,132.41,933888,456,2221.5194227695465,409,6.8583526e-09,-0.0010430978
0.008836442,-1.1192781925201416,935936,0.0,-0.051909775,0.10932617,131.43,935936,457,2226.5206027030945,432,1.8343654e-08,-0.002196955
0.01029303,-1.5210909843444824,937984,0.0,-0.04874327,0.124902345,133.35,937984,458,2231.261863708496,430,1.535552e-08,-0.0039762743
0.008777802,-0.7542724609375,940032,0.0,-0.035327293,0.10229492,135.23,940032,459,2236.020716190338,434,2.8297993e-08,-0.0010605443
0.009560712,-0.3237495422363281,942080,0.0,-0.024888791,0.11230469,135.29,942080,460,2240.7388713359833,447,6.223361e-08,-0.005263602
0.009763662,-0.12460136413574219,944128,0.0,-0.023545656,0.12480469,133.35,944128,461,2245.317884206772,431,2.8916395e-08,-0.003467822
0.0071220673,-0.26556992530822754,946176,0.0,-0.020715695,0.0909668,132.5,946176,462,2250.066603899002,447,8.124076e-08,-0.0015501711
0.010347618,0.16023904085159302,948224,0.0,-0.029825982,0.11508789,128.97,948224,463,2254.648661136627,434,6.002383e-07,0.00026472454
0.0066303266,-1.0419094562530518,950272,0.0,-0.039930698,0.080517575,127.66,950272,464,2259.363407611847,438,1.6227823e-07,0.0018092778
0.0072395885,0.1531209945678711,952320,0.0,-0.050387543,0.0909668,126.47,952320,465,2264.031227350235,427,2.5242546e-08,-0.0009543633
0.009180622,-0.09589552879333496,954368,0.0,-0.05398474,0.11123047,126.2,954368,466,2268.827726125717,420,1.5257498e-07,0.00085611985
0.010331063,0.3263983130455017,956416,0.0,-0.04731615,0.12041016,124.51,956416,467,2273.7056756019592,455,3.828425e-06,7.070924e-06
0.011621898,0.2703567147254944,958464,0.0,-0.03148225,0.122558594,125.6,958464,468,2278.2017517089844,415,2.2582224e-08,-0.0067173927
0.008711727,0.264054536819458,960512,0.0,-0.037275333,0.10527344,130.16,960512,469,2283.130399942398,432,2.8062413e-08,4.6570778e-05
0.010025917,-0.8455089330673218,962560,0.0,-0.061517984,0.11801758,130.04,962560,470,2287.8698103427887,437,1.861016e-08,-0.0023807988
0.010472742,-1.1289091110229492,964608,0.0,-0.06884388,0.1274414,125.09,964608,471,2292.550840139389,458,1.0374921e-08,0.00063478516
0.0093875965,-1.308359146118164,966656,0.0,-0.06701802,0.11665039,129.81,966656,472,2297.018286705017,429,1.31699895e-08,-0.0006635003
0.008177566,-0.48607075214385986,968704,0.0,-0.0640173,0.1,130.39,968704,473,2301.788886785507,444,1.5509254e-08,0.0018364411
0.006733415,-0.08377110958099365,970752,0.0,-0.068102635,0.07885742,131.39,970752,474,2306.4033200740814,453,9.995583e-07,0.002740445
0.009357023,0.1661732792854309,972800,0.0,-0.07581039,0.10883789,128.63,972800,475,2310.916841983795,446,2.0733761e-08,0.0022677616
0.008693648,-0.7330224514007568,974848,0.0,-0.07513795,0.113183595,128.69,974848,476,2315.5114283561707,452,2.2739808e-08,-0.0032201658
0.0092717735,0.3250478506088257,976896,0.0,-0.06688775,0.11772461,131.87,976896,477,2320.0428564548492,432,5.156315e-08,-0.0016277342
0.00956601,0.27883976697921753,978944,0.0,-0.06449307,0.115429685,127.35,978944,478,2324.781912088394,428,4.8882873e-07,-0.0004368239
0.011342303,0.42584753036499023,980992,0.0,-0.06684055,0.13569336,126.73,980992,479,2329.5591163635254,427,6.0089487e-06,-0.0044688955
0.008080884,-0.33104467391967773,983040,0.0,-0.06195529,0.09082031,130.66,983040,480,2334.348633289337,438,2.1442307e-08,-0.0016796605
0.0077536977,-0.3409423828125,985088,0.0,-0.049329568,0.08935547,130.03,985088,481,2339.016524553299,451,1.0762948e-08,-0.00083810306
0.0075902967,-0.1896977424621582,987136,0.0,-0.043152604,0.09301758,129.66,987136,482,2343.558051109314,436,9.2751e-09,-0.00032594815
0.007838992,0.009943068027496338,989184,0.0,-0.05935704,0.0965332,131.7,989184,483,2348.256272792816,424,8.215999e-09,-0.0031792403
0.007077539,-0.32792651653289795,991232,0.0,-0.08100357,0.08759765,130.55,991232,484,2353.0817239284515,439,1.6932576e-08,-0.00083845685
0.0099861715,-0.27559030055999756,993280,0.0,-0.08791749,0.11762695,131.5,993280,485,2357.738403558731,450,5.1433203e-06,-0.002166001
0.005683504,0.1245502233505249,995328,0.0,-0.0938151,0.06591797,129.66,995328,486,2362.288804769516,440,5.6370048e-08,0.00168343
0.008858742,0.42981934547424316,997376,0.0,-0.08575628,0.1050293,128.99,997376,487,2366.9408659934998,431,1.389954e-07,0.0013699809
0.007155082,0.42088794708251953,999424,0.0,-0.07539807,0.08491211,133.81,999424,488,2371.685953140259,444,1.3314141e-08,-0.0006386712
0.008295032,0.5782701373100281,1001472,0.0,-0.071388245,0.107470706,132.12,1001472,489,2376.29034948349,438,1.6784314e-07,-0.00035509554
0.008569407,0.6421315968036652,1003520,0.0,-0.06574799,0.103076175,134.41,1003520,490,2380.9627709388733,435,2.6090504e-08,0.0015910696
0.010801722,0.6434435546398163,1005568,0.0,-0.059001643,0.12045898,133.69,1005568,491,2385.66726398468,461,2.015947e-07,0.0007086092
0.00945962,0.6207006573677063,1007616,0.0,-0.05646945,0.118701175,130.3,1007616,492,2390.1043033599854,432,8.326203e-09,0.00038773273
0.009724558,0.46538621187210083,1009664,0.0,-0.058960438,0.1116211,129.66,1009664,493,2394.8386347293854,418,4.7591893e-06,-0.0011050579
0.005599792,0.5373413264751434,1011712,0.0,-0.0521739,0.066992186,128.17,1011712,494,2399.73299241066,445,1.143334e-05,0.0023897022
0.007257217,0.6717851758003235,1013760,0.0,-0.049856603,0.08911133,133.34,1013760,495,2404.328347682953,441,8.752536e-08,-0.0010521249
0.0060113063,0.6163003146648407,1015808,0.0,-0.05976191,0.07260742,132.81,1015808,496,2408.96906208992,433,7.2763996e-08,-0.00012595512
0.007375809,0.4288104176521301,1017856,0.0,-0.079132,0.08852539,136.96,1017856,497,2413.697999238968,378,2.9633028e-07,-0.0013419278
0.0064058653,0.2213594913482666,1019904,0.0,-0.09352957,0.081689455,141.61,1019904,498,2419.107822418213,441,3.128288e-07,0.00051154144
0.008153731,-0.20773005485534668,1021952,0.0,-0.09831686,0.09794922,143.97,1021952,499,2423.7509887218475,436,3.0040376e-08,-0.00027949305
0.009633711,-0.3947690725326538,1024000,0.0,-0.104863904,0.115234375,145.2,1024000,500,2428.4394867420197,436,8.685429e-07,0.0017531965
0.011518544,0.5059471726417542,1026048,0.0,-0.11633785,0.12358399,140.68,1026048,501,2433.130209207535,435,2.633845e-07,-0.00027112817
0.008658141,0.578653872013092,1028096,0.0,-0.11780797,0.10058594,139.38,1028096,502,2437.830708026886,444,1.4379227e-08,0.0004530876
0.010907056,0.5825453996658325,1030144,0.0,-0.110730544,0.1293457,138.41,1030144,503,2442.4405705928802,468,8.4936815e-08,-0.0021559668
0.007992967,0.10814589262008667,1032192,0.0,-0.10063919,0.09057617,131.69,1032192,504,2446.8164715766907,447,7.938884e-06,0.00025352772
0.0071809352,0.42504817247390747,1034240,0.0,-0.09019102,0.08613281,132.17,1034240,505,2451.397067785263,422,6.9532746e-08,0.0036633569
0.007410022,0.4088137745857239,1036288,0.0,-0.08953685,0.091845706,135.09,1036288,506,2456.2436492443085,460,1.2495347e-08,-0.0017637818
0.006276825,0.2141406536102295,1038336,0.0,-0.09958441,0.08017578,133.2,1038336,507,2460.6907460689545,432,8.0237745e-09,0.0011781389
0.0072905123,0.2261749505996704,1040384,0.0,-0.11304079,0.0909668,134.2,1040384,508,2465.4249126911163,454,4.549754e-07,0.0013809062
0.008648894,0.3116799592971802,1042432,0.0,-0.12658744,0.10361328,133.41,1042432,509,2469.9378814697266,460,6.3312013e-09,0.0012471594
0.010751227,0.35693931579589844,1044480,0.0,-0.12146498,0.13115235,135.38,1044480,510,2474.3874106407166,454,9.666008e-09,-0.002312024
0.008447092,0.26016902923583984,1046528,0.0,-0.116080225,0.09072266,133.57,1046528,511,2478.89852643013,430,1.6445474e-08,-0.0018897306
0.009853179,0.16850119829177856,1048576,0.0,-0.11827202,0.1137207,137.68,1048576,512,2483.6525971889496,425,1.1926524e-08,-0.0016822526
0.013543842,-0.12322628498077393,1050624,0.0,-0.12461753,0.120996095,134.89,1050624,513,2488.471633911133,444,6.580838e-09,-0.00043322233
0.007019329,-0.7323673963546753,1052672,0.0,-0.13031743,0.08505859,136.11,1052672,514,2493.085664987564,454,2.7557712e-06,0.002891492
0.009103132,0.20063495635986328,1054720,0.0,-0.12747093,0.10024414,134.25,1054720,515,2497.593573331833,429,1.8790685e-07,0.0031173513
0.00888996,0.12809401750564575,1056768,0.0,-0.12076094,0.1046875,133.43,1056768,516,2502.3640604019165,428,2.9655638e-07,-0.00016845463
0.0090832915,-0.8155925273895264,1058816,0.0,-0.11293168,0.10463867,133.4,1058816,517,2507.1444268226624,437,2.2346878e-08,0.0010498564
0.0073162057,-0.19297099113464355,1060864,0.0,-0.11917784,0.08989258,133.43,1060864,518,2511.8302793502808,430,1.0615612e-07,0.0005169064
0.0062666633,0.39351218938827515,1062912,0.0,-0.13368462,0.07675781,133.55,1062912,519,2516.592183113098,465,3.9809497e-06,0.0012749493
0.008190235,0.2701728343963623,1064960,0.0,-0.13670675,0.10405274,131.76,1064960,520,2520.997595310211,445,4.3780704e-09,-0.00065559393
0.008550929,0.13485020399093628,1067008,0.0,-0.13420933,0.10639648,132.64,1067008,521,2525.591455936432,444,4.3320165e-09,0.00028830947
0.007765723,-0.2939215898513794,1069056,0.0,-0.13101849,0.08754883,134.51,1069056,522,2530.2012033462524,418,4.5097486e-09,-0.0004310358
0.011193054,-0.7918450832366943,1071104,0.0,-0.12378343,0.12875977,134.75,1071104,523,2535.102369070053,445,8.0585325e-09,-0.0016999006
0.008640219,0.2166329026222229,1073152,0.0,-0.12555707,0.10205078,137.43,1073152,524,2539.702775478363,428,4.8191846e-09,0.0013684133
0.008785198,-0.6101542711257935,1075200,0.0,-0.12818305,0.11005859,136.16,1075200,525,2544.483988046646,435,1.9631011e-08,0.00011052472
0.008905882,0.3610602021217346,1077248,0.0,-0.12555136,0.10668945,135.78,1077248,526,2549.1951723098755,446,4.937605e-06,0.0015051439
0.010292042,0.38567668199539185,1079296,0.0,-0.11363504,0.11376953,134.42,1079296,527,2553.7868990898132,456,1.2770807e-08,0.00038577398
0.009322477,0.3345482349395752,1081344,0.0,-0.10222945,0.10825195,134.97,1081344,528,2558.276870250702,439,4.351333e-09,-3.6609952e-05
0.008329448,0.12842094898223877,1083392,0.0,-0.09828802,0.10039063,137.15,1083392,529,2562.937439918518,475,6.3647834e-09,-0.002540371
0.008701989,-0.26097822189331055,1085440,0.0,-0.0953723,0.09858398,142.93,1085440,530,2567.2435941696167,449,4.4778967e-09,-0.00072608783
0.0077101523,-1.4455275535583496,1087488,0.0,-0.09105599,0.088574216,138.13,1087488,531,2571.7968468666077,452,4.7550589e-07,0.0005195296
0.0075992844,0.4748641848564148,1089536,0.0,-0.08865584,0.09858398,139.41,1089536,532,2576.324661254883,451,3.9618197e-08,0.0010750869
0.0072276993,0.546787679195404,1091584,0.0,-0.07549667,0.090185545,135.6,1091584,533,2580.8618836402893,450,3.8281223e-06,-0.000350528
0.007431044,0.5211866497993469,1093632,0.0,-0.071091935,0.08984375,135.89,1093632,534,2585.4078843593597,450,1.837601e-06,0.0017108774
0.008968586,0.5879553556442261,1095680,0.0,-0.07073543,0.10805664,132.18,1095680,535,2589.960296869278,422,1.3932171e-06,0.0034360555
0.010696534,0.630541056394577,1097728,0.0,-0.08054156,0.12797852,120.07,1097728,536,2594.804723739624,429,1.0925902e-07,-0.0047145514
0.008195088,0.4418727159500122,1099776,0.0,-0.0865175,0.09311523,127.34,1099776,537,2599.577995300293,458,1.0406549e-06,0.0022215326
0.010454072,0.3687170147895813,1101824,0.0,-0.09025731,0.08564453,127.54,1101824,538,2604.0494248867035,443,7.584371e-08,-0.00055672834
0.006685418,0.4216512441635132,1103872,0.0,-0.09260274,0.083984375,129.62,1103872,539,2608.673749446869,422,6.4548935e-08,-0.000886978
0.009733865,0.44490474462509155,1105920,0.0,-0.092512056,0.11308594,131.56,1105920,540,2613.51792883873,423,9.555504e-08,-0.0015735107
0.008669301,0.652896910905838,1107968,0.0,-0.08283722,0.11044922,133.39,1107968,541,2618.353902578354,436,2.0661776e-07,0.0010095157
0.008043102,0.6339472830295563,1110016,0.0,-0.07354531,0.097753905,136.6,1110016,542,2623.0432879924774,459,2.6531332e-06,0.000117993135
0.008550381,0.5272789299488068,1112064,0.0,-0.08812471,0.10224609,142.72,1112064,543,2627.506579875946,431,1.6035736e-08,0.00040054377
0.0070766555,0.370525598526001,1114112,0.0,-0.10517136,0.09052734,142.21,1114112,544,2632.254398584366,452,2.0194118e-08,-0.0010341157
0.0081449775,0.255155086517334,1116160,0.0,-0.12307584,0.09541015,140.9,1116160,545,2636.7776045799255,458,1.6794297e-07,-0.0019819483
0.0074898666,-0.46329188346862793,1118208,0.0,-0.13815813,0.09418945,138.7,1118208,546,2641.2507133483887,431,8.717512e-09,0.00021192622
0.010437241,-0.6092815399169922,1120256,0.0,-0.14241384,0.12138672,140.7,1120256,547,2646.0041184425354,424,4.119226e-08,-0.0017349608
0.007125292,-0.6786180734634399,1122304,0.0,-0.13999858,0.08759765,140.37,1122304,548,2650.828818321228,412,1.2594472e-08,0.002651094
0.008393117,-0.3200252056121826,1124352,0.0,-0.14442398,0.09238281,143.24,1124352,549,2655.800230741501,439,3.3602592e-07,0.0018733025
0.0073023126,0.48188817501068115,1126400,0.0,-0.15043786,0.08862305,141.1,1126400,550,2660.4597775936127,456,3.2501207e-06,0.0015090357
0.009274452,0.1522531509399414,1128448,0.0,-0.13225545,0.10253906,135.13,1128448,551,2664.9538130760193,422,7.0549964e-07,0.0024888662
0.008412333,0.4752922058105469,1130496,0.0,-0.121613525,0.10341797,138.05,1130496,552,2669.804540872574,441,8.740517e-08,4.0709797e-06
0.008567955,0.6050435900688171,1132544,0.0,-0.123986326,0.099121094,138.07,1132544,553,2674.4422051906586,421,3.608806e-07,-6.0453305e-05
0.008165902,0.638141930103302,1134592,0.0,-0.11151228,0.0909668,136.69,1134592,554,2679.301225423813,443,5.7613867e-08,0.001078306
0.0067458404,0.7484367787837982,1136640,0.0,-0.10300747,0.0836914,137.73,1136640,555,2683.9228031635284,411,2.3753346e-08,0.00034472987
