#{"t_start": 1566926381.5148482, "env_id": null}
r,l,t
0,357,1.571264
0,1128,4.16017
0,608,6.190339
0,1112,8.776246
0,436,9.888588
0,524,11.372869
0,244,11.880272
0,244,12.40741
0,507,13.689085
0,236,14.155542
0,491,15.341627
0,352,16.4917
0,201,16.922307
0,272,17.573378
0,315,18.202399
0,380,19.008566
0,401,20.049081
0,526,21.75808
0,257,22.287123
0,277,22.96837
0,232,23.488939
0,150,23.814035
0,185,24.253212
0,211,24.664707
0,212,25.107519
0,202,25.523574
0,233,26.399024
0,132,26.729422
0,220,27.200153
0,444,28.197486
0,177,28.579554
0,150,28.923092
0,143,29.263367
0,136,29.549825
0,147,29.847849
0,208,30.27532
0,212,30.711039
0,155,31.484316
0,143,31.793958
0,121,32.041677
0,113,32.256969
0,126,32.559379
0,199,33.103238
0,137,33.368358
0,132,33.632907
0,122,33.871384
0,132,34.139033
0,125,34.405198
0,111,34.637442
0,127,34.904012
0,125,35.174323
0,128,35.420336
0,118,36.098294
0,104,36.330346
0,112,36.56887
0,115,36.785893
0,278,37.339474
0,135,37.658471
0,140,37.945919
0,146,38.251379
0,119,38.57329
0,115,38.812904
0,110,39.034957
0,110,39.264052
0,109,39.499509
0,128,39.826261
0,135,40.19152
0,162,40.984534
0,113,41.237849
0,139,41.524678
0,103,41.749668
0,446,42.703347
0,291,43.366773
0,100,43.572724
0,257,44.089463
0,111,44.304816
0,105,44.547546
0,156,44.862013
0,98,45.072498
0,334,46.131869
0,208,46.635153
0,117,46.897684
0,127,47.22198
0,103,47.471909
0,107,47.73853
0,237,48.212287
0,105,48.448581
0,110,48.687497
0,420,49.678175
0,312,50.711936
0,109,50.944567
0,108,51.142905
0,100,51.34278
0,99,51.550895
0,108,51.771431
0,99,51.990618
0,97,52.218813
0,106,52.45065
0,99,52.642675
0,188,53.008292
0,342,53.752211
0,447,54.784262
0,137,55.426423
0,106,55.658247
0,291,56.294538
0,125,56.539233
0,325,57.277312
0,136,57.57157
0,130,57.813031
0,325,58.550143
0,104,58.754143
