#{"t_start": 1566671261.750488, "env_id": null}
r,l,t
64.796899,68,1.131156
36.892928,40,1.229331
95.853229,102,1.51584
86.289598,91,1.746485
63.373278,67,1.920092
44.985786,48,2.044189
55.834129,59,2.199973
49.547917,53,2.339349
49.165243,52,2.463346
50.434547,54,2.594476
72.572306,77,2.793961
39.475226,42,2.893583
53.941859,58,3.0407
55.230104,59,3.190594
64.273731,69,3.362138
49.64114,53,3.501117
55.849743,61,3.662437
40.656414,45,3.775801
43.254801,49,3.896023
44.830489,50,4.019249
39.714976,45,4.137843
52.648232,59,4.297503
45.368563,49,4.421383
71.066186,75,4.630861
62.958201,67,4.797052
50.033506,53,4.928274
40.017694,42,5.034541
59.640731,62,5.19142
79.670153,82,5.41624
58.931623,61,5.581604
145.714691,151,5.992809
40.249801,43,6.103813
99.493945,106,7.217203
43.931128,48,7.366048
60.969961,67,7.559354
71.647371,77,7.765883
70.010532,75,7.961539
39.715434,43,8.070075
84.266222,89,8.319118
40.397312,43,8.419439
48.190509,53,8.546162
79.111047,89,8.812881
60.190775,68,8.98518
44.075952,50,9.112331
41.725227,47,9.222306
44.792544,50,9.349055
93.685032,96,9.613634
81.103919,84,9.822165
56.853514,59,9.985252
71.82066,75,10.180321
48.338266,51,10.314526
33.986436,36,10.400735
50.027182,52,10.539238
59.228095,63,10.697398
58.784304,65,10.867152
57.383546,62,11.018764
64.946096,71,11.204448
118.155139,122,11.543305
34.18544,36,11.631932
47.776632,51,11.751508
59.805896,63,11.913672
72.553389,75,12.107352
52.452294,54,12.253169
112.062083,115,13.116337
57.547611,61,13.314707
60.508505,65,13.530958
94.634022,98,13.821672
51.96742,54,13.970961
54.289269,59,14.11693
55.622342,61,14.283124
55.765141,58,14.430486
77.161695,79,14.627303
102.176025,110,14.918787
71.615596,76,15.119858
67.361531,71,15.303362
45.21346,48,15.435266
49.691454,53,15.581014
63.015535,67,15.763159
55.118076,58,15.919167
57.519255,60,16.072929
50.509471,55,16.207498
66.432907,72,16.415622
61.091305,66,16.576798
65.824065,70,16.751156
61.302336,63,16.917377
76.24095,80,17.11921
48.200204,54,17.27395
46.780957,53,17.402729
38.772187,44,17.508677
59.862104,66,17.685282
85.462492,93,17.939817
49.909272,55,18.079456
65.649249,71,18.277301
59.613645,64,18.44437
49.496108,52,19.115502
62.291796,66,19.307191
68.209572,72,19.517069
62.31711,66,19.740639
65.624808,74,19.990278
64.22666,72,20.18634
45.757396,52,20.320475
95.058053,105,20.606415
51.474267,55,20.74692
56.644924,60,20.913509
58.18238,63,21.076986
64.802031,70,21.255544
71.11248,76,21.46434
70.066628,77,21.667077
63.364413,71,21.847434
41.432426,47,21.96094
64.877152,71,22.146343
59.905145,63,22.319472
50.533893,55,22.4589
83.039401,89,22.68763
91.436711,97,22.93508
85.605104,90,23.167644
78.727131,83,23.381229
76.253795,79,23.596143
77.116007,80,23.797093
83.497291,87,24.017659
54.32061,57,24.160599
70.071715,74,24.356951
63.316491,67,24.5339
62.896802,67,25.258315
40.121297,43,25.383148
80.903501,84,25.609607
118.951137,128,26.010853
50.380154,55,26.183188
64.877216,70,26.382762
72.444236,76,26.589386
72.942122,77,26.790347
52.237707,58,26.935352
55.431791,60,27.095816
72.644099,76,27.292706
69.790296,73,27.475513
73.262254,76,27.682795
80.103979,83,27.912067
58.381022,61,28.062807
67.299985,70,28.243068
59.944693,63,28.396549
70.708231,78,28.604858
74.630555,83,28.824653
68.124402,76,29.017265
72.982868,79,29.222068
64.720148,72,29.401984
54.495282,60,29.556298
51.576386,56,29.692041
88.511036,94,29.944552
81.974487,85,30.179997
69.888052,73,30.365321
61.227772,67,30.52972
36.344082,41,31.176156
105.51023,108,31.487178
104.81838,108,31.782333
71.570494,74,31.99752
77.421023,81,32.278285
52.896646,55,32.446218
106.75969,115,32.780655
88.561642,95,33.056714
150.764587,155,33.47835
66.419864,73,33.664487
92.549692,97,33.922576
65.085918,69,34.104516
78.186194,83,34.322847
60.397517,63,34.480811
133.048634,140,34.871901
94.169442,103,35.146729
99.54458,109,35.434167
92.480016,103,35.704291
113.926525,124,36.049479
73.396756,80,36.262779
64.837747,71,36.453071
55.261476,61,36.609865
58.974777,66,37.321733
68.507097,77,37.538909
62.389753,67,37.719686
87.953075,93,37.971306
63.805283,68,38.175669
104.627115,108,38.538765
100.078449,105,38.844443
63.731918,71,39.031357
109.971961,119,39.356488
92.215096,97,39.619664
89.565043,94,39.882573
90.642786,95,40.138551
62.905585,71,40.330708
77.443653,86,40.573967
139.503883,150,40.978484
53.151863,60,41.123361
72.895968,80,41.333924
96.77064,99,41.601161
86.966807,89,41.867814
85.353024,88,42.100394
43.173741,46,42.213749
70.553929,74,42.421975
260.287309,279,43.750393
92.066409,103,44.048463
72.937303,82,44.27177
115.515609,123,44.653747
175.502288,183,45.213964
114.153004,121,45.551843
91.506851,102,45.823787
78.181768,88,46.045835
51.075818,57,46.178773
77.542794,86,46.40419
85.790215,92,46.644902
74.216334,79,46.857217
89.181457,96,47.116644
72.214964,78,47.321332
86.264059,93,47.56812
95.806555,102,47.836977
113.356477,120,48.146688
122.849368,128,48.511932
137.848215,143,48.908746
88.396623,92,49.158272
141.484929,147,50.120589
121.087156,126,50.460107
83.34368,88,50.726884
135.649453,145,51.197207
115.377037,125,51.540357
47.042338,50,51.674363
51.214884,54,51.813035
93.550258,98,52.087974
75.453368,80,52.308406
105.567171,111,52.602827
102.97636,108,52.918866
70.406001,75,53.106683
122.434464,131,53.4546
66.983495,73,53.64592
86.956974,92,53.889059
65.311522,69,54.060625
145.845841,155,54.486096
123.372652,134,54.854953
103.623374,109,55.145499
98.684496,108,55.986159
127.401841,141,56.398698
118.499885,131,56.748521
113.503983,126,57.149656
85.424682,95,57.439368
172.591443,189,58.007063
83.308733,90,58.250366
191.435207,204,58.821398
66.264391,72,59.011836
102.189662,111,59.322755
99.833764,107,59.617121
200.538008,213,60.216351
109.385001,115,60.54919
119.686908,128,60.919294
139.688819,151,61.320096
112.445629,116,61.64279
102.373456,108,62.505654
111.24105,119,62.854345
123.153128,135,63.273966
97.788274,108,63.622362
116.577774,128,63.980922
118.697315,125,64.328309
83.370832,89,64.555155
169.52192,179,65.037987
145.976748,153,65.46119
144.060683,155,65.891417
86.439571,97,66.147993
99.114676,110,66.455101
167.553977,182,66.963666
82.11806,91,67.205863
131.550233,142,67.58752
109.134712,116,67.902372
141.353093,150,68.867819
76.345599,84,69.085555
143.332253,155,69.583358
138.596389,148,70.029895
129.153773,133,70.41305
118.373096,122,70.751998
134.828742,139,71.148592
143.893005,154,71.562317
142.685333,149,71.973286
108.651497,120,72.298272
90.092941,97,72.538806
125.629893,131,72.888768
133.40774,145,73.287832
88.613758,94,73.533705
93.149655,98,73.791667
124.693195,139,74.180985
95.28126,102,75.006387
136.738299,151,75.409712
207.86933,225,76.137115
137.79427,152,76.567582
186.946748,206,77.156967
152.854032,165,77.615846
124.718917,133,77.97902
76.552907,82,78.195068
142.243069,151,78.637574
104.756192,116,78.942016
70.836498,78,79.148092
160.867463,176,79.635298
147.919021,159,80.058214
242.669531,256,81.336408
270.108688,287,82.222913
126.488574,141,82.625556
151.781978,165,83.101731
169.087588,187,83.608046
134.924072,148,84.026121
147.579764,158,84.469906
92.778437,100,84.728194
130.991203,138,85.090253
96.933362,108,85.373273
163.497569,176,85.880679
119.579033,129,86.236975
136.875069,142,86.626167
137.896565,147,87.575528
144.340893,152,88.058691
159.803964,176,88.630866
116.760332,129,88.997811
170.496074,182,89.51314
132.055671,138,89.899817
162.528563,174,90.375204
150.314105,158,90.802613
186.545419,197,91.350964
190.114827,200,91.89551
409.165185,433,93.105952
116.670175,127,94.014572
195.641724,210,94.702995
131.127721,148,95.121858
122.144017,136,95.485616
126.786287,136,95.863077
150.086636,167,96.326698
185.327004,199,96.853967
108.944957,115,97.155565
233.223904,245,97.847465
142.431535,155,98.269225
193.833243,211,98.852747
126.295702,142,99.236563
138.280847,154,100.218113
119.821223,134,100.674962
144.516741,155,101.128031
145.688578,159,101.551599
322.770384,349,102.546584
151.953912,164,102.990263
161.345549,173,103.464225
107.273007,120,103.783261
162.819342,175,104.268595
145.131596,156,104.691087
135.406336,148,105.092761
128.275911,138,105.455162
196.382531,203,106.626807
241.522779,253,107.404502
142.667649,162,107.864968
115.906374,123,108.221808
141.468963,152,108.64891
116.986443,127,108.99575
144.541364,158,109.433824
162.270479,180,109.923234
189.562774,204,110.506893
196.053617,204,111.109501
140.065266,148,111.497291
182.965372,196,112.055099
182.48939,193,113.278488
199.119298,208,113.881739
367.389267,379,114.935861
155.526724,169,115.401734
175.897186,187,115.908688
255.184899,277,116.703483
183.095835,195,117.260378
169.259693,182,117.776397
151.514966,161,118.219181
134.270256,145,118.635557
180.048848,187,119.820609
144.324513,161,120.263731
156.654273,173,120.742971
191.752371,214,121.354034
160.164063,175,121.845283
205.33265,217,122.446862
172.927677,184,122.971886
238.700345,259,123.683982
220.928638,235,124.35
110.950749,124,124.686445
186.100748,211,125.963877
133.955085,149,126.379133
183.52633,196,126.960385
149.54671,157,127.389134
258.554824,282,128.19833
184.35215,201,128.748448
160.388969,181,129.252497
271.960234,294,130.10035
275.350146,296,130.930027
165.098178,183,131.513936
135.511759,155,132.542899
297.891486,318,133.470964
228.182522,237,134.180284
166.095154,187,134.706202
131.844583,151,135.111331
169.720255,193,135.66914
284.146125,300,136.525966
208.387515,216,137.125664
251.258503,267,138.017215
325.658712,337,139.584019
528.147742,552,141.168551
431.041258,445,142.500896
222.907559,245,143.209839
291.678984,313,144.261729
561.013295,599,146.552146
239.687165,257,147.298092
214.752144,234,147.968122
227.51364,247,148.677331
175.047557,191,149.217661
176.281714,194,149.830649
142.242551,164,150.348709
342.133641,368,151.415125
389.602157,417,153.244098
147.191953,165,153.725192
212.324256,224,154.396472
354.623433,395,155.534073
283.73575,312,156.541107
207.429997,219,157.198418
381.389207,403,158.958704
638.079271,673,160.939473
169.392121,180,161.47571
233.182368,247,162.237549
180.677416,192,162.818541
278.596589,294,163.678312
476.573115,516,165.745968
534.061759,582,167.456255
274.476737,288,168.37546
240.041874,253,169.134852
323.626086,360,170.173245
179.868415,198,170.747996
208.098771,219,171.381019
324.382206,344,172.938672
251.109702,275,173.733262
392.506351,413,175.017797
181.446136,192,175.563673
349.011259,390,176.675695
309.943189,327,177.627394
313.305746,336,179.188126
201.484,218,179.831079
414.484996,445,181.221954
188.528731,202,181.794988
483.649628,505,183.295995
333.509618,354,184.316013
316.10714,349,185.877838
296.486749,325,186.948315
257.263722,282,187.731954
336.308141,355,188.76357
289.545618,302,189.625313
324.410262,349,190.621157
177.261885,187,191.158195
216.432516,233,192.43602
245.582401,272,193.269566
161.568648,171,193.736219
244.232501,263,194.50648
297.883483,314,195.396435
357.310371,379,196.524116
181.322247,194,197.082922
368.612334,402,198.904906
152.051338,163,199.40453
292.809702,303,200.290047
294.780613,303,201.185554
219.852146,235,201.862557
611.369706,627,203.686701
367.82783,385,205.486694
345.674805,368,206.5639
291.49398,310,207.454495
406.779619,446,208.711039
235.646341,252,209.436898
417.286044,455,210.858147
296.289548,312,212.388646
313.365848,339,213.409968
263.801114,287,214.279617
256.400569,277,215.098701
202.740453,211,215.727278
358.447251,382,216.877281
385.177186,399,218.740283
411.753296,433,220.043158
293.444116,318,220.964974
310.837149,321,221.916554
445.691642,480,223.359794
593.676699,625,225.843443
188.199197,203,226.418029
203.958691,212,227.04203
204.092572,226,227.711653
452.248961,485,229.144604
468.347664,498,230.694027
268.803095,277,232.04867
376.850248,411,233.272918
224.453679,254,234.035307
174.864963,199,234.620433
200.23286,217,235.282647
367.682026,392,236.551675
265.612,289,237.406972
140.308056,158,237.873978
297.830057,307,239.351399
239.567283,260,240.157534
341.364701,360,241.202499
316.445692,349,242.33858
152.607377,171,242.83508
231.313102,252,243.612241
160.837074,180,244.12906
157.063162,179,244.642684
337.593093,362,246.262318
294.277673,327,247.209806
378.996176,402,248.49124
292.052692,305,249.415467
329.198577,345,250.394159
566.006222,614,252.727881
268.466622,289,253.561677
253.535919,277,254.463612
327.973053,345,255.471999
243.204639,268,256.268025
188.900512,203,256.829753
526.193309,552,258.954872
581.979713,624,260.890591
317.141063,349,261.917011
389.946694,407,263.090449
525.907735,540,264.678822
353.579025,380,266.446949
359.722262,370,267.498879
417.401792,434,268.742473
512.121999,529,270.275883
373.440996,394,272.029675
320.111874,344,273.116796
320.725179,337,274.080408
378.787177,396,275.23147
488.95175,514,276.724797
347.891361,374,277.802859
341.634462,362,279.525523
410.729365,432,280.777873
316.587542,344,281.777895
204.66933,218,282.37279
290.545462,321,283.325451
260.36282,292,284.203813
447.056311,485,286.252145
321.249962,341,287.237914
257.58493,287,288.054778
250.671302,263,288.826719
319.15393,348,289.819422
213.974495,239,290.600644
239.854429,252,291.933692
174.947951,192,292.478303
493.725262,533,293.973578
211.782727,236,294.636585
258.27621,280,295.423216
211.619996,233,296.077543
191.395993,201,296.728865
327.381903,337,298.272165
289.202299,302,299.148556
625.404243,663,301.084339
278.509811,295,301.944594
219.458856,233,302.725264
331.686287,353,303.755028
238.498683,251,305.058484
293.97537,303,305.966378
291.177506,305,306.847398
251.113439,271,307.631615
300.164153,312,308.588606
248.436783,272,309.463578
415.419882,444,310.759606
247.447427,267,312.102287
284.013055,299,312.945978
389.201135,409,314.111977
334.09854,348,315.205374
331.54708,353,316.227471
153.813449,166,316.681494
533.256873,575,318.967136
350.053008,379,320.071256
267.345727,291,320.977893
169.006954,191,321.570065
276.107724,292,322.419215
470.036517,495,323.868345
269.859563,283,325.286253
244.769971,260,326.0134
298.304744,327,327.02304
194.971097,214,327.686414
226.749894,249,328.38945
379.175201,403,329.54744
320.380382,341,330.505159
505.888083,522,332.601951
431.451976,464,334.084293
338.606982,367,335.161239
247.132139,271,335.955328
339.036946,375,337.069064
286.221645,318,338.542855
132.399664,142,339.012715
204.34962,228,339.727206
360.863901,378,340.814612
292.569192,319,341.693918
356.878277,381,342.793116
249.550861,275,343.568404
315.6404,349,345.196631
301.518877,318,346.144726
247.501839,257,346.924813
410.406083,426,348.174165
377.70545,395,349.349167
225.835339,248,350.060213
367.577822,379,351.908279
215.436024,230,352.594985
378.889166,418,353.78645
390.647332,407,354.993705
368.947845,387,356.133132
204.855984,221,356.777793
306.699576,318,358.401691
312.00031,326,359.321191
296.492328,329,360.271762
379.923579,399,361.434597
327.535334,351,362.450285
285.930802,297,363.324459
367.812106,402,365.117117
424.224188,444,366.468894
335.865507,356,367.510291
272.399167,283,368.338235
301.638386,331,369.328784
323.96479,340,370.434015
346.189341,365,372.094598
330.362378,346,373.132848
273.308625,284,374.005929
354.181586,367,375.083385
445.702355,472,376.578532
345.992442,368,378.203376
251.080522,269,379.034453
467.426068,496,380.522534
277.958449,290,381.395015
379.375525,394,382.677029
343.787442,364,383.760638
384.638459,399,385.530953
439.694174,459,386.929521
557.604695,593,388.800134
604.169482,638,390.674695
413.089997,431,392.554846
456.165732,491,394.043322
464.456245,487,395.522804
539.707017,577,397.266534
565.01598,602,399.634348
511.985478,557,401.43601
474.399528,495,402.936142
475.436961,492,404.416631
672.773875,710,407.189915
457.885093,482,408.581359
430.14542,469,409.94143
573.434411,619,412.434434
486.343644,522,414.018992
817.536778,857,416.541979
407.390427,445,417.847223
638.75409,685,420.530654
817.492393,868,423.120225
727.32476,771,426.063126
850.690001,904,428.715112
748.70402,791,431.150734
796.864869,861,434.130278
815.756073,850,436.750131
971.801415,1023,440.333205
969.619344,1042,443.535062
445.984232,474,444.883744
746.865313,805,447.787916
1410.243647,1501,452.893372
1068.570313,1142,456.371479
549.670604,570,458.070963
893.862045,951,461.58015
588.139358,636,463.425012
712.43228,770,466.200727
776.497813,831,468.704405
897.67919,931,471.401912
876.021791,939,474.860668
1644.075469,1733,480.632324
1448.844085,1550,485.802648
666.958395,718,487.995672
794.360475,849,490.5496
1400.467477,1502,495.719402
921.748112,1016,499.315273
1528.326631,1587,504.195842
1028.295694,1096,508.047226
1625.75642,1738,513.835137
977.706644,1044,517.106713
1005.130991,1085,520.86005
1084.623319,1179,524.527499
1703.260926,1870,530.818975
1964.59234,2049,537.579821
1519.059911,1624,543.027341
1517.694637,1639,548.549887
1615.288989,1716,554.315081
1487.073278,1583,559.118717
1327.380325,1415,563.94512
1967.522901,2049,570.808846
1769.63956,1892,577.228137
1796.229216,1904,583.715358
1935.717899,2049,590.52756
1584.810761,1669,596.274496
907.296162,979,599.241188
901.653445,975,602.849159
1173.643542,1242,606.597773
1272.409379,1379,611.345375
807.017897,857,613.946861
1166.46828,1267,618.333101
1907.840098,2049,625.117076
1055.906084,1112,629.135422
1415.366267,1468,633.523724
1528.389193,1619,639.006062
1131.584184,1194,643.052311
1933.88153,2049,649.913054
1470.886978,1562,654.674599
746.479505,803,657.700862
1304.079196,1362,661.716632
1109.124331,1173,665.84314
1939.685844,2049,672.580907
1945.68557,2049,679.495485
1711.435406,1837,685.560095
1498.376639,1603,690.96541
1452.140992,1516,695.589904
718.584422,767,698.366325
1766.754457,1862,704.556635
1492.367766,1590,709.939208
704.741509,756,712.131822
1687.091617,1759,718.138025
1511.235238,1594,723.52585
1911.62911,2049,730.370642
1226.28847,1295,734.428371
1803.8493,1930,740.929798
1190.014765,1240,745.344862
300.572394,320,746.304743
335.602722,364,747.383365
388.883548,429,748.697904
781.671913,828,751.91059
602.736587,654,753.876413
313.573466,347,754.97222
1162.104324,1212,759.3695
503.03416,510,760.940747
822.448617,860,763.658407
1254.703983,1322,768.279592
329.035432,348,769.453615
384.19088,413,770.706078
351.281979,383,772.430316
1321.873177,1382,776.737245
512.904449,538,778.925109
385.63554,418,780.161674
846.136653,908,783.037823
924.405786,1015,786.665833
400.03204,420,788.042881
327.234828,350,789.080319
334.535419,355,790.124838
563.228656,581,792.473358
760.139091,803,795.068947
283.986336,310,796.000016
926.480998,963,799.513967
367.437481,385,800.731023
364.631446,398,801.929245
527.869322,551,803.584997
480.726607,515,805.151633
757.159842,809,808.258833
310.954524,335,809.271695
263.513754,282,810.11696
851.964839,930,813.514264
339.813131,356,814.545458
460.016645,484,815.987607
398.415321,412,817.20793
1282.871372,1364,821.897091
368.796368,402,823.065507
616.389291,660,825.126455
518.010109,563,827.344749
580.963782,655,829.272648
830.886715,900,832.04317
1084.422718,1193,836.110542
692.723419,717,838.374249
422.211874,439,840.258678
351.794066,369,841.386303
359.024984,388,842.53924
883.338337,937,845.464621
1081.466516,1144,849.525523
446.761832,487,850.976058
1907.613135,2049,857.896452
1933.915455,2049,864.801126
1945.953449,2049,871.742879
1953.224829,2049,878.634178
1936.228539,2049,885.453694
1924.154933,2049,892.332655
1958.757274,2049,899.299702
1924.514604,2049,906.203819
1948.076826,2049,913.068134
1964.647551,2049,920.033941
1829.030125,1955,926.678567
785.933016,855,929.882199
1920.633094,2049,936.804135
1949.135843,2049,943.672493
803.197951,889,946.37309
1930.292995,2049,953.311152
1919.037908,2049,960.21216
1937.85288,2049,967.202415
1920.594649,2049,974.137679
1966.759608,2049,980.956562
1922.379676,2049,987.938444
1914.710305,2049,994.821871
1939.709868,2049,1001.662463
1954.527047,2049,1008.556115
1901.346142,2049,1015.415885
1956.408598,2049,1022.58873
1919.805369,2049,1029.542284
1931.368444,2049,1036.535622
1946.522207,2049,1043.54379
1927.764545,2049,1050.493154
1939.900436,2049,1057.46501
1923.338076,2049,1064.384609
1944.664434,2049,1071.405701
1932.349438,2049,1078.440635
1977.416345,2049,1085.402878
1929.309811,2049,1092.357658
1914.15204,2049,1099.211659
1914.815171,2049,1106.090285
1930.662276,2049,1113.024608
1655.68745,1763,1119.068173
660.411347,732,1121.38364
1904.17974,2049,1128.239056
1960.904391,2049,1135.260992
1913.845459,2049,1142.25157
1919.679823,2049,1149.243368
1920.396032,2049,1156.19516
1955.683228,2049,1163.186842
1936.903852,2049,1170.151847
1766.931374,1867,1176.488946
1933.741577,2049,1183.450487
1968.659669,2049,1190.423891
1946.548686,2049,1197.297426
1932.69505,2049,1204.222443
1975.471139,2049,1211.23419
1952.742399,2049,1218.152508
1954.187118,2049,1225.110364
1949.026634,2049,1232.127742
1948.40456,2049,1239.108819
1929.668407,2049,1246.048243
1951.102203,2049,1253.026691
1986.516325,2049,1260.038337
1960.346897,2049,1267.04221
1947.836159,2049,1274.113933
1937.139065,2049,1281.136839
1899.137352,2049,1288.079707
1978.873293,2049,1295.072484
1960.165067,2049,1302.160041
1957.182552,2049,1309.120959
1942.387679,2049,1316.082624
1941.791122,2049,1323.022791
1937.42142,2049,1329.982079
1952.826628,2049,1336.998657
1925.761844,2049,1344.049186
1948.499358,2049,1350.966214
1944.676023,2049,1357.913217
1941.34851,2049,1364.868542
1951.918306,2049,1371.78696
1937.239772,2049,1378.69937
1938.773508,2049,1385.716473
1933.674409,2049,1392.66935
1961.170321,2049,1399.67662
1961.788527,2049,1406.621498
1966.652214,2049,1413.558683
1979.110029,2049,1420.571856
1952.873223,2049,1427.701696
1007.029076,1053,1431.543684
1967.727681,2049,1438.573481
1962.970374,2049,1445.627981
