#{"t_start": 1566705052.1451492, "env_id": null}
r,l,t
51.747486,278,1.227476
80.816323,539,2.565705
132.565981,774,4.212335
198.799503,1221,7.163376
417.359972,2049,12.399602
338.838996,1577,16.267314
405.218659,1766,20.621382
505.57915,2049,25.349056
532.499773,2049,30.406942
51.038372,259,31.023276
290.150286,1186,33.769701
53.190865,309,34.374418
85.691153,582,36.095831
137.797349,709,37.62916
234.543727,949,39.691567
59.638109,277,40.69181
105.180768,476,41.842505
93.050781,402,42.730078
42.516159,216,43.181446
36.669781,184,43.738449
37.48383,229,44.238166
69.631911,306,44.844177
31.341734,164,45.646054
41.682453,198,46.059809
27.70281,175,46.458285
135.501874,586,47.699281
44.958756,244,48.200011
45.136283,225,48.631843
82.858528,349,49.492613
47.383339,212,50.403758
39.648851,211,50.830011
51.157576,233,51.291003
42.55251,235,51.788485
46.111177,227,52.281163
107.760712,468,53.36677
40.767326,205,53.820727
40.92485,222,54.317895
147.500878,764,56.334459
534.724481,1928,61.430742
40.201176,165,61.775954
27.933389,141,62.062082
251.592454,889,63.954419
55.426314,239,64.443376
54.642261,217,65.259141
113.140368,496,66.568389
77.285526,347,67.290416
182.668906,730,69.090239
106.859745,449,70.427932
52.033337,229,70.910418
51.363198,255,71.473372
44.724206,206,71.908148
58.287586,265,72.474987
113.622805,485,73.509298
56.905599,249,74.057798
40.112807,200,74.469876
172.408277,808,76.676699
108.619753,506,77.921941
55.51274,235,78.371301
53.548414,243,78.920442
50.887063,228,79.419975
168.606952,617,81.368025
198.842532,910,83.730209
188.690493,718,85.867215
304.186754,1215,89.044466
242.393337,915,91.555699
404.110512,1419,94.874492
64.560337,270,95.570391
86.743313,367,96.901277
36.798916,190,97.296099
591.825627,1958,102.280861
691.078792,2049,107.958353
227.922635,825,109.774453
474.610468,1474,113.550886
731.376706,2049,118.849314
684.405328,2049,124.188895
413.812184,1550,127.545985
419.792221,1459,131.419098
631.963639,2049,136.884798
267.627869,1022,139.529302
449.383052,1447,142.902219
544.250569,1973,147.466267
417.817487,1637,151.898672
351.123036,1112,154.810778
696.113422,1947,159.716204
648.050062,2049,164.870295
154.845436,588,166.287238
617.424766,2049,171.528109
557.171184,2049,176.698148
625.068682,2049,181.73384
548.860039,2049,186.873172
120.526823,448,187.898154
633.858527,2049,193.598099
606.027208,1916,198.57264
414.335057,1492,202.265987
67.635523,283,202.836748
171.772144,661,204.181414
628.996545,2049,209.733448
142.171815,576,211.451169
606.2511,2049,216.850434
