#{"t_start": 1566933263.1237855, "env_id": null}
r,l,t
0,293,1.285417
0,671,2.68441
0,298,3.321379
0,822,5.775546
0,548,7.017374
0,231,7.540704
0,448,8.705463
0,246,9.224316
0,290,9.792236
0,235,10.35009
0,376,11.596842
0,285,12.203209
0,197,12.584301
0,363,13.435661
0,231,14.168411
0,211,14.615708
0,257,15.238007
0,246,16.1642
0,210,16.607101
0,179,16.995928
0,198,17.485906
0,159,17.937208
0,216,18.517984
0,218,19.139171
0,269,19.769245
0,177,20.22617
0,223,20.721442
0,183,21.527718
0,183,21.914921
0,165,22.282025
0,241,22.889928
0,178,23.264791
0,173,23.659519
0,174,24.09718
0,180,24.441961
0,207,24.841831
0,178,25.211503
0,170,25.638896
0,208,26.482965
0,193,26.880361
0,208,27.336256
0,241,27.854802
0,205,28.310353
0,311,28.952672
0,212,29.380051
0,226,29.833011
0,162,30.158937
0,304,31.219845
0,325,31.841783
0,349,32.591024
0,362,33.574293
0,339,34.494505
0,504,35.668033
0,344,36.8704
0,323,37.58696
0,416,38.453708
0,324,39.157087
0,273,39.802257
0,535,41.475202
0,329,42.194897
0,435,43.050865
0,463,44.387479
0,337,45.133201
0,416,46.517932
0,313,47.215993
0,327,47.861905
0,335,48.714071
0,304,49.428463
0,341,50.251282
0,391,51.514851
0,341,52.330537
0,336,53.045725
0,323,53.773188
0,334,54.449875
0,313,55.251659
0,440,56.489991
0,459,57.429931
0,464,58.426546
0,433,59.461713
0,383,60.367116
0,455,61.931194
0,475,63.071035
0,450,64.271645
0,423,65.320125
0,487,66.432993
0,470,67.938667
0,552,69.05042
0,487,70.09411
0,472,71.0072
0,458,72.314395
0,672,73.865031
0,589,75.040289
0,464,76.39824
0,509,77.631969
0,493,78.741989
0,492,79.795255
0,521,81.338245
0,587,82.672556
0,467,83.613275
0,479,84.719945
0,552,86.335642
0,590,87.599854
0,545,88.707244
0,553,89.944814
0,553,91.436296
0,556,92.784031
0,575,94.128525
0,575,95.28239
0,576,96.853377
0,493,97.929816
0,562,99.225316
0,478,100.241587
0,670,102.089756
0,615,103.456796
0,591,104.591163
0,579,106.232749
0,551,107.391921
0,710,108.973117
0,588,110.63583
0,557,111.912097
0,564,113.289219
0,583,114.723945
0,691,116.717117
0,634,118.033032
0,660,119.426503
0,663,121.325827
0,657,122.729218
0,675,124.104769
0,582,125.712349
0,644,127.445614
0,590,128.786967
0,592,130.534008
0,605,131.898849
0,596,133.292753
0,569,134.545489
0,557,136.154302
0,484,137.254373
0,591,138.655529
0,566,139.890211
0,588,141.524698
0,641,142.889668
0,726,144.393883
0,739,146.393954
0,653,147.775257
0,610,149.058147
0,578,150.871437
0,626,152.263596
0,568,153.480874
0,757,155.456448
0,628,156.876542
0,579,158.173797
0,761,160.165127
0,765,161.916681
0,738,163.448928
0,694,165.332591
0,893,167.338125
0,578,168.579735
0,566,170.147774
0,570,171.423588
0,558,172.591967
0,750,174.750695
0,572,176.027908
0,745,177.630487
0,721,179.670753
0,747,181.480792
0,739,183.025328
0,858,185.160872
0,688,186.730659
0,633,188.035228
0,687,190.016826
0,594,191.253846
0,735,192.840357
0,760,194.889936
0,587,196.224393
0,753,197.773127
0,748,199.691075
0,581,201.141762
0,740,202.992196
0,646,204.793192
0,641,206.107475
0,594,207.439759
0,638,209.200338
0,682,210.645721
0,719,212.100289
0,630,213.863012
0,668,215.280649
0,601,216.616791
0,761,218.588977
0,858,220.554767
0,775,222.315573
0,765,224.34076
0,727,225.841152
0,685,227.320988
0,706,229.294699
0,891,231.234613
0,697,233.216513
0,738,234.817055
0,682,236.160336
0,681,238.220694
0,691,239.909521
0,760,241.705535
0,725,243.504957
0,737,245.229367
0,692,246.711711
0,754,248.666696
0,749,250.178915
0,757,251.748786
0,744,253.739349
0,746,255.590491
0,691,257.67849
0,699,259.167246
0,765,260.773434
0,705,262.539552
0,698,264.055854
0,791,265.93725
0,727,267.994828
0,724,269.529214
0,907,271.370958
0,688,273.398402
0,715,274.778357
0,860,277.041448
0,795,279.049124
0,722,280.65828
0,891,283.132347
0,715,284.588784
0,722,285.982705
0,800,288.062982
0,714,289.572618
0,726,291.475696
0,712,292.88663
0,862,294.647259
0,744,296.719899
0,712,298.135193
0,708,299.609057
0,601,301.296295
0,718,303.063518
0,747,304.632976
0,687,306.495738
0,708,307.943964
0,710,309.371723
0,702,311.473003
0,691,312.929212
0,770,314.516686
0,742,316.64754
0,684,318.075461
0,685,319.429455
0,689,321.240267
0,765,322.845996
0,772,324.894329
0,688,326.534503
0,755,328.149013
0,756,330.147597
0,695,331.57964
0,745,333.192965
0,767,335.122107
0,697,336.617518
0,706,338.232851
0,711,340.024137
0,704,341.671976
0,780,343.368909
0,701,345.202033
0,627,346.602775
0,808,348.713296
0,698,350.111804
0,682,351.453963
0,783,353.591869
0,791,355.454333
0,624,356.906303
0,773,358.871635
0,789,360.557476
0,793,362.18804
0,795,364.19679
0,784,365.829905
0,623,367.647286
0,822,369.410115
0,629,370.762539
0,792,372.932642
0,613,374.324415
0,779,375.997584
0,617,377.893037
0,776,379.585722
0,611,380.873816
0,626,382.743235
0,779,384.357669
0,619,385.600059
0,709,387.667603
0,761,389.29505
0,771,391.237945
0,604,393.015069
0,763,394.634347
0,775,396.278759
0,617,397.983547
0,602,399.259237
0,706,400.898582
0,695,402.827612
0,600,404.349362
0,679,405.69028
0,680,407.457811
0,591,408.75076
0,651,410.161963
0,668,411.854221
0,691,413.248247
0,610,414.555578
0,606,415.883962
0,775,417.817601
0,790,419.517627
0,715,421.463614
0,713,422.917792
0,600,424.258477
0,720,426.17627
0,778,427.747252
0,809,429.418711
0,702,431.515429
0,617,432.831482
0,756,434.3529
0,784,436.433964
0,618,437.862306
0,702,439.453096
0,756,441.489411
0,606,442.768767
0,617,444.098514
0,623,445.820523
0,621,447.292744
0,610,448.664392
0,663,450.673645
0,604,451.972455
0,732,453.49937
0,774,455.665704
0,733,457.343054
0,732,459.022401
0,597,460.677178
0,776,462.50185
0,702,464.1946
0,609,465.963011
0,768,467.754735
0,707,469.312959
0,701,471.159103
0,704,472.64302
0,703,474.113548
0,711,476.000357
0,764,477.681271
0,767,479.890956
0,804,481.882459
0,764,483.55924
0,620,485.230248
0,714,486.811119
0,822,488.565549
0,706,490.727766
0,758,492.314324
0,773,493.906762
0,706,495.899689
0,771,497.662245
0,754,499.849434
0,698,501.333369
0,621,502.744256
0,696,504.148381
0,661,505.903729
