time_elapsed,explained_variance,clipfrac,total_timesteps,approxkl,policy_loss,n_updates,policy_entropy,fps,serial_timesteps,ep_reward_mean,value_loss,ep_len_mean
2927.1208691596985,0.7169945240020752,0.030371094,761856,0.0028619783,-0.00067242194,372,1.5981146,260,761856,1837.6613777700002,19.376606,3385.54
2934.9724218845367,0.6966295540332794,0.023535157,763904,0.00231033,-0.0026936661,373,1.5925592,255,763904,1092.0242313200001,26.134274,2231.32
2942.9949293136597,0.6355116963386536,0.050585937,765952,0.0044419384,-0.004068399,374,1.5900406,262,765952,909.84221941,19.821527,1949.7
2950.812665462494,0.7181293964385986,0.06918945,768000,0.0058421176,-0.002460876,375,1.586322,259,768000,302.3912604899999,18.368307,626.55
2958.7387568950653,0.7931239306926727,0.09082031,770048,0.007893288,-0.0068385727,376,1.5889556,262,770048,281.73338031000003,14.144844,585.47
2966.534828901291,0.7065736651420593,0.03676758,772096,0.003476163,-0.0032893203,377,1.5996158,259,772096,264.22333691,20.85648,546.2
2974.416778087616,0.7955712080001831,0.05996094,774144,0.0049552103,-0.0031740963,378,1.5957577,265,774144,266.95473892999996,11.967129,551.27
2982.1378548145294,0.7786456644535065,0.0496582,776192,0.004338023,-0.0012700452,379,1.5955148,263,776192,267.07524522000006,18.103838,549.63
2989.923596382141,0.7293911874294281,0.07070313,778240,0.006421931,-0.0028152652,380,1.6041558,265,778240,262.94958653,16.706776,539.14
2997.6499903202057,0.8168658018112183,0.066259764,780288,0.005762862,-0.0026487657,381,1.606472,258,780288,266.78380404,17.134937,545.99
3005.566483259201,0.8540057092905045,0.10620117,782336,0.008869333,-0.00026134044,382,1.5953519,259,782336,266.06353197,4.8128867,543.67
3013.450527906418,0.6610372066497803,0.13461915,784384,0.011492278,-0.0011428159,383,1.5829134,258,784384,283.48353267999994,8.8012295,570.78
3021.3623483181,0.7441128194332123,0.026611328,786432,0.002630464,0.0012915028,384,1.5807339,264,786432,282.77922684000004,15.815244,568.18
3029.0945138931274,0.841006875038147,0.06914063,788480,0.0061944155,-0.002263201,385,1.5755403,265,788480,279.74472962999994,11.369541,560.99
3036.8225989341736,0.8501727133989334,0.083789065,790528,0.007028685,-0.0035030048,386,1.5781395,265,790528,281.23393698999996,9.51335,564.03
3044.547854423523,0.739935964345932,0.1272461,792576,0.009921142,-0.00091446645,387,1.5817221,250,792576,281.23393698999996,2.0350654,564.03
3052.7218310832977,0.6009174287319183,0.059814453,794624,0.0049574026,-0.0015727936,388,1.5815609,247,794624,302.31987498000007,11.37099,598.42
3061.0049979686737,0.673342764377594,0.08427735,796672,0.006375576,-0.004153344,389,1.582385,251,796672,298.84650812,9.798044,589.96
3069.1608085632324,0.569246917963028,0.045996092,798720,0.003966355,-0.0023220247,390,1.577368,243,798720,313.77129066000003,8.316154,613.99
3077.5662639141083,0.8038848042488098,0.08291016,800768,0.007163887,-0.0011610657,391,1.5756,254,800768,309.41145371,9.984373,603.36
3085.624619960785,0.8651977479457855,0.14360352,802816,0.013782608,-0.004126583,392,1.5666287,257,802816,309.41145371,1.1703936,603.36
3093.5867199897766,0.9539711251854897,0.12524414,804864,0.010391124,-0.0031386204,393,1.5524341,260,804864,309.41145371,0.43981877,603.36
3101.4629282951355,0.9657326303422451,0.115234375,806912,0.009007512,-0.008038938,394,1.5367529,267,806912,309.41145371,0.4728878,603.36
3109.126821756363,0.9797485675662756,0.14101562,808960,0.01087443,-0.0073587187,395,1.5248157,259,808960,309.41145371,0.19037,603.36
3117.0082852840424,0.9754399750381708,0.117089845,811008,0.009926458,-0.0066631003,396,1.5013306,266,811008,309.41145371,0.3498025,603.36
3124.692915201187,0.9374919906258583,0.09448242,813056,0.007353825,-0.0059518917,397,1.477905,265,813056,392.9098069,2.8213017,730.55
3132.402964115143,0.7634304910898209,0.05029297,815104,0.0044853142,-0.002686867,398,1.4719613,265,815104,392.9098069,4.055514,730.55
3140.1210827827454,0.8664187341928482,0.047949217,817152,0.004093653,-0.0027570263,399,1.4610404,267,817152,392.9098069,4.3827877,730.55
3147.770669937134,0.8838247880339622,0.09838867,819200,0.007853513,-0.006289631,400,1.4492426,259,819200,392.9098069,1.7663405,730.55
3155.6728529930115,0.824769139289856,0.087841794,821248,0.007046233,-0.0007101869,401,1.4475785,269,821248,392.9098069,3.3494606,730.55
3163.2794954776764,0.9038427844643593,0.069726564,823296,0.0055186776,-0.0016454164,402,1.4457583,267,823296,392.9098069,1.8929093,730.55
3170.9355342388153,0.8835848718881607,0.05625,825344,0.0051857643,-0.0019225273,403,1.4338634,263,825344,392.9098069,1.7279507,730.55
3178.6971595287323,0.9403183050453663,0.0597168,827392,0.0053699394,-0.003719646,404,1.4157368,270,827392,392.9098069,1.644075,730.55
3186.2595071792603,0.9097397476434708,0.07197265,829440,0.006077458,-0.006027473,405,1.404444,266,829440,392.9098069,1.1049206,730.55
3193.9358582496643,0.9215629920363426,0.087841794,831488,0.0070673274,-0.0033404198,406,1.3980418,267,831488,392.9098069,0.9896992,730.55
3201.6058781147003,0.9311466440558434,0.08842774,833536,0.007905807,-0.0020025359,407,1.3919299,269,833536,392.9098069,1.3637906,730.55
3209.2101628780365,0.9470058381557465,0.10253906,835584,0.008181626,-0.0024667813,408,1.3920261,262,835584,392.9098069,0.31174386,730.55
3217.008151292801,0.9178331047296524,0.06723633,837632,0.0059237676,-0.0040049613,409,1.3972504,261,837632,392.9098069,0.42486086,730.55
3224.8288700580597,0.9568208120763302,0.06303711,839680,0.005222858,-0.0038185988,410,1.4008045,260,839680,392.9098069,0.1564351,730.55
3232.6790549755096,0.9540682397782803,0.057666015,841728,0.0046796543,-0.0038462789,411,1.3972223,266,841728,392.9098069,0.86754715,730.55
3240.3732504844666,0.7984445691108704,0.05126953,843776,0.004744307,-0.0038295598,412,1.3843738,259,843776,595.7267840100001,12.49924,1035.61
3248.2730300426483,0.9637387357652187,0.06928711,845824,0.005565948,-0.0023882862,413,1.3930061,267,845824,595.7267840100001,0.6339968,1035.61
3255.935198068619,0.9707353506237268,0.12138672,847872,0.009630919,-0.009550194,414,1.3997273,266,847872,595.7267840100001,0.12937288,1035.61
3263.6304364204407,0.9751885458827019,0.10795899,849920,0.009535508,-0.006578108,415,1.3986514,265,849920,595.7267840100001,0.17640346,1035.61
3271.3525359630585,0.9729098416864872,0.10644531,851968,0.008262133,-0.011117363,416,1.3977721,267,851968,595.7267840100001,0.32887745,1035.61
3279.0053560733795,0.9540593102574348,0.08061524,854016,0.0062734364,-0.0055889743,417,1.4009507,270,854016,595.7267840100001,0.9715353,1035.61
3286.570371389389,0.9521273002028465,0.059472658,856064,0.005029276,-0.006014356,418,1.4060111,268,856064,595.7267840100001,0.5736712,1035.61
3294.2040297985077,0.9594193585216999,0.058886718,858112,0.0049280236,-0.0049440875,419,1.3990206,262,858112,595.7267840100001,0.37756246,1035.61
3302.0042576789856,0.9683879651129246,0.076220706,860160,0.006625355,-0.002010589,420,1.3840086,271,860160,595.7267840100001,0.5597629,1035.61
3309.5450899600983,0.9650951623916626,0.06933594,862208,0.0058888854,-0.006193971,421,1.3718528,265,862208,595.7267840100001,0.4197898,1035.61
3317.266538619995,0.9759335909038782,0.056591798,864256,0.0049007246,-0.004618396,422,1.361451,271,864256,595.7267840100001,0.41370708,1035.61
3324.800940990448,0.9614036679267883,0.071826175,866304,0.0060380385,-0.0035478312,423,1.3640392,261,866304,595.7267840100001,0.47856683,1035.61
3332.6215431690216,0.973331181332469,0.072216794,868352,0.005883237,-0.0034059025,424,1.3613589,273,868352,595.7267840100001,0.38927516,1035.61
3340.12438416481,0.9445851668715477,0.10268555,870400,0.00837503,-0.007911283,425,1.3549533,268,870400,595.7267840100001,0.44733867,1035.61
3347.7949063777924,0.9770157411694527,0.06845703,872448,0.0056393994,-0.0032601603,426,1.3475239,271,872448,595.7267840100001,0.37551373,1035.61
3355.3264770507812,0.9696393515914679,0.072021484,874496,0.0059998673,-0.0059130555,427,1.3480809,272,874496,595.7267840100001,0.32313874,1035.61
3362.8394346237183,0.9736958332359791,0.057275392,876544,0.0050086123,-0.0030166905,428,1.350209,271,876544,595.7267840100001,0.41982612,1035.61
3370.3714032173157,0.9660589508712292,0.07861328,878592,0.0066400105,-0.004555839,429,1.3540165,268,878592,595.7267840100001,0.47470984,1035.61
3377.986547470093,0.975015053525567,0.07734375,880640,0.0063409815,-0.0045347987,430,1.355737,264,880640,595.7267840100001,0.22622061,1035.61
3385.7300839424133,-0.3618811368942261,0.08041992,882688,0.006832165,1.17821855e-05,431,1.3410599,231,882688,595.7267840100001,2.7147975,1035.61
3394.564825773239,0.9238387793302536,0.10297851,884736,0.00800238,-0.0049711317,432,1.3291837,250,884736,595.7267840100001,0.5598405,1035.61
3402.7547302246094,0.9712636135518551,0.091748044,886784,0.0074369824,-0.0047577443,433,1.3206886,275,886784,595.7267840100001,0.5856575,1035.61
3410.185312986374,0.9786162301898003,0.08686523,888832,0.0074343896,-0.0033246693,434,1.3048806,273,888832,595.7267840100001,0.5267909,1035.61
3417.6657078266144,0.8235394805669785,0.09462891,890880,0.007404925,-0.0023596433,435,1.297789,274,890880,903.09934637,16.27293,1474.72
3425.1389396190643,0.9568265341222286,0.047509767,892928,0.0040826583,-0.004500211,436,1.2978921,268,892928,903.09934637,0.47300023,1474.72
3432.7659780979156,0.9398408904671669,0.074072264,894976,0.0064148633,-0.00078298524,437,1.2938035,255,894976,903.09934637,0.47802925,1474.72
3440.798426628113,0.9711252264678478,0.08334961,897024,0.0067118793,-6.976872e-05,438,1.3023268,253,897024,903.09934637,0.30274776,1474.72
3448.8797509670258,0.7833384424448013,0.067675784,899072,0.0057234513,-0.0029342726,439,1.312712,262,899072,959.3952305300002,8.351434,1558.86
3456.6772356033325,0.8350339978933334,0.051953126,901120,0.004653304,-0.0048601707,440,1.3244591,269,901120,964.4639528799999,12.091418,1568.18
3464.2760503292084,0.3427343964576721,0.075488284,903168,0.006209486,-0.0019421277,441,1.3255656,274,903168,964.4639528799999,7.6907325,1568.18
3471.725310564041,0.568169891834259,0.06586914,905216,0.0054516816,0.00030152805,442,1.327525,279,905216,964.4639528799999,6.09114,1568.18
3479.04083943367,0.5311765670776367,0.07319336,907264,0.006255618,-0.0063428357,443,1.3503399,277,907264,964.4639528799999,5.661037,1568.18
3486.4166719913483,0.6150171756744385,0.05493164,909312,0.004605306,-0.000534094,444,1.3802315,279,909312,964.4639528799999,4.3943553,1568.18
3493.7403242588043,0.6745617389678955,0.04082031,911360,0.0036979616,-0.0043006195,445,1.4000481,258,911360,992.8374717500001,10.751869,1668.51
3501.6659214496613,0.9646853506565094,0.100976564,913408,0.0077889487,-0.0039945254,446,1.4038199,269,913408,992.8374717500001,0.463694,1668.51
3509.272438287735,0.9473160170018673,0.06303711,915456,0.0052007367,-0.0021292914,447,1.3995779,251,915456,992.8374717500001,0.2913642,1668.51
3517.4325778484344,0.9546927995979786,0.064404294,917504,0.0053204843,-0.0027414807,448,1.4025966,260,917504,992.8374717500001,0.60819834,1668.51
3525.304378271103,0.9609754532575607,0.10546875,919552,0.009065051,-0.0056564687,449,1.4066782,245,919552,992.8374717500001,0.14545922,1668.51
3533.632559776306,0.9732621945440769,0.09106445,921600,0.007063265,-0.0054199835,450,1.4054788,254,921600,992.8374717500001,0.2104783,1668.51
3541.7029445171356,0.8321298807859421,0.08266602,923648,0.008581109,-0.010784835,451,1.4073308,266,923648,1061.18706628,16.291233,1771.95
3549.3965544700623,0.9486804753541946,0.05708008,925696,0.0055075586,-0.006026476,452,1.4184062,264,925696,1061.18706628,0.550773,1771.95
3557.132709980011,0.8984597623348236,0.057714842,927744,0.0048765773,-0.0037528307,453,1.416414,261,927744,1079.4759605299998,7.3153343,1795.95
3564.9739985466003,0.8427210003137589,0.052783202,929792,0.0050511984,-0.0064677126,454,1.4200709,265,929792,1094.9092147699998,7.9638786,1818.01
3572.6872210502625,0.8880778551101685,0.040478516,931840,0.0038874056,-0.0033383996,455,1.430469,261,931840,1103.6210798099999,8.497805,1832.45
3580.520411968231,0.823811337351799,0.05595703,933888,0.0052885865,-0.006915892,456,1.436095,256,933888,1109.0174570499998,10.254389,1839.3
3588.5064628124237,0.9701596144586802,0.072314456,935936,0.006011802,-0.006625188,457,1.4378836,271,935936,1109.0174570499998,0.4098989,1839.3
3596.0411133766174,0.9751760121434927,0.055029295,937984,0.0047121653,-0.0026749237,458,1.4374616,267,937984,1109.0174570499998,0.22970454,1839.3
3603.710798740387,0.9807731322944164,0.08564453,940032,0.0071583455,-0.006345098,459,1.4366773,269,940032,1109.0174570499998,0.18137418,1839.3
3611.3107051849365,0.9116654098033905,0.087402344,942080,0.0069897743,-0.0006604056,460,1.4368988,253,942080,1109.0174570499998,0.38753888,1839.3
3619.391872406006,0.952743873000145,0.08847656,944128,0.0070625604,-0.0033884738,461,1.4372598,255,944128,1109.0174570499998,0.41149205,1839.3
3627.4149005413055,0.9132411628961563,0.0769043,946176,0.0062456736,-0.003690699,462,1.4520837,268,946176,1189.39789452,8.527124,1953.0
3635.0463650226593,0.951357901096344,0.050341796,948224,0.0045903907,-0.0049486514,463,1.4633993,265,948224,1189.39789452,0.75087816,1953.0
3642.752297401428,0.870030477643013,0.06333008,950272,0.005148214,-0.0067173787,464,1.4584049,264,950272,1205.4481981,6.474285,1978.69
3650.498284339905,0.9799734856933355,0.07036133,952320,0.005863248,-0.0065637655,465,1.4590266,272,952320,1205.4481981,0.31377074,1978.69
3658.0068373680115,0.9863051120191813,0.07744141,954368,0.0064653405,-0.0046966826,466,1.4420102,271,954368,1205.4481981,0.15263125,1978.69
3665.551178455353,0.9825604651123285,0.07563476,956416,0.0060006105,-0.0052979263,467,1.4383857,271,956416,1205.4481981,0.15866022,1978.69
3673.1033968925476,0.9744052365422249,0.07148437,958464,0.005997203,-0.0063245087,468,1.45859,265,958464,1205.4481981,0.30379614,1978.69
3680.8104968070984,0.9824686963111162,0.0809082,960512,0.0063745133,-0.005520497,469,1.4662602,268,960512,1205.4481981,0.15125374,1978.69
3688.445916891098,0.986298818141222,0.103320315,962560,0.007972809,-0.009027612,470,1.4610944,266,962560,1205.4481981,0.17289047,1978.69
3696.121175289154,0.9853505352512002,0.09277344,964608,0.007511751,-0.0035298304,471,1.4517558,273,964608,1205.4481981,0.15997387,1978.69
3703.606221675873,0.9853678261861205,0.07460938,966656,0.0061446363,-0.0031009992,472,1.4328816,273,966656,1205.4481981,0.22617476,1978.69
3711.0995807647705,0.9865370094776154,0.071777344,968704,0.005935772,-0.007085543,473,1.4114711,266,968704,1205.4481981,0.23226961,1978.69
3718.7879972457886,0.9399305917322636,0.07993164,970752,0.006619864,-0.00055670657,474,1.4111619,252,970752,1205.4481981,0.78266037,1978.69
3726.900557041168,-0.4503045082092285,0.07602539,972800,0.006532468,0.00085737975,475,1.4075489,214,972800,1205.4481981,1.9892147,1978.69
3736.4619607925415,0.7494675815105438,0.07705078,974848,0.0064425566,-0.0007002457,476,1.3932059,227,974848,1205.4481981,0.91468686,1978.69
3745.470562696457,0.909317709505558,0.091796875,976896,0.0073649785,-0.0007567618,477,1.3883222,214,976896,1205.4481981,0.5689479,1978.69
3754.9980669021606,0.9467944540083408,0.09091797,978944,0.0070850076,-0.003623781,478,1.3894055,220,978944,1205.4481981,0.43742245,1978.69
3764.293840408325,0.9476939961314201,0.08178711,980992,0.006795486,-0.002034163,479,1.384568,235,980992,1205.4481981,0.39107305,1978.69
3773.0020163059235,0.9659589566290379,0.084228516,983040,0.006703587,-0.0027964716,480,1.3844361,229,983040,1205.4481981,0.30793756,1978.69
3781.9083366394043,0.9603206962347031,0.105371095,985088,0.008091215,-0.0020537698,481,1.3926747,245,985088,1205.4481981,0.2670532,1978.69
3790.2666807174683,0.9577764943242073,0.08911133,987136,0.0067766383,-0.0036934018,482,1.3935512,247,987136,1205.4481981,0.23713562,1978.69
3798.547299146652,0.9573394097387791,0.06572266,989184,0.0052713905,-0.0036587093,483,1.3919778,267,989184,1205.4481981,0.8045131,1978.69
3806.2013006210327,0.9703547786921263,0.06269531,991232,0.0053525083,-0.0044577806,484,1.3882829,271,991232,1205.4481981,0.53296006,1978.69
3813.735853433609,0.9737002216279507,0.06547852,993280,0.005380108,-0.0067866207,485,1.3777615,261,993280,1205.4481981,0.5282209,1978.69
3821.5583353042603,0.9795405343174934,0.05415039,995328,0.004692487,-0.003628301,486,1.3639886,270,995328,1205.4481981,0.37270048,1978.69
3829.121230363846,0.9791122172027826,0.064941406,997376,0.0057384395,-0.0035678078,487,1.3464739,271,997376,1205.4481981,0.35254756,1978.69
3836.658727169037,0.9820192661136389,0.07836914,999424,0.006794387,-0.0034676462,488,1.3286203,272,999424,1205.4481981,0.22209361,1978.69
3844.18204164505,0.9846441438421607,0.07397461,1001472,0.0060750768,-0.0033476688,489,1.3268387,275,1001472,1205.4481981,0.21437731,1978.69
3851.628159761429,0.9827437531203032,0.060009766,1003520,0.0053648213,-0.008036151,490,1.3269378,270,1003520,1205.4481981,0.19995883,1978.69
3859.19273686409,0.9857503054663539,0.09394531,1005568,0.007205463,-0.0045271646,491,1.3216753,268,1005568,1205.4481981,0.16235255,1978.69
3866.8084087371826,0.8932112082839012,0.08544922,1007616,0.009410643,-0.006939774,492,1.3230665,267,1007616,1615.9403374299998,8.035202,2558.89
3874.4635479450226,0.9766196813434362,0.06982422,1009664,0.006099968,-0.0041325404,493,1.3266401,271,1009664,1615.9403374299998,0.25347894,2558.89
3882.0097653865814,0.9858354991301894,0.075,1011712,0.0063470853,-0.005232846,494,1.3246984,270,1011712,1615.9403374299998,0.12880452,2558.89
3889.586459159851,0.9865108476951718,0.0925293,1013760,0.007394383,-0.004432926,495,1.3199672,268,1013760,1615.9403374299998,0.14388713,2558.89
3897.214617729187,0.6768119931221008,0.12519531,1015808,0.011659798,-0.0006418934,496,1.3193936,280,1015808,1665.5925404599998,13.001677,2628.06
3904.521078109741,0.26810938119888306,0.10493164,1017856,0.008941708,-0.004709865,497,1.3294948,275,1017856,1669.67480905,14.141205,2648.06
3911.950464487076,0.4242897033691406,0.07163086,1019904,0.005928845,-0.0021981774,498,1.3241365,279,1019904,1669.67480905,4.6143637,2648.06
3919.285994529724,0.5813943147659302,0.06538086,1021952,0.0056854268,-0.004850016,499,1.3206918,266,1021952,1680.0355129499999,7.750355,2685.74
3926.9772715568542,-0.4004300832748413,0.078271486,1024000,0.006349097,0.00091975526,500,1.3183916,244,1024000,1680.0355129499999,3.6891212,2685.74
3935.369054079056,0.6241448819637299,0.073876955,1026048,0.005989439,-0.00013048826,501,1.3204206,254,1026048,1695.25496648,9.35676,2730.55
3943.41978764534,0.8113828748464584,0.04741211,1028096,0.004212713,-0.0075952187,502,1.3270255,257,1028096,1698.16925728,8.694164,2738.87
3951.3696331977844,0.7408761382102966,0.043701172,1030144,0.0037675179,-0.003944588,503,1.3332258,258,1030144,1699.1053808499998,8.008962,2741.78
3959.2887539863586,0.7279340624809265,0.044140626,1032192,0.0038500782,-0.0034117084,504,1.3399143,257,1032192,1697.8230953700001,14.623177,2741.79
3967.2563467025757,0.7377192974090576,0.047216795,1034240,0.0043050167,-0.0054676672,505,1.3465818,261,1034240,1699.1190315499998,15.985323,2745.94
3975.07723402977,0.8101540505886078,0.05698242,1036288,0.0049217595,-0.005223315,506,1.3483225,265,1036288,1695.7346031999998,14.426043,2745.26
3982.778841972351,0.7210309505462646,0.086523436,1038336,0.0074024266,-0.004835295,507,1.3484087,267,1038336,1698.9275225699998,10.365784,2758.08
3990.4491651058197,0.820241704583168,0.111572266,1040384,0.009365197,-0.0052644582,508,1.3510768,275,1040384,1698.9275225699998,1.6418407,2758.08
3997.8861844539642,0.8829235881567001,0.081933595,1042432,0.006582874,-0.0014661709,509,1.3633392,270,1042432,1698.9275225699998,1.2204509,2758.08
4005.4463324546814,0.8996506184339523,0.08525391,1044480,0.0067687347,-0.0048435014,510,1.365057,274,1044480,1698.9275225699998,0.947316,2758.08
4012.911934375763,0.9279790744185448,0.08173828,1046528,0.007291954,-0.0028934267,511,1.3585868,277,1046528,1698.9275225699998,0.77741015,2758.08
4020.284882068634,0.928239144384861,0.062109374,1048576,0.0052966783,-0.0024969943,512,1.3499776,280,1048576,1698.9275225699998,0.6848656,2758.08
4027.5964908599854,0.9232744500041008,0.039990235,1050624,0.0037759203,-0.0015455624,513,1.3368912,272,1050624,1698.9275225699998,0.48394004,2758.08
4035.1255238056183,0.9378767721354961,0.07851563,1052672,0.0070232498,-0.003024382,514,1.3371587,270,1052672,1698.9275225699998,0.40425938,2758.08
4042.711699485779,0.9362725168466568,0.060839843,1054720,0.005036264,-0.0021622549,515,1.3534197,275,1054720,1698.9275225699998,0.36965758,2758.08
4050.1447761058807,0.9548875316977501,0.07539062,1056768,0.0061358595,-0.004080219,516,1.3651941,274,1056768,1698.9275225699998,0.24739504,2758.08
4057.6204612255096,0.9618699140846729,0.0715332,1058816,0.0057072863,-0.0036734857,517,1.372439,274,1058816,1698.9275225699998,0.19923162,2758.08
4065.0690457820892,0.9561521783471107,0.07744141,1060864,0.006709402,-0.002971208,518,1.3860745,275,1060864,1698.9275225699998,0.19465311,2758.08
4072.5165984630585,0.9660120792686939,0.06196289,1062912,0.0049860934,-0.00290833,519,1.3930659,272,1062912,1698.9275225699998,0.10993476,2758.08
4080.0364124774933,0.9704531468451023,0.05024414,1064960,0.0042749415,-0.0003119526,520,1.3931915,277,1064960,1698.9275225699998,0.09583949,2758.08
4087.4248094558716,0.9709050823003054,0.09257813,1067008,0.007596339,-0.0061682565,521,1.3978136,278,1067008,1698.9275225699998,0.07727018,2758.08
4094.7690014839172,0.9624506197869778,0.076416016,1069056,0.006360528,-0.006314692,522,1.3999679,274,1069056,1698.9275225699998,0.079149224,2758.08
4102.238685846329,0.6723694801330566,0.043164063,1071104,0.0035064418,-0.005060925,523,1.4027264,262,1071104,1789.9762561699995,9.208771,3072.69
4110.029858827591,0.6915572583675385,0.07558594,1073152,0.0064546736,-0.0050810548,524,1.4069625,256,1073152,1793.64166237,12.606385,3082.24
4118.009466171265,0.6242766082286835,0.012402344,1075200,0.001496599,-0.0015332005,525,1.4081444,271,1075200,1796.05476592,19.277893,3087.51
4125.583769083023,0.8311852961778641,0.077539064,1077248,0.0062848926,-0.003072583,526,1.413273,252,1077248,1796.05476592,4.8860216,3087.51
4133.681607723236,0.5419124960899353,0.0715332,1079296,0.005445087,-0.0011535656,527,1.4250234,239,1079296,1796.05476592,3.6259854,3087.51
4142.247611045837,0.7032641768455505,0.07514648,1081344,0.0058001266,-0.0032577142,528,1.4250836,240,1081344,1796.05476592,1.9003414,3087.51
4150.753724575043,0.7979453653097153,0.0746582,1083392,0.0059696357,-0.00037646014,529,1.4100224,246,1083392,1796.05476592,1.1001754,3087.51
4159.059029817581,0.8601500988006592,0.080322266,1085440,0.0062773926,-0.0019063106,530,1.4031852,248,1085440,1796.05476592,0.67569333,3087.51
4167.3022339344025,0.9331110939383507,0.072070315,1087488,0.0059802243,-0.0017578632,531,1.4032837,245,1087488,1796.05476592,0.28848475,3087.51
4175.6322202682495,0.9474837854504585,0.08173828,1089536,0.0066068256,-0.0015920883,532,1.3907894,249,1089536,1796.05476592,0.26815408,3087.51
4183.826343297958,0.9669498093426228,0.0909668,1091584,0.0069443337,-0.0025171477,533,1.3737818,253,1091584,1796.05476592,0.26746362,3087.51
4191.903532981873,0.9789545815438032,0.08876953,1093632,0.007568198,-0.0020819092,534,1.3836361,257,1093632,1796.05476592,0.19995145,3087.51
4199.847130537033,0.9649775885045528,0.09814453,1095680,0.008765218,-0.0032493218,535,1.3893015,262,1095680,1796.05476592,0.79798675,3087.51
4207.644264936447,0.9723503608256578,0.062597655,1097728,0.005207865,-0.0006447631,536,1.3952388,274,1097728,1796.05476592,0.99493057,3087.51
4215.117897748947,0.9416253566741943,0.05205078,1099776,0.0045730146,-0.0051479526,537,1.4102882,260,1099776,1947.76665095,5.0488257,3320.19
4222.993883132935,0.6276103854179382,0.07333984,1101824,0.005965643,-0.0051949555,538,1.4295547,264,1101824,1947.76665095,1.4017481,3320.19
4230.738388061523,0.8290980458259583,0.07260742,1103872,0.0057196645,-0.00589495,539,1.4350027,273,1103872,1947.76665095,0.84837896,3320.19
4238.226686954498,0.7185258269309998,0.09682617,1105920,0.013455157,-0.009011091,540,1.4308674,266,1105920,1973.53348379,7.959821,3368.41
4245.898192882538,0.9242949038743973,0.051416017,1107968,0.0047319275,-0.0038209683,541,1.4364846,269,1107968,1983.10286692,5.1455636,3392.02
4253.490690469742,0.9850324774160981,0.05644531,1110016,0.004736102,-0.007008238,542,1.4350305,264,1110016,1983.10286692,0.5797965,3392.02
4261.233738899231,0.5556856691837311,0.023583984,1112064,0.0026472367,-0.0019256746,543,1.4335513,268,1112064,1997.57315403,17.037441,3425.61
4268.865118503571,0.7309632897377014,0.09428711,1114112,0.008254016,-0.002280401,544,1.4377259,267,1114112,1997.57315403,4.1491804,3425.61
4276.5222997665405,0.5786123871803284,0.058642577,1116160,0.0048840786,5.5072574e-05,545,1.4406469,246,1116160,1997.57315403,1.5499083,3425.61
4284.833892583847,0.7408839166164398,0.068164065,1118208,0.0055336216,-0.00057860353,546,1.4419196,245,1118208,1997.57315403,0.6349909,3425.61
4293.178924798965,0.9297598749399185,0.09238281,1120256,0.007322883,-0.0031723033,547,1.4443991,232,1120256,1997.57315403,0.11187283,3425.61
4301.978874921799,0.9490195773541927,0.082617186,1122304,0.0065635876,-0.0011473729,548,1.4371791,243,1122304,1997.57315403,0.11275084,3425.61
4310.398033380508,0.9650974571704865,0.10834961,1124352,0.009264893,-0.0009475084,549,1.4339345,247,1124352,1997.57315403,0.07895264,3425.61
4318.676845788956,0.9709668848663568,0.13886718,1126400,0.012664534,-0.008860047,550,1.4614189,253,1126400,1997.57315403,0.0839546,3425.61
4326.815654039383,0.917363852262497,0.083789065,1128448,0.0072813453,-0.0034043738,551,1.4758389,264,1128448,1997.57315403,0.7514126,3425.61
4334.5628871917725,0.9206048548221588,0.0597168,1130496,0.0054189423,-0.0010381598,552,1.4658971,266,1130496,1997.57315403,0.81154454,3425.61
4342.247040271759,0.9596157073974609,0.08256836,1132544,0.0066018617,-0.0054250564,553,1.4600636,266,1132544,1997.57315403,0.4650827,3425.61
4349.943601369858,0.9722957089543343,0.07607422,1134592,0.006473993,-0.0055169584,554,1.4544286,272,1134592,1997.57315403,0.8603867,3425.61
4357.459561109543,0.7298533618450165,0.052246094,1136640,0.0051920805,-0.0032954658,555,1.421754,276,1136640,1997.57315403,7.5998087,3425.61
4364.881093740463,0.8473062962293625,0.06318359,1138688,0.0054983506,-0.0017863808,556,1.3916783,274,1138688,1997.57315403,4.633064,3425.61
4372.335924625397,0.8116198629140854,0.08427735,1140736,0.006647379,-0.0017631853,557,1.391584,276,1140736,1997.57315403,5.4850297,3425.61
4379.736497402191,0.9419331699609756,0.069042966,1142784,0.0060496,-0.0035444088,558,1.389261,279,1142784,1997.57315403,1.9125725,3425.61
4387.054984092712,0.7581745535135269,0.06137695,1144832,0.005262621,-0.005528345,559,1.3741798,280,1144832,2217.93285707,9.057624,3746.52
4394.3603258132935,0.4351625442504883,0.0859375,1146880,0.0074640187,-0.005644358,560,1.3627145,273,1146880,2217.93285707,2.2171216,3746.52
4401.843524456024,0.8361597061157227,0.0765625,1148928,0.006228563,-0.005108025,561,1.3589516,273,1148928,2231.2513265199996,9.067369,3768.53
4409.324504613876,0.6215975880622864,0.06948242,1150976,0.006223556,-0.0072725043,562,1.3627331,262,1150976,2237.5944498999997,13.107424,3783.68
4417.12588763237,0.8799987435340881,0.076855466,1153024,0.007259812,-0.008271614,563,1.3757826,275,1153024,2238.56811672,12.305838,3783.01
