#{"t_start": 1566531232.441966, "env_id": null}
r,l,t
206,375,220.825328
105,254,221.598764
0,152,222.019006
32,188,223.118522
59,194,223.663174
60,186,224.174137
51,293,225.012591
60,183,225.524534
130,295,226.349761
57,196,226.889375
4,135,227.291165
217,486,229.299999
0,147,229.701454
49,178,230.199668
40,181,230.691494
97,200,231.25561
10,136,231.609958
95,238,232.27715
29,196,232.827252
39,169,233.286116
43,173,233.834654
23,140,234.245388
41,180,234.745551
72,218,235.906895
7,155,236.312218
56,215,236.927473
11,151,237.3203
85,214,237.909079
135,271,238.652547
50,197,239.185729
20,181,239.686082
37,167,240.209807
28,174,240.723734
108,229,241.911256
71,215,242.514715
34,193,243.054861
47,229,243.68838
48,173,244.162565
53,233,244.83309
28,146,245.230617
29,148,245.636212
100,271,246.456618
57,179,246.96773
144,277,248.306869
14,171,248.794911
36,193,249.346978
56,185,249.857983
41,201,250.425997
10,150,250.830054
49,168,251.288869
94,222,251.92157
101,217,252.551048
96,221,253.245064
50,188,253.762651
21,216,254.902333
0,161,255.348136
65,188,255.853903
4,135,256.212428
5,228,256.849362
97,208,257.434138
0,173,257.892572
21,197,258.425493
68,186,259.008915
39,189,259.558638
47,186,260.59983
139,257,261.352223
51,172,261.81427
106,225,262.428487
52,190,262.942788
128,307,263.825787
42,216,264.414513
47,173,264.875376
104,225,265.562693
52,181,266.076572
51,172,267.127069
56,395,268.24907
0,134,268.615378
60,423,269.834112
113,223,270.442716
28,215,271.015737
46,170,271.480835
22,216,272.168626
56,192,272.722319
48,181,273.771266
39,223,274.396929
76,211,274.971498
133,265,275.708493
83,243,276.375596
89,230,277.010669
158,292,277.799784
81,221,278.46559
44,246,279.76001
43,155,280.20487
65,220,280.817108
81,197,281.366514
0,141,281.741306
53,179,282.230886
36,207,282.817643
100,288,283.61082
55,197,284.163388
146,426,286.014278
18,151,286.469154
41,165,286.941547
142,319,287.834733
48,204,288.398814
66,217,289.010604
28,189,289.523826
0,164,289.979558
58,234,290.631048
59,226,291.260119
52,226,292.526907
65,222,293.141043
92,261,293.892066
61,226,294.510128
127,289,295.326718
43,195,295.835304
0,173,296.317651
122,284,297.115727
37,228,297.772127
162,317,299.326374
73,211,299.903019
2,175,300.374979
0,194,300.906701
139,363,301.930667
185,339,302.8842
33,194,303.401597
36,206,303.95081
80,275,305.403436
43,183,305.914218
59,208,306.492695
36,180,306.971147
44,214,307.571638
21,177,308.045544
118,262,308.794903
42,219,309.402349
120,303,310.236368
0,156,310.676183
78,216,311.929335
0,166,312.389025
69,231,313.026694
0,149,313.423272
100,231,314.052402
37,174,314.519172
48,197,315.04433
45,172,315.53163
77,220,316.125279
158,299,316.96795
78,239,318.29113
40,209,318.898884
112,291,319.714316
30,197,320.241323
104,253,320.936784
18,187,321.437104
42,186,321.93352
208,356,322.905568
95,343,324.486033
160,306,325.387621
12,156,325.814325
140,271,326.578666
0,139,326.95273
5,159,327.385192
50,202,327.927678
59,205,328.493018
63,209,329.085117
0,160,329.507426
0,152,330.485701
0,152,330.953382
7,158,331.427239
6,155,331.836674
28,174,332.313449
59,245,332.978162
86,234,333.59826
119,307,334.469933
80,245,335.145261
14,166,335.580836
0,142,336.517492
106,254,337.273348
210,363,338.405802
46,175,338.863311
226,362,339.928481
213,359,340.959375
19,185,341.457223
45,177,341.959657
55,194,343.004647
0,139,343.373586
60,203,343.989045
55,209,344.636803
44,186,345.154283
38,170,345.619915
56,205,346.170556
0,130,346.516721
75,226,347.139619
69,221,347.721543
20,163,348.172524
52,197,349.269936
36,187,349.7952
65,213,350.422196
50,240,351.173599
50,201,351.704386
0,222,352.334421
64,213,352.948031
104,267,353.704237
23,212,354.289331
199,451,356.095884
26,181,356.602513
110,262,357.421555
44,201,357.973323
64,188,358.512327
0,144,358.914941
15,136,359.301371
56,199,359.842888
19,163,360.276484
29,184,360.799758
68,235,362.018763
105,266,362.772122
8,182,363.296828
30,175,363.854233
41,180,364.379276
35,177,364.870664
40,191,365.390395
10,183,365.877272
51,195,366.40988
66,247,367.099993
67,219,368.256212
28,155,368.698541
30,168,369.148398
103,243,369.807943
41,215,370.497788
47,263,371.246721
27,287,372.03815
12,160,372.47472
92,319,373.349546
129,289,374.722773
45,212,375.33048
41,193,375.866324
55,269,376.640207
145,296,377.569634
54,256,378.28357
44,179,378.771743
67,205,379.331468
32,181,379.835998
130,278,381.164439
14,230,381.816954
48,213,382.392295
34,199,382.948561
29,181,383.477614
54,214,384.15274
105,366,385.177564
26,181,385.657316
44,205,386.22789
70,226,387.405768
109,316,388.327623
40,223,388.93257
22,190,389.452706
32,263,390.252174
38,205,390.823249
52,211,391.438474
90,294,392.255953
69,242,392.945311
28,206,394.065882
32,243,394.734356
34,191,395.254048
64,221,395.859508
2,252,396.590822
163,329,397.564598
89,256,398.264326
65,215,398.880605
71,259,400.142946
63,193,400.656746
84,269,401.399454
137,312,402.270464
51,199,402.795165
92,226,403.485709
0,170,403.957649
93,238,404.604163
45,224,405.20118
37,247,406.458951
49,213,407.036209
3,170,407.4974
37,175,407.980309
118,281,408.760775
35,171,409.218837
67,215,409.847659
34,216,410.506122
86,237,411.15878
0,150,411.560415
24,182,412.616112
44,190,413.142191
41,210,413.713337
58,285,414.512283
75,215,415.096689
63,203,415.657018
38,216,416.269471
113,278,417.089989
51,193,417.635405
60,220,418.782679
71,220,419.416121
26,222,420.023531
51,184,420.521382
18,178,421.031796
0,161,421.467652
2,164,421.892225
148,301,422.758247
57,217,423.41586
0,140,423.805858
27,193,424.330233
96,255,425.577643
81,237,426.236856
88,241,426.900531
52,189,427.40328
120,282,428.17268
53,206,428.729271
31,178,429.276329
45,224,429.970911
41,188,430.47519
0,154,431.435167
75,253,432.150258
0,150,432.534747
34,201,433.098936
63,217,433.695976
43,191,434.225775
53,206,434.812258
140,279,435.664369
70,209,436.28768
7,204,436.836386
110,272,438.138245
51,225,438.754107
141,310,439.599223
33,189,440.114456
62,233,440.771003
97,266,441.514446
37,189,442.057382
0,235,442.789626
24,199,443.878412
53,189,444.406001
169,318,445.309642
107,264,446.046074
64,210,446.626577
50,193,447.155514
29,181,447.642315
57,205,448.20081
61,206,448.856529
53,213,449.461994
39,189,450.53405
146,293,451.383462
119,276,452.19173
28,170,452.705816
54,185,453.271918
82,234,453.989673
104,251,454.716177
0,146,455.148044
0,151,455.672464
0,164,456.175653
112,269,457.624811
68,226,458.317743
51,186,458.852891
41,197,459.408127
58,210,460.004559
32,168,460.491345
49,215,461.09846
59,201,461.762196
28,165,462.242962
78,219,462.973604
130,287,464.432415
46,175,464.917854
7,165,465.357418
81,238,466.070185
39,192,466.655404
32,200,467.21839
52,187,467.782851
54,177,468.30647
83,237,469.027523
34,175,469.613697
105,262,471.098824
54,206,471.723567
55,198,472.317887
148,281,473.181878
139,342,474.232933
51,203,474.794396
19,174,475.300175
47,172,475.784369
48,234,476.465887
26,158,477.570293
63,168,478.034448
0,132,478.415128
39,181,478.970476
145,290,479.878376
44,162,480.364538
0,175,480.879343
34,171,481.365534
31,198,481.911038
48,189,482.452489
48,192,483.036453
41,183,484.308559
76,260,485.021026
4,137,485.372685
55,202,485.925183
45,183,486.440531
38,168,486.890716
97,252,487.584977
73,199,488.176049
38,179,488.707022
44,158,489.165395
79,213,490.321985
41,173,490.91235
54,172,491.403084
72,216,492.011936
47,171,492.490778
37,169,492.977371
51,190,493.497068
95,258,494.218661
52,179,494.713589
38,194,495.26043
30,214,495.843981
25,148,496.809459
67,194,497.386664
159,299,498.263951
41,162,498.709146
27,160,499.148684
57,202,499.692907
5,151,500.08019
142,285,500.876976
70,215,501.472367
0,158,501.889415
124,278,503.230903
28,162,503.675127
101,246,504.46181
10,164,504.917166
165,313,505.785004
23,162,506.207349
50,179,506.685766
70,241,507.356352
0,145,507.763812
57,207,508.388067
35,186,509.481413
97,245,510.191039
38,200,510.82688
13,163,511.312584
77,245,512.010731
90,253,512.705963
49,190,513.236201
35,174,513.730569
48,202,514.398732
61,215,515.104182
67,221,516.377158
40,190,516.974161
30,176,517.492563
43,199,518.103068
69,263,518.829036
48,188,519.413101
35,175,519.890771
63,246,520.600695
307,460,521.952179
159,329,523.457773
26,163,523.969044
132,281,524.980187
28,163,525.552564
54,207,526.14711
60,216,526.770229
0,176,527.268225
145,295,528.101667
231,365,529.743119
23,153,530.167211
145,273,531.063872
0,135,531.507111
155,303,532.407128
26,164,532.86078
119,271,533.651012
104,253,534.350736
43,165,534.796366
58,208,536.311018
52,161,537.018725
58,209,537.768391
90,231,538.587094
37,176,539.234387
85,244,540.026155
129,245,540.789654
109,251,541.496552
91,256,542.247907
20,143,542.652008
55,178,543.704386
73,199,544.301878
32,152,544.729612
100,210,545.341154
43,194,545.955541
33,164,546.44757
4,141,546.832671
76,247,547.501817
7,158,547.935302
0,154,548.333254
53,168,548.796411
43,180,549.289597
43,155,550.288113
8,149,550.694484
0,178,551.203447
20,143,551.589385
78,187,552.165406
107,396,553.377842
0,117,553.714277
40,155,554.132978
57,165,554.570711
89,196,555.100193
35,145,555.483096
60,164,556.496719
126,226,557.163371
74,251,557.846009
129,231,558.510695
172,290,559.397857
60,161,559.854128
50,178,560.314681
39,150,560.716068
52,152,561.137228
130,342,562.621278
137,243,563.35064
22,135,563.722659
53,285,564.543378
46,224,565.235098
82,189,565.799544
91,194,566.350465
42,198,566.893538
63,222,567.509347
78,178,568.003044
0,117,568.322752
49,165,569.341469
17,205,569.893683
0,123,570.233322
39,191,570.77747
45,217,571.375593
52,235,572.098478
67,180,572.599565
76,231,573.227931
68,172,573.69124
126,243,574.387465
68,175,575.412472
37,180,575.917846
36,235,576.614967
14,133,576.972594
30,139,577.350373
32,180,577.822432
47,188,578.354168
0,114,578.716781
35,142,579.119678
39,141,579.486622
49,155,579.920849
59,162,580.355858
25,188,580.861513
70,180,581.929477
51,198,582.464039
41,147,582.867295
54,155,583.280919
4,149,583.690651
63,268,584.433419
59,158,584.869853
41,211,585.520158
52,212,586.111395
34,142,586.511657
21,130,586.878747
33,141,587.241424
56,194,588.329989
57,218,588.918228
57,165,589.367959
30,138,589.743042
43,172,590.213057
215,328,591.138959
42,150,591.573743
97,214,592.249636
46,181,592.747326
72,218,593.355454
127,255,594.604408
45,162,595.049642
34,182,595.544336
45,156,595.945555
42,149,596.347655
0,115,596.661896
121,235,597.306758
0,149,597.709271
44,162,598.174945
38,176,598.737797
79,227,599.381337
38,166,600.353582
0,119,600.695171
59,201,601.253779
74,216,601.852835
190,333,602.800133
2,133,603.161603
58,242,603.828691
265,380,604.949338
0,142,605.359802
93,265,606.093179
89,211,607.261531
67,256,607.988016
108,225,608.59984
51,165,609.061029
52,216,609.670415
84,190,610.193032
39,148,610.580395
38,190,611.084074
149,277,611.947473
16,191,612.999436
47,147,613.440274
89,202,613.997962
103,287,614.804794
24,137,615.176029
138,247,615.855537
44,149,616.263865
32,166,616.699366
50,164,617.151587
0,127,617.50367
54,250,618.225676
42,188,619.351642
47,148,619.776226
103,223,620.385202
117,262,621.100872
85,242,621.754081
38,152,622.157945
29,163,622.588453
46,195,623.136231
195,359,624.125079
0,187,624.658047
122,249,625.974716
79,200,626.555706
47,176,627.041646
19,146,627.422426
62,213,628.028239
89,230,628.652357
41,173,629.135257
46,163,629.585073
109,227,630.21299
57,187,630.72513
37,163,631.186666
42,159,632.261269
65,188,632.75701
40,146,633.14844
49,211,633.723898
25,172,634.198785
230,367,635.232244
0,143,635.607519
77,222,636.217743
97,264,636.924519
90,242,638.228179
99,266,638.982986
3,137,639.358801
32,190,639.871056
55,177,640.336559
30,141,640.729149
121,250,641.410247
98,214,642.022079
69,194,642.561524
70,234,643.190531
0,154,643.593797
150,304,645.076841
41,171,645.548566
100,233,646.168233
37,167,646.630261
73,217,647.23638
32,156,647.664097
51,175,648.137208
0,162,648.586989
0,143,648.963625
47,176,649.426138
51,197,650.501138
48,185,651.050943
58,184,651.616988
50,182,652.104509
46,176,652.592901
88,210,653.152159
132,269,653.881106
0,137,654.242135
50,201,654.816544
0,123,655.149115
48,190,655.683628
118,257,656.944377
82,190,657.505754
122,229,658.229312
55,167,658.70238
40,174,659.152387
37,161,659.59681
21,160,660.016283
37,154,660.423811
52,151,660.829363
33,139,661.198438
33,150,661.589504
83,253,662.310703
77,191,663.38177
150,309,664.266468
70,176,664.810011
90,198,665.364643
45,187,665.886013
26,142,666.300472
106,217,666.880112
44,169,667.328793
55,169,667.79227
42,149,668.18287
47,189,669.229589
51,182,669.747401
31,155,670.159808
0,134,670.513985
79,220,671.195983
120,228,671.872686
91,199,672.420391
66,181,672.92098
54,190,673.434577
45,178,673.916832
0,118,674.228363
34,155,674.629369
20,136,675.545122
47,181,676.041449
0,143,676.414628
0,195,676.948431
57,163,677.398422
110,212,678.072202
42,148,678.460974
33,155,678.87877
36,158,679.296945
56,170,679.768045
93,205,680.317941
69,195,680.867225
196,364,682.442462
118,278,683.230086
32,143,683.614155
77,195,684.165498
107,319,685.10701
46,162,685.535259
57,196,686.078433
0,127,686.409278
87,200,686.959476
20,163,687.927521
77,191,688.478753
0,150,688.882504
57,178,689.36584
125,278,690.139261
48,163,690.593166
47,180,691.169832
58,200,691.731263
27,177,692.20471
78,187,692.737626
30,164,693.187446
2,172,694.194418
63,223,694.840136
12,133,695.186059
34,137,695.548255
69,230,696.162401
63,191,696.667416
98,207,697.243924
55,200,697.861778
0,166,698.306816
60,172,698.779115
37,137,699.13632
47,150,699.546498
121,264,700.844542
97,217,701.441885
27,142,701.838279
105,213,702.414671
52,161,702.86111
45,145,703.243943
68,206,703.814462
0,111,704.169984
64,177,704.707815
0,132,705.062891
0,128,705.398671
86,218,706.00315
183,317,707.45232
5,131,707.802423
81,191,708.334145
58,190,708.854354
56,182,709.342466
0,118,709.643867
12,141,710.013737
38,161,710.466524
32,147,710.938271
61,180,711.43956
128,258,712.162081
47,164,713.179372
158,280,713.945549
63,193,714.466078
86,189,714.988284
44,172,715.460541
85,204,716.010536
57,190,716.518678
47,193,717.047705
17,152,717.5229
69,181,718.046921
62,200,719.10665
204,325,720.030435
42,157,720.453646
134,254,721.145105
42,148,721.545897
101,223,722.164549
34,219,722.774049
0,157,723.186749
96,230,723.862655
111,232,724.577813
48,165,725.56446
36,165,726.026315
69,201,726.593443
64,184,727.106819
35,144,727.488248
46,154,727.918044
152,267,728.665438
57,171,729.147206
18,149,729.54677
73,173,730.026174
72,199,730.644161
53,164,731.1331
107,256,732.414309
0,140,732.804574
45,149,733.204998
125,234,733.868583
32,160,734.288703
0,125,734.624478
58,163,735.054066
48,180,735.533798
55,169,735.986622
78,196,736.52227
68,209,737.141963
51,152,738.181285
29,145,738.568636
71,195,739.152589
30,135,739.578861
44,143,739.977308
51,160,740.452187
82,191,741.039762
81,229,741.738287
62,200,742.278996
0,128,742.64677
61,198,743.192969
64,204,743.738933
151,254,745.129938
46,179,745.634034
103,255,746.33888
40,139,746.725523
58,164,747.172728
30,158,747.62014
30,188,748.153532
42,149,748.562377
69,181,749.046376
125,225,749.696829
84,229,751.025071
54,165,751.650712
39,152,752.174827
88,204,752.87802
38,149,753.356129
59,214,754.040498
6,127,754.443091
69,209,755.130168
67,208,755.808226
28,187,756.395619
60,178,757.080428
24,160,757.67432
93,201,759.224022
49,158,759.878623
37,192,760.449293
9,142,760.818921
74,181,761.368434
45,164,761.801649
0,132,762.14386
18,156,762.553021
120,269,763.31342
63,181,763.810573
0,134,764.171264
46,160,764.612179
0,168,765.599773
137,237,766.283562
56,162,766.784822
2,123,767.135583
58,155,767.548995
0,132,767.89172
25,136,768.248371
42,205,768.810961
34,128,769.150975
1,139,769.520324
152,256,770.21146
0,108,770.492335
67,171,771.514555
30,201,772.096549
68,169,772.553299
47,145,772.951426
143,231,773.681846
45,166,774.131828
42,141,774.495944
50,186,774.994236
28,128,775.326087
61,152,775.73885
77,240,776.40074
74,220,776.991253
19,127,777.89346
95,191,778.403305
45,151,778.803556
149,237,779.465858
158,252,780.251019
68,222,780.875155
34,140,781.268064
83,180,781.750799
36,173,782.211381
60,167,782.649388
89,199,783.182164
4,182,784.233665
83,230,784.885222
36,132,785.239486
121,211,785.835176
75,177,786.317655
82,180,786.901295
67,203,787.493845
34,152,787.908743
89,195,788.431531
54,210,788.996587
137,236,790.175913
35,165,790.639587
37,171,791.099527
0,97,791.359645
33,119,791.685654
4,123,792.021635
26,128,792.369476
80,187,792.863216
121,222,793.521287
0,119,793.901337
12,152,794.316802
62,145,794.694209
74,231,795.335266
68,207,796.4341
64,168,796.931876
49,169,797.382886
51,185,797.894227
37,145,798.294024
18,126,798.630051
71,162,799.079113
64,191,799.601911
60,192,800.147192
