ep_reward_mean,serial_timesteps,explained_variance,approxkl,policy_entropy,ep_len_mean,time_elapsed,n_updates,policy_loss,total_timesteps,clipfrac,fps,value_loss
96.29120871951218,75776,0.4774545431137085,0.0022400697,1.3193294,435.6829268292683,183.1267614364624,37,-0.0010351909,75776,0.017089844,387,0.37286904
96.29120871951218,77824,0.5533429086208344,0.0027260468,1.317584,435.6829268292683,188.4156994819641,38,-0.0016020794,77824,0.02607422,369,0.4595754
96.29120871951218,79872,0.493813693523407,0.004289254,1.3169373,435.6829268292683,193.95985746383667,39,-0.0018890385,79872,0.043603517,378,0.84045154
96.29120871951218,81920,0.48661941289901733,0.004011018,1.3138613,435.6829268292683,199.3687343597412,40,-0.0038955756,81920,0.045556642,367,1.5020725
96.29120871951218,83968,0.4112433195114136,0.0044287695,1.3144907,435.6829268292683,204.93649196624756,41,-0.002895583,83968,0.04897461,355,0.80152977
96.29120871951218,86016,0.47743988037109375,0.0025015934,1.3018634,435.6829268292683,210.7042031288147,42,-0.0011795219,86016,0.018603515,403,0.9766259
96.29120871951218,88064,0.49783313274383545,0.002829827,1.286117,435.6829268292683,215.7861647605896,43,-0.0011773496,88064,0.024023438,383,1.6181256
96.29120871951218,90112,0.3926866054534912,0.0054787127,1.2857176,435.6829268292683,221.1345226764679,44,-0.005528695,90112,0.06713867,406,1.6197851
96.29120871951218,92160,0.37158823013305664,0.00383697,1.3028979,435.6829268292683,226.16863775253296,45,-0.0009645231,92160,0.0453125,365,0.6784352
96.29120871951218,94208,0.3894190192222595,0.003670189,1.3050659,435.6829268292683,231.77908754348755,46,-0.002634912,94208,0.035839844,371,1.041412
96.29120871951218,96256,0.43116044998168945,0.003002317,1.3088005,435.6829268292683,237.2957625389099,47,-0.0018196953,96256,0.031835936,386,1.3477459
96.29120871951218,98304,0.3996877074241638,0.0033464315,1.3215923,435.6829268292683,242.60025644302368,48,-0.0030394387,98304,0.03730469,382,1.3605295
96.29120871951218,100352,0.42938709259033203,0.004048503,1.3374685,435.6829268292683,247.95641136169434,49,-0.0021799975,100352,0.047314454,377,0.869315
96.29120871951218,102400,0.4900507926940918,0.0034939405,1.3498224,435.6829268292683,253.37930583953857,50,-0.0029347904,102400,0.035546876,383,0.70359325
96.29120871951218,104448,0.5180261433124542,0.003560143,1.3411573,435.6829268292683,258.7211534976959,51,-0.0021192469,104448,0.033203125,345,0.52727354
96.29120871951218,106496,0.4555007815361023,0.005280911,1.3201483,435.6829268292683,264.64978098869324,52,-0.0046737604,106496,0.06479492,369,0.5092866
96.29120871951218,108544,0.5003989040851593,0.0034532796,1.3104055,435.6829268292683,270.1931777000427,53,-0.002203314,108544,0.035888672,389,1.1537192
96.29120871951218,110592,0.521173894405365,0.0017775071,1.3165872,435.6829268292683,275.4471011161804,54,-0.00035952227,110592,0.013427734,395,1.2676747
96.29120871951218,112640,0.44428157806396484,0.0033146322,1.3357747,435.6829268292683,280.6275067329407,55,-0.003280909,112640,0.037353516,376,1.8010848
96.29120871951218,114688,0.48510271310806274,0.0043002414,1.3634906,435.6829268292683,286.07458782196045,56,-0.0030059994,114688,0.05131836,368,1.4450912
96.29120871951218,116736,0.48868846893310547,0.0025084624,1.3877792,435.6829268292683,291.630987405777,57,-0.0015485097,116736,0.024365235,360,1.7193587
96.29120871951218,118784,0.38484030961990356,0.0024685694,1.3929374,435.6829268292683,297.31602597236633,58,-0.00077155756,118784,0.02216797,386,1.7835109
96.29120871951218,120832,0.44064515829086304,0.0033310435,1.3770019,435.6829268292683,302.6134350299835,59,-0.002362415,120832,0.031542968,358,1.7856814
96.29120871951218,122880,0.47971850633621216,0.004568583,1.3705842,435.6829268292683,308.32001781463623,60,-0.0055291513,122880,0.054589845,361,1.1059506
96.29120871951218,124928,0.5914500653743744,0.0036746084,1.3792093,435.6829268292683,313.9795572757721,61,-0.0029364787,124928,0.04321289,349,0.27995512
96.29120871951218,126976,0.7643391042947769,0.0036324325,1.37906,435.6829268292683,319.84090423583984,62,-0.0028355245,126976,0.037158202,377,0.05133453
96.29120871951218,129024,0.7694840282201767,0.00418914,1.3814045,435.6829268292683,325.2734422683716,63,-0.003163748,129024,0.048339844,390,0.10531442
96.29120871951218,131072,0.6624051332473755,0.002931702,1.3908083,435.6829268292683,330.5134744644165,64,-0.0018340338,131072,0.027246093,359,0.8533371
96.29120871951218,133120,0.6706856191158295,0.003903099,1.407238,435.6829268292683,336.20900440216064,65,-0.0049361223,133120,0.048193358,345,1.2236402
96.29120871951218,135168,0.6781715750694275,0.0025493086,1.430747,435.6829268292683,342.1417555809021,66,-0.0009764365,135168,0.024072265,352,1.3752215
96.29120871951218,137216,0.7356154918670654,0.0052776793,1.4522898,435.6829268292683,347.9564597606659,67,-0.0042419145,137216,0.06616211,345,1.2034485
96.29120871951218,139264,0.8058075606822968,0.0042110262,1.4601486,435.6829268292683,353.8896334171295,68,-0.005041697,139264,0.047021486,401,0.15842006
96.29120871951218,141312,0.8775844275951385,0.0029264993,1.4541106,435.6829268292683,358.99301409721375,69,-0.0030595642,141312,0.029589843,396,0.25178066
96.29120871951218,143360,0.7960248589515686,0.0034458688,1.4552085,435.6829268292683,364.16151428222656,70,-0.0018211851,143360,0.03642578,343,0.81430817
96.29120871951218,145408,0.7990176230669022,0.004497518,1.4516668,435.6829268292683,370.1267936229706,71,-0.0025765777,145408,0.05239258,380,1.0896851
96.29120871951218,147456,0.7670558989048004,0.0054650805,1.4305394,435.6829268292683,375.5166621208191,72,-0.0057895593,147456,0.055859376,391,1.511885
96.29120871951218,149504,0.7725597321987152,0.0038501755,1.4209678,435.6829268292683,380.7426600456238,73,-0.0027787487,149504,0.042529296,379,0.93057764
96.29120871951218,151552,0.7676578611135483,0.003635168,1.4359572,435.6829268292683,386.1438066959381,74,-0.0028256772,151552,0.04296875,368,1.0191829
96.29120871951218,153600,0.724661648273468,0.0029235634,1.4349556,435.6829268292683,391.6977770328522,75,-0.0016601871,153600,0.02836914,394,1.7792088
96.29120871951218,155648,0.6826045215129852,0.0038571325,1.4290116,435.6829268292683,396.89309549331665,76,-0.004240905,155648,0.042675782,391,2.2942328
96.29120871951218,157696,0.70250204205513,0.0028938889,1.4158744,435.6829268292683,402.12279653549194,77,-0.0026155836,157696,0.02734375,367,2.2055137
96.29120871951218,159744,0.7426922619342804,0.0038996134,1.4120431,435.6829268292683,407.6963355541229,78,-0.002023323,159744,0.04111328,404,1.5528444
96.29120871951218,161792,0.6954008042812347,0.0046961666,1.4189651,435.6829268292683,412.7641191482544,79,-0.0022171615,161792,0.05205078,389,2.2115855
96.29120871951218,163840,0.7552307099103928,0.0026350473,1.4228053,435.6829268292683,418.0197603702545,80,-0.001602482,163840,0.024414062,375,1.4768469
96.29120871951218,165888,0.7688511610031128,0.0032104882,1.4235841,435.6829268292683,423.4806969165802,81,-0.0023324355,165888,0.03300781,323,1.4160101
96.29120871951218,167936,0.8320758044719696,0.0030882515,1.4343851,435.6829268292683,429.81844758987427,82,-0.0011466722,167936,0.031201173,388,0.45596734
96.29120871951218,169984,0.8243508636951447,0.0033481494,1.4380981,435.6829268292683,435.0967311859131,83,-0.0036854744,169984,0.034179688,407,0.9856089
96.29120871951218,172032,0.7704421728849411,0.0044215852,1.4308277,435.6829268292683,440.1294455528259,84,-0.0043566218,172032,0.051464844,358,1.7984899
96.29120871951218,174080,0.8316078186035156,0.0055779736,1.4338529,435.6829268292683,445.8503975868225,85,-0.006340897,174080,0.067675784,391,1.0283836
96.29120871951218,176128,0.8318463861942291,0.004665612,1.4418093,435.6829268292683,451.0813434123993,86,-0.0021687453,176128,0.050097656,413,1.2527733
767.1305704819276,178176,0.40422797203063965,0.004443612,1.450246,2127.6987951807228,456.0397927761078,87,-0.0032759763,178176,0.047314454,389,5.676651
759.393525860465,180224,0.21640026569366455,0.0025772867,1.4631865,2094.186046511628,461.29798197746277,88,-0.001245954,180224,0.027783204,416,14.406502
761.5636094827586,182272,0.5246015191078186,0.0030383642,1.4701893,2091.0344827586205,466.2108886241913,89,-0.0036506131,182272,0.0359375,389,5.432232
756.1792433295454,184320,0.5632807612419128,0.003206222,1.476297,2075.193181818182,471.4714798927307,90,-0.0024317573,184320,0.027734375,377,5.384909
749.3005179010989,186368,0.4319697618484497,0.0031910278,1.4798702,2045.7142857142858,476.9028391838074,91,-0.0051433705,186368,0.035546876,405,12.944313
742.2592353548388,188416,0.5454322695732117,0.0022091016,1.489401,2022.978494623656,481.9553096294403,92,-0.002620575,188416,0.01953125,413,9.244174
737.7961079157895,190464,0.452869713306427,0.00354696,1.4916004,2004.7473684210527,486.9122362136841,93,-0.0014764756,190464,0.038232423,389,10.478577
730.5532479381443,192512,0.5581034719944,0.0025586775,1.4869612,1983.618556701031,492.16508984565735,94,-0.0024739685,192512,0.023486327,420,9.978735
728.6255437857142,194560,0.7380683422088623,0.0050527863,1.4818332,1975.8367346938776,497.03713035583496,95,-0.0051371288,194560,0.06313477,402,5.5406237
722.29030325,196608,0.6280374228954315,0.0029867855,1.4791749,1956.05,502.12665939331055,96,-0.00077198417,196608,0.029589843,361,9.579571
728.3619810000001,198656,0.6005423069000244,0.0037931942,1.4809424,1966.75,507.7950608730316,97,-0.002200866,198656,0.04433594,414,9.41395
734.78938216,200704,0.692016214132309,0.0028851484,1.4760642,1980.05,512.7398114204407,98,-0.0012589253,200704,0.025732422,392,9.104708
742.4584114599999,202752,0.5964165925979614,0.0027063175,1.4682391,1991.79,517.9647781848907,99,-0.0011308005,202752,0.025732422,429,12.53075
746.9899029899998,204800,0.7458501756191254,0.0044826274,1.4711748,1993.81,522.7332510948181,100,-0.00639871,204800,0.055419922,368,7.95225
753.76590852,206848,0.5858412086963654,0.0033129528,1.4820043,2007.43,528.3024158477783,101,-0.00324523,206848,0.03300781,402,13.483004
759.4628072500001,208896,0.6294519603252411,0.004108242,1.4831753,2015.07,533.3946905136108,102,-0.004179927,208896,0.050732423,433,13.178703
765.45472975,210944,0.8014245182275772,0.004152962,1.4810218,2026.88,538.1221294403076,103,-0.0057697003,210944,0.047265626,421,6.919834
774.4965453500001,212992,0.7580069899559021,0.0041794823,1.4888257,2043.51,542.9800143241882,104,-0.0007307575,212992,0.04916992,396,10.626572
781.1328567600001,215040,0.7693387567996979,0.0031288203,1.4980605,2055.3,548.1479876041412,105,-0.002070036,215040,0.031103516,423,9.735308
788.0546945700002,217088,0.7457083463668823,0.0029444348,1.5026209,2067.66,552.9862787723541,106,-0.00082536245,217088,0.029882813,424,9.258761
794.83522562,219136,0.7021336853504181,0.0033754627,1.5078201,2080.94,557.80801820755,107,-0.0010271077,219136,0.03413086,412,10.523161
805.2356540400001,221184,0.7188163995742798,0.0024948905,1.50855,2100.39,562.7731819152832,108,-0.0026709717,221184,0.02211914,426,12.430737
808.5797278100002,223232,0.7712139040231705,0.0026705274,1.517282,2101.54,567.5759081840515,109,-0.0012386058,223232,0.027539063,413,9.516811
816.19855434,225280,0.764145627617836,0.0039123213,1.5324795,2112.73,572.5303709506989,110,-0.0019704616,225280,0.047070313,387,11.140078
823.1385399999999,227328,0.658589243888855,0.0032092421,1.5401139,2125.24,577.8160405158997,111,-0.0029597909,227328,0.033935547,384,15.760582
831.59640268,229376,0.6372302770614624,0.0035891943,1.5463828,2141.58,583.1445467472076,112,-0.0016001888,229376,0.038085938,394,16.296848
838.08152279,231424,0.6890288293361664,0.0034519304,1.5540206,2153.4,588.3412237167358,113,-0.002659084,231424,0.03691406,383,13.859311
846.0701546100001,233472,0.7122399508953094,0.0033930533,1.5632675,2168.11,593.6851162910461,114,-0.0028262227,233472,0.035009764,432,12.9110775
856.2209891800001,235520,0.6654509007930756,0.0039734156,1.5700657,2186.68,598.4227051734924,115,-0.004306506,235520,0.045166016,421,18.267633
863.7775488400002,237568,0.7140162587165833,0.0035369515,1.5752245,2200.33,603.2824401855469,116,-0.002024927,237568,0.039501954,409,12.710402
872.0472096000002,239616,0.6313393115997314,0.0031982257,1.5818204,2215.91,608.281998872757,117,-0.0025126871,239616,0.037158202,416,13.971258
880.6708354700002,241664,0.6557650566101074,0.004270996,1.5925688,2231.23,613.1987547874451,118,-0.0016730115,241664,0.0519043,389,14.789515
885.7078838400001,243712,0.723895400762558,0.0054473854,1.6080282,2227.92,618.4564075469971,119,-1.824051e-05,243712,0.06577148,407,13.19816
892.6069844200002,245760,0.704827755689621,0.0048174863,1.6138067,2239.69,623.4803864955902,120,-0.004064017,245760,0.059326172,395,11.24504
900.51678016,247808,0.7311008870601654,0.0047425963,1.6193672,2252.92,628.6572082042694,121,-0.0018289933,247808,0.056347657,388,12.154716
909.30703956,249856,0.5547442436218262,0.0027316161,1.6149076,2265.5,633.9315640926361,122,-0.002048508,249856,0.025146484,406,17.758694
912.3751598000001,251904,0.7427220642566681,0.002051408,1.6115503,2258.83,638.9741759300232,123,-0.0018281573,251904,0.019970704,408,10.828281
912.7785354200003,253952,0.6358765661716461,0.0031084775,1.6153371,2245.19,643.9909920692444,124,-0.00013444092,253952,0.034423828,353,12.671692
902.6492641400001,256000,0.7327248156070709,0.003842465,1.6228966,2200.64,649.7822713851929,125,-0.0042540054,256000,0.043408204,365,10.204217
338.78029201,258048,0.6254451274871826,0.0045505175,1.6258354,779.04,655.3840191364288,126,-0.0069120238,258048,0.052685548,405,16.105257
325.27931677,260096,0.8283826857805252,0.0054795546,1.6296905,752.84,660.4366571903229,127,-0.0037139896,260096,0.060253907,394,7.4846153
320.99890961,262144,0.509209930896759,0.0043538134,1.6291914,739.43,665.6253397464752,128,-0.0009825875,262144,0.04848633,395,18.78004
314.34570790000004,264192,0.6125204861164093,0.0049541607,1.6237719,722.9,670.8036689758301,129,-0.0027140204,264192,0.058496095,420,13.438917
310.87005411999996,266240,0.7190642654895782,0.0031711552,1.6206532,711.27,675.6800382137299,130,-0.00088039384,266240,0.034375,404,12.691173
302.80690906999996,268288,0.6067778170108795,0.0033465927,1.6318514,684.75,680.7383263111115,131,-0.0022994436,268288,0.039746094,397,18.905355
298.54633768,270336,0.7325044274330139,0.0036400822,1.6462072,668.99,685.8946075439453,132,-0.0012027202,270336,0.03881836,377,12.537601
295.93481167,272384,0.6625348925590515,0.002713023,1.6535015,657.45,691.3218114376068,133,1.724874e-05,272384,0.02709961,408,16.548126
293.81691706,274432,0.7275967299938202,0.005996135,1.6544323,647.87,696.3410325050354,134,-0.0057899677,274432,0.07290039,406,15.63891
288.09491251,276480,0.7661568820476532,0.0051564192,1.6565237,631.26,701.3751828670502,135,-0.0027527404,276480,0.057910156,389,13.532147
280.04176605,278528,0.6763814985752106,0.0024144452,1.6603836,609.75,706.637763261795,136,-0.0011066514,278528,0.0234375,401,15.00952
274.14888104,280576,0.719917505979538,0.0034121214,1.6564401,593.56,711.743955373764,137,-0.0027666464,280576,0.031445313,391,14.755304
272.78840134,282624,0.7743900418281555,0.0023231194,1.6549969,588.37,716.976414680481,138,-0.001455195,282624,0.021972656,440,10.480795
271.29977936,284672,0.7008601725101471,0.004445176,1.6518195,582.11,721.6292703151703,139,-0.0027957896,284672,0.04736328,375,14.195928
274.75748815000003,286720,0.8451251983642578,0.0046073142,1.65747,585.18,727.0812404155731,140,-0.0016581606,286720,0.055273436,399,8.3345995
275.94966581,288768,0.5102776885032654,0.0032571252,1.6467336,584.49,732.2136080265045,141,-0.00245213,288768,0.030810546,391,18.893066
274.30800081,290816,0.6690689921379089,0.003130534,1.6366056,579.66,737.4493494033813,142,-0.0007230275,290816,0.03125,391,14.955019
275.38082325000005,292864,0.8102755695581436,0.004517723,1.6323038,578.79,742.6757526397705,143,-0.0036385418,292864,0.046484374,424,9.698122
273.87310936,294912,0.7819378823041916,0.0026535534,1.6389074,574.1,747.5054805278778,144,-0.0032580148,294912,0.02626953,358,11.067522
273.27530439000003,296960,0.801909938454628,0.005777753,1.6415983,570.4,753.2149097919464,145,-0.0062897904,296960,0.06357422,405,9.337874
270.7898647399999,299008,0.6577314734458923,0.0028498645,1.6425269,563.74,758.2633988857269,146,-0.0045192777,299008,0.030371094,392,16.476284
270.83155795000005,301056,0.7765922546386719,0.0035612206,1.6417377,561.6,763.4859983921051,147,-0.0027948571,301056,0.038720705,426,13.91524
270.28053548,303104,0.7982995361089706,0.004202259,1.6475115,558.67,768.2860717773438,148,-0.0026558065,303104,0.047949217,399,9.821661
270.54531267999994,305152,0.8295132219791412,0.0027541232,1.6576941,557.11,773.4116129875183,149,0.00012287831,305152,0.028076172,410,8.34812
273.35963109999994,307200,0.8053223937749863,0.0035068647,1.6524317,560.47,778.3992991447449,150,-0.0003817558,307200,0.035302736,428,9.843272
272.64811864,309248,0.8290552198886871,0.0035930444,1.6385183,557.15,783.1825518608093,151,-0.0035065203,309248,0.03642578,409,9.014208
272.04111478,311296,0.8248141258955002,0.0034564566,1.6455892,553.89,788.185378074646,152,-0.0027357638,311296,0.03769531,426,9.941993
273.5653848,313344,0.8493070155382156,0.00280423,1.6601328,555.37,792.9941809177399,153,-0.0030304245,313344,0.026953125,433,9.631003
274.21882544,315392,0.8404371291399002,0.004210073,1.6613033,555.37,797.7209532260895,154,-0.0010573715,315392,0.047314454,377,10.093019
276.14553539,317440,0.8540005832910538,0.0031211374,1.6523882,556.74,803.1474413871765,155,-0.0009363174,317440,0.03305664,384,10.75589
276.51920163999995,319488,0.8633914291858673,0.00392832,1.6618971,556.24,808.4722046852112,156,-0.0069371327,319488,0.043164063,395,7.654883
277.17217098000003,321536,0.8630432039499283,0.0020647496,1.667746,556.3,813.6544873714447,157,-0.0006571999,321536,0.017089844,433,9.707252
278.37325487999993,323584,0.8168286234140396,0.0040998873,1.6718328,557.68,818.3780906200409,158,-0.0043550846,323584,0.049365234,386,11.20168
278.21143486,325632,0.7813819348812103,0.0048017977,1.677743,556.48,823.6809449195862,159,-0.0033400026,325632,0.05703125,396,13.736986
279.90694220999995,327680,0.8188586086034775,0.003564917,1.6887051,559.03,828.8522539138794,160,-0.0040448424,327680,0.035742186,428,11.062999
281.36373165000003,329728,0.8593187183141708,0.002627183,1.6995313,561.52,833.6326463222504,161,-0.0010454475,329728,0.02602539,428,9.367873
284.17518459,331776,0.7917288243770599,0.0034199874,1.7145014,565.82,838.410315990448,162,-0.005169585,331776,0.038085938,415,14.487024
286.68091615000003,333824,0.8631838262081146,0.0052275215,1.7221406,569.32,843.3366713523865,163,-0.0055059097,333824,0.061083984,357,7.713417
289.44303268000004,335872,0.892009399831295,0.004286847,1.7198919,574.4,849.0721166133881,164,-0.0035905503,335872,0.04921875,416,7.8680243
292.04720858999997,337920,0.8581149727106094,0.0035263249,1.7247183,578.37,853.9912996292114,165,-0.003249819,337920,0.0390625,390,7.314429
294.74194229,339968,0.8640183955430984,0.003586825,1.7256072,583.22,859.2365899085999,166,-0.0044715195,339968,0.038232423,414,7.4901986
297.13889281999997,342016,0.8813445940613747,0.0032137192,1.7309687,587.0,864.1782763004303,167,-0.00206459,342016,0.033740234,399,7.6315713
299.25413044,344064,0.823259711265564,0.0039239903,1.7346662,590.34,869.3078000545502,168,-0.0052445596,344064,0.04399414,409,10.181684
298.71686767,346112,0.9103327989578247,0.0028231412,1.7342764,589.75,874.3047940731049,169,-0.0015576307,346112,0.027783204,412,6.307353
301.94517898,348160,0.8740587830543518,0.002133445,1.7332262,595.05,879.2724680900574,170,-0.002733613,348160,0.01821289,411,7.2295837
305.84255781999997,350208,0.9488374926149845,0.004632401,1.7243855,601.07,884.2462401390076,171,-0.0035712954,350208,0.055908203,392,3.2003605
308.13707916999994,352256,0.8719712197780609,0.0021035925,1.7137972,604.35,889.4621708393097,172,-0.002461062,352256,0.017919922,400,8.722405
310.53261463999996,354304,0.8938911035656929,0.0038799513,1.717199,608.9,894.5707168579102,173,-0.001665369,354304,0.042578124,402,5.8627887
317.84421878,356352,0.8752623498439789,0.0031868059,1.7185272,619.91,899.6558105945587,174,-0.0014775867,356352,0.033837892,382,8.253045
320.93770326,358400,0.908654235303402,0.0038864985,1.7040749,625.04,905.0184381008148,175,-0.0012409436,358400,0.040136717,415,3.5108764
323.94914394,360448,0.95211136713624,0.0035058644,1.7012514,630.76,909.9559969902039,176,-0.001012007,360448,0.037060548,401,3.215063
328.57690936,362496,0.8520106077194214,0.0026187524,1.7032887,638.63,915.0579516887665,177,-0.0017365387,362496,0.025048828,426,9.90602
332.1652197,364544,0.8403512686491013,0.0044678613,1.7123457,644.74,919.8558669090271,178,-0.0020459837,364544,0.044628907,406,8.61583
335.7903147599999,366592,0.9013205543160439,0.0034468342,1.7184362,651.07,924.8935878276825,179,-0.0024890148,366592,0.03666992,418,8.063386
340.85324339999994,368640,0.8783714845776558,0.0043660956,1.7316107,660.17,929.7888751029968,180,-0.00419152,368640,0.04916992,393,3.656969
340.85324339999994,370688,0.9272589012980461,0.0053860964,1.7331613,660.17,934.9927480220795,181,-0.0038630986,370688,0.06044922,380,0.21249425
340.85324339999994,372736,0.9628315903246403,0.0039749388,1.7189744,660.17,940.3746869564056,182,-0.0061457753,372736,0.046044923,401,0.15884948
368.59169708999997,374784,0.8588685989379883,0.00509232,1.7213322,708.03,945.478343963623,183,-0.003259746,374784,0.06069336,408,5.848182
378.4037233699999,376832,0.8535747826099396,0.0027219136,1.726195,724.15,950.4944293498993,184,-0.00094564166,376832,0.025585938,405,7.9383764
382.2645877499999,378880,0.9039130136370659,0.0024363864,1.715924,730.85,955.5516088008881,185,-0.0023703203,378880,0.02451172,412,6.7474318
383.16126799,380928,0.9036838412284851,0.0033532004,1.7197794,732.64,960.5162913799286,186,-0.0033013031,380928,0.038623046,407,5.8980684
385.79944058999996,382976,0.8340961188077927,0.0026146355,1.7238796,737.04,965.5408313274384,187,-0.00013524588,382976,0.024902344,432,5.795594
391.96813973,385024,0.8196551948785782,0.005323225,1.7146387,747.9,970.2777645587921,188,-0.0017763649,385024,0.060302734,410,9.041659
394.5914369900001,387072,0.8398146778345108,0.0037146579,1.6970981,752.16,975.2729210853577,189,-0.002125896,387072,0.03725586,400,8.186951
397.32374956000007,389120,0.8205352425575256,0.0037332997,1.7060068,756.9,980.3881328105927,190,-0.005944869,389120,0.04042969,399,10.577553
399.09411590999997,391168,0.8277038633823395,0.002959236,1.7157781,760.02,985.513997554779,191,-0.001174267,391168,0.028857421,415,11.486969
