#{"t_start": 1566441971.4958262, "env_id": null}
r,l,t
285.241883,550,765.64484
287.950258,569,766.789242
281.988115,549,767.935605
283.037179,571,769.610404
362.696231,680,771.155799
281.671256,548,772.416054
259.011832,510,774.06015
335.065968,674,775.445783
269.988444,561,776.758876
297.723393,599,778.213886
271.21824,557,779.766389
379.318309,758,781.472098
423.915212,802,783.167213
292.661898,577,784.735274
316.363098,619,786.221167
287.792611,557,787.463773
298.413701,597,789.186434
318.382501,624,790.631789
296.283892,592,791.84862
285.280421,550,792.979813
301.465774,585,794.62034
354.451658,680,796.056353
271.751824,557,797.214844
338.011313,641,798.99488
280.360248,542,800.543753
311.659149,618,801.944355
274.10738,560,803.302152
302.449516,589,805.246517
298.98949,584,806.875764
387.51301,672,808.238687
308.36843,615,809.945257
309.684016,586,811.26037
325.737946,632,812.706881
305.176915,580,814.561043
289.406175,582,815.875681
273.477567,565,817.020696
344.301873,658,818.421712
274.814865,541,819.931883
226.217987,471,820.961123
238.414466,482,822.38688
283.743098,571,823.741197
248.148357,500,825.272336
110.179659,277,825.977347
314.619498,597,827.353508
293.61228,557,828.582481
231.76516,475,830.024111
385.74857,732,831.549843
242.338706,488,832.701242
290.780551,557,833.856423
301.37,580,835.430954
285.383371,572,836.686227
303.865693,577,837.995499
315.04112,589,839.576643
311.321609,606,840.966847
288.544295,579,842.191062
289.524051,559,843.460445
267.44806,527,845.076578
285.411134,554,846.369154
314.472778,598,848.044864
289.698826,580,850.080775
327.210851,643,851.638329
270.518843,567,852.818116
321.594844,650,854.195043
374.094873,712,856.171299
430.43332,784,858.145817
327.217574,616,859.975912
323.000152,649,861.396472
372.803324,759,863.149303
383.377074,742,865.118925
321.215636,636,866.673139
348.623312,669,868.214848
367.105778,748,870.289691
322.583651,629,871.79088
302.011493,595,872.972499
339.323978,689,874.977512
352.112316,672,876.357894
363.765938,710,877.917386
263.363845,505,879.221137
365.04462,714,881.440224
344.749636,671,882.791451
356.993218,721,884.293411
481.686822,884,886.791381
384.806511,734,888.616158
359.975431,698,890.490091
434.173852,807,892.379179
358.851066,685,894.034823
398.192516,782,896.35976
394.438167,749,897.87061
572.472684,986,900.483112
398.805768,753,902.35347
528.33249,956,904.630481
441.329165,829,906.973179
484.084809,924,908.922986
400.573393,764,911.038503
328.161594,649,912.749689
419.270752,819,914.550408
412.360212,789,916.741009
367.823775,725,918.21387
427.280852,800,919.912969
381.719908,761,921.864565
566.89895,990,924.354657
357.230135,683,926.164408
442.975918,844,928.107672
415.279005,795,929.838214
868.989095,1590,933.9978
3055.516625,5334,947.520734
1177.33566,1998,952.57119
397.944768,798,954.31818
340.679957,720,956.378519
455.248748,832,958.225335
429.08781,835,960.075733
455.473489,862,962.483629
366.617629,722,964.064255
363.472325,732,965.746665
580.180358,1059,968.331161
547.325748,1018,970.918621
597.669446,1076,973.2986
376.463533,770,975.145938
433.153208,820,977.43382
410.740831,748,979.096903
511.713419,959,981.846345
363.716115,694,983.293622
325.470979,643,984.599841
421.905472,793,986.946792
277.830827,554,988.206701
407.331046,766,989.932662
269.864205,559,991.552961
370.162604,702,993.258817
267.030608,544,994.373722
273.029622,555,995.576335
386.623513,729,997.533325
782.887794,1298,1000.304448
457.630106,860,1003.031348
448.789795,893,1004.922185
581.437081,1059,1007.988094
665.638368,1206,1010.857924
1350.517635,2181,1016.404253
699.127591,1263,1019.694921
907.69549,1585,1023.846064
18757.658179,27554,1093.071241
5999.008988,8646,1115.616182
23489.234481,33567,1202.074805
8401.280356,12047,1231.713863
1227.864246,2006,1237.247185
683.85013,1174,1239.784219
942.853365,1510,1243.732357
301.026896,590,1245.110495
788.876394,1352,1248.891279
669.893804,1154,1251.85036
663.39569,1202,1254.647755
1104.06308,1775,1259.267079
1158.64399,1807,1264.597998
1412.959903,2200,1269.698745
332.444935,659,1271.320043
3758.475139,5557,1285.439981
133.274432,337,1286.418873
175.446669,390,1287.265976
132.028392,343,1288.432373
297.398643,579,1289.923031
400.42941,722,1291.407148
511.13537,960,1294.19695
271.350636,541,1295.272384
264.586344,537,1296.40115
129.557886,330,1297.117693
344.630874,676,1298.969683
1296.092055,1984,1304.64235
138.750037,348,1305.549561
468.233729,842,1307.474326
1449.260931,2218,1312.916934
6224.674956,8858,1335.268111
397.423277,722,1336.935214
1537.337372,2186,1342.287774
428.602009,753,1344.001817
326.765602,608,1345.666881
712.796496,1158,1348.161473
223.995709,475,1349.573761
160.32379,365,1350.342295
577.434628,966,1352.485745
273.316353,554,1353.665966
147.93145,356,1354.832926
262.63734,530,1355.992718
245.750499,513,1357.141877
133.229694,336,1358.028355
483.868768,842,1360.229169
614.928541,1035,1362.528816
277.571114,556,1364.359125
153.029932,354,1365.139474
169.157621,374,1365.965083
262.628258,525,1367.117353
153.286496,358,1368.014642
160.718632,360,1369.291068
689.648382,1084,1372.029335
171.782737,382,1373.030102
411.714533,698,1374.920811
665.726448,1095,1377.295835
492.671599,888,1379.659226
239.432088,495,1380.695046
324.776402,609,1382.020862
263.542897,503,1383.05001
2006.421165,3012,1390.655008
269.190539,505,1392.03093
417.492184,725,1393.584538
286.841762,525,1395.188895
283.717124,549,1396.410119
8197.593575,11612,1426.062392
2163.250044,3198,1434.076939
281.885259,556,1435.49372
4726.14407,6961,1453.399074
14908.16901,21244,1508.744298
241.197455,518,1509.839228
2952.315549,4492,1521.10453
1051.371136,1593,1524.968915
292.393387,564,1526.573337
2614.122489,3878,1536.318504
6304.40321,9381,1559.667042
3837.471027,5492,1573.971936
1175.656209,1714,1578.594249
1629.506135,2347,1585.071407
140.37685,330,1585.769184
290.072082,567,1587.165192
381.824664,691,1589.160531
537.44077,962,1591.312976
131.101869,324,1592.069028
126.3011,325,1593.261232
143.927895,348,1594.382438
13521.474066,19939,1645.728642
860.81557,1370,1648.949807
229.968638,467,1649.896859
164.576413,355,1650.731934
324.680987,588,1652.403128
686.583381,1060,1654.710402
310.607605,572,1656.104439
545.872977,878,1658.355562
1396.528297,2088,1663.60866
1574.10076,2366,1669.262717
5472.575878,7804,1689.471829
289.084527,527,1690.566772
3543.997892,4889,1702.811905
162.722259,392,1704.044161
953.288364,1419,1707.326781
4514.779354,6411,1723.634441
10723.249968,15728,1764.216169
720.430553,1182,1767.169399
455.894114,844,1768.933213
2628.086942,3736,1778.861539
107.30863,316,1779.744636
129.614735,328,1780.541034
9270.635807,13205,1814.457002
217.230434,476,1815.533974
239.987861,523,1816.828663
315.263981,618,1818.580132
212.323419,458,1819.658505
409.310515,731,1821.174484
207.594119,487,1822.348756
465.583644,829,1824.590011
346.309346,632,1825.976393
398.37311,709,1827.651115
175.247112,420,1828.928323
1032.411131,1541,1832.641223
5200.048084,7400,1851.610585
628.021934,1028,1853.936388
422.850506,769,1856.230986
1494.026088,2256,1861.990246
250.775152,502,1863.087496
371.942381,705,1865.10743
4566.991124,6547,1881.505414
9107.611144,12460,1912.498202
172.265784,413,1913.576805
411.181622,775,1915.41961
11509.84033,15494,1955.400582
2054.018168,2907,1962.114895
7849.212465,10806,1988.876329
583.465954,1006,1991.013361
206.040386,444,1992.015103
10331.760917,13889,2028.122046
368.112726,674,2029.570706
875.048349,1316,2032.849137
414.362139,786,2034.940134
258.076599,537,2036.107283
275.925562,554,2037.231605
2244.528256,3122,2044.918732
283.223061,575,2046.255315
22396.235158,32627,2129.953547
2501.039085,3505,2138.331375
199.569112,484,2139.510627
18513.488071,24180,2202.243168
229.153591,592,2203.540362
1212.933352,1796,2208.010923
8438.07747,12769,2241.770401
283.928907,653,2243.261885
239.288346,518,2244.961948
2145.627687,3011,2252.664161
505.365611,952,2254.860304
255.610684,556,2256.492351
429.433287,793,2258.272275
