#{"t_start": 1566336001.108901, "env_id": null}
r,l,t
85.369874,252,1191.681972
82.238612,242,1192.323408
168.788545,399,1193.896057
449.902009,882,1196.083853
1128.716079,2051,1201.714814
727.057006,1364,1205.310359
445.549396,896,1207.690981
264.042215,613,1209.201784
148.207808,378,1210.385688
84.767461,248,1210.979681
601.348621,1116,1213.396329
203.892683,506,1214.827502
83.590821,244,1215.268562
164.396482,393,1216.162236
380.975727,798,1217.983429
159.560431,392,1218.921289
1580.756612,2799,1227.156954
292.187177,598,1228.511105
266.441232,559,1229.644853
670.120147,1247,1233.48437
155.483184,390,1234.267196
170.235618,404,1235.221348
156.392233,387,1236.532109
174.01262,410,1237.680303
177.463413,411,1238.68991
594.22914,1112,1241.686995
266.824866,552,1242.907326
270.48301,558,1244.019845
260.812213,549,1245.197324
1400.10355,2522,1252.392401
273.480755,560,1253.623388
231.71725,489,1254.692938
164.362633,387,1255.566366
352.695094,665,1257.45698
171.193085,395,1258.284724
245.513077,509,1259.306227
265.162289,522,1260.389561
230.826061,482,1261.817161
158.492409,377,1262.781138
174.884471,393,1263.680333
225.514078,466,1264.678475
207.178148,445,1265.658633
161.930055,388,1266.835109
162.751711,379,1267.827756
266.844633,535,1268.970916
215.510457,450,1269.971445
157.959615,374,1270.691878
238.160801,507,1272.250046
88.560672,248,1272.781231
152.979172,382,1273.588914
168.742176,388,1274.372666
154.534845,370,1275.129923
255.673378,516,1276.547767
218.114234,454,1277.507961
172.885421,396,1278.282463
220.545648,454,1279.177709
86.911889,243,1279.645477
157.600772,380,1280.419214
220.231336,460,1281.740786
160.371622,376,1282.492657
212.177508,449,1283.462282
172.36079,392,1284.25008
158.357295,375,1285.042689
160.976974,383,1286.274297
220.556344,457,1287.221252
168.502229,385,1288.035341
221.43036,463,1289.223807
229.625001,498,1290.735673
363.578559,677,1292.345769
183.136876,402,1293.318998
383.535789,741,1295.491096
384.679558,745,1297.525904
243.654898,510,1298.573823
224.071874,492,1299.589441
171.767462,394,1300.518064
181.892935,404,1301.76074
220.013779,485,1303.112261
158.384609,382,1303.989064
361.53652,686,1305.535997
263.250249,549,1307.076344
160.187637,386,1307.860597
284.977741,557,1309.097646
171.723349,397,1309.960016
153.86064,386,1311.427105
364.253867,695,1312.927687
262.448093,545,1314.223663
1756.259505,3081,1322.162424
275.233983,559,1323.28471
260.376199,542,1324.367794
256.735275,539,1325.732716
260.687762,544,1327.513979
160.67183,389,1328.37062
2689.789045,4708,1341.488906
2909.289891,5111,1356.361618
153.221334,383,1357.325707
445.933361,855,1359.2356
213.029005,481,1360.696845
283.079549,589,1361.942499
212.97882,481,1362.861685
261.046478,570,1363.971506
210.301696,478,1365.366816
1473.328158,2638,1372.602652
147.108942,371,1373.50245
1176.534548,2162,1379.329263
22999.788852,38991,1486.938309
18.419192,72,1487.064506
143.763676,434,1487.878475
18.937868,72,1488.025723
19.99695,79,1488.200103
17.428685,65,1488.840393
18.227541,71,1488.982364
17.512025,69,1489.126158
17.767828,67,1489.245028
485.556794,1203,1491.56944
18.013811,71,1491.71892
17.855755,67,1491.847856
17.718665,66,1491.971714
75.210579,234,1492.458785
19.218926,74,1492.651393
18.918667,72,1492.872648
18.361319,67,1493.429108
18.150595,70,1493.573661
18.925683,74,1493.728775
18.330611,70,1493.883218
17.970675,67,1494.043517
17.941293,69,1494.215621
82.308556,270,1494.879432
287.410647,787,1496.50143
17.589772,65,1496.654412
222.490528,625,1498.390982
65.37786,212,1498.801284
18.029724,67,1498.925252
17.815207,68,1499.052622
81.765183,250,1499.569019
18.20718,69,1499.722767
18.019451,67,1499.845483
18.975062,68,1499.975724
70.286422,216,1500.428492
17.784721,68,1500.586439
19.167979,72,1500.723688
18.160056,70,1500.857198
18.864954,69,1501.008016
225.881457,636,1502.403598
19.620151,73,1502.930773
18.825526,73,1503.113395
67.138479,212,1503.597776
69.572713,207,1503.944744
73.022338,224,1504.365553
18.178312,70,1504.496826
74.474371,224,1504.923278
198377.452747,348686,2376.755428
6991.499716,11110,2405.390934
28074.385497,47713,2524.939464
