ep_reward_mean,ep_len_mean,total_timesteps,fps,approxkl,value_loss,policy_entropy,policy_loss,clipfrac,explained_variance,n_updates,time_elapsed,serial_timesteps
0.0,83.41,233472,54,0.0037967484,3.1260691e-07,1.0601313,-0.0030958848,0.04091797,-4.428353786468506,114,2683.838700771332,233472
0.0,84.31,235520,43,0.0046294793,3.0039027e-07,1.061168,-0.0041310927,0.055566408,-2.4555823802948,115,2721.713867664337,235520
0.0,84.32,237568,40,0.00416994,1.4995323e-06,1.0575466,-0.004259185,0.048535157,-4.786602020263672,116,2768.577336549759,237568
0.0,85.23,239616,44,0.0058863508,1.1904873e-06,1.0554241,-0.0074935467,0.07197265,0.5676063299179077,117,2818.7365357875824,239616
0.0,86.32,241664,49,0.0053404695,9.819246e-07,1.0558927,-0.0024738505,0.06533203,0.530634880065918,118,2865.150266647339,241664
0.0,86.61,243712,54,0.0058258893,5.590246e-06,1.063637,-0.006750853,0.075732425,0.5835391879081726,119,2906.171948671341,243712
0.0,87.21,245760,51,0.0040926794,1.0639956e-05,1.0593975,-0.0039639943,0.047216795,0.3087047338485718,120,2943.5870428085327,245760
0.0,86.05,247808,55,0.004841392,5.037887e-07,1.0565091,-0.003018871,0.05356445,0.24910956621170044,121,2983.3713297843933,247808
0.0,83.98,249856,47,0.0042948215,1.9439332e-05,1.0475924,-0.0059363563,0.04482422,0.3061797022819519,122,3020.046309709549,249856
0.0,81.95,251904,43,0.0039662276,2.9234783e-05,1.0282146,-0.0011588864,0.044287108,-1.4896080493927002,123,3063.495309114456,251904
0.0,80.63,253952,43,0.0026618396,2.2121883e-06,1.0226183,0.0007187801,0.02626953,0.8152997046709061,124,3110.99365401268,253952
0.0,79.64,256000,48,0.003880335,9.981189e-07,1.0162688,-0.0025966817,0.04272461,0.8459244519472122,125,3158.1908843517303,256000
0.0,79.57,258048,44,0.0042051626,1.019975e-06,1.0029185,-0.0031791911,0.046289064,0.6799799203872681,126,3200.438094139099,258048
0.0,79.62,260096,50,0.004710259,3.9604984e-07,1.0029006,-0.0040185074,0.058203124,0.43814384937286377,127,3246.4137563705444,260096
0.0,79.57,262144,40,0.005542849,2.784339e-07,1.0142535,-0.0046771048,0.067871094,0.27544885873794556,128,3286.9644918441772,262144
0.0,80.29,264192,48,0.0037223897,1.721427e-07,1.0115514,-0.0016619457,0.040527344,-0.05568742752075195,129,3337.750203371048,264192
0.0,80.95,266240,55,0.0047892136,2.1688368e-07,1.0015068,-0.0045758453,0.06098633,-1.0455260276794434,130,3380.3747820854187,266240
0.0,81.56,268288,41,0.0037931644,7.987522e-07,0.989339,-0.0024353657,0.041992188,-0.7837979793548584,131,3417.2235395908356,268288
0.0,82.52,270336,49,0.004823759,1.79479e-05,0.97549325,-0.0062136287,0.053808592,-0.974398136138916,132,3466.8611187934875,270336
0.0,83.67,272384,51,0.0055912463,1.9747058e-07,0.9720491,-0.005941024,0.074804686,0.3969011902809143,133,3508.282853126526,272384
0.0,85.65,274432,55,0.006465873,2.7378172e-07,0.9732987,-0.00869932,0.08686523,0.15321993827819824,134,3548.176898241043,274432
0.0,87.59,276480,45,0.004617668,2.2333293e-07,0.96513015,-0.004841919,0.057373047,-0.08599042892456055,135,3585.118472337723,276480
0.0,88.79,278528,61,0.0042699077,7.093318e-06,0.9630248,-0.0045117056,0.053759765,-0.5521941184997559,136,3629.9378015995026,278528
0.0,90.55,280576,60,0.0049848007,2.0959192e-06,0.95414275,-0.0022981765,0.057128906,-0.5735304355621338,137,3663.206988096237,280576
0.0,91.61,282624,55,0.0037742474,1.4623321e-06,0.9532636,-0.0022699398,0.043701172,-0.9226856231689453,138,3697.2374448776245,282624
0.0,91.97,284672,55,0.0034406097,2.5837633e-05,0.9557556,-0.0026019518,0.034277342,0.3164595365524292,139,3734.160830259323,284672
0.0,92.65,286720,44,0.0042392076,3.8230037e-06,0.96749794,-0.002208201,0.046972655,-1.7191169261932373,140,3770.9136950969696,286720
0.0,93.31,288768,51,0.0055134282,2.158226e-06,0.98678076,-0.003986977,0.06875,0.7358277142047882,141,3816.485147714615,288768
0.0,93.45,290816,59,0.00406175,1.4845439e-06,0.97904074,-0.0021364272,0.044677734,0.8649218082427979,142,3856.2320606708527,290816
0.0,93.1,292864,53,0.0036661327,1.0899535e-06,0.96275234,-0.0010139866,0.038427733,0.7910251170396805,143,3890.425128698349,292864
0.0,93.86,294912,52,0.0024479225,3.7966379e-06,0.9542158,-0.00027878222,0.021044921,0.6549557149410248,144,3928.8122475147247,294912
0.0,94.22,296960,45,0.0036136429,3.6663886e-07,0.9440166,-0.0011677052,0.03959961,0.41639888286590576,145,3967.829591035843,296960
0.0,94.86,299008,59,0.003078914,7.598987e-07,0.9406816,-0.0015329046,0.030859375,0.1900041103363037,146,4013.2206814289093,299008
0.0,95.74,301056,55,0.004853449,1.129536e-05,0.9265335,-0.0023974844,0.054882813,-0.794829249382019,147,4047.390441417694,301056
0.0,96.73,303104,54,0.0046320735,1.9487466e-07,0.91399354,-0.0031424896,0.05644531,-0.5981980562210083,148,4084.5152266025543,303104
0.0,97.79,305152,49,0.004923499,2.1089529e-05,0.9135871,-0.0040024174,0.058496095,-2.9905974864959717,149,4121.822269678116,305152
0.0,98.83,307200,54,0.0053514205,4.364138e-07,0.919664,-0.003195649,0.068359375,-1.6444923877716064,150,4163.424744844437,307200
0.0,100.41,309248,51,0.00415253,2.1738818e-07,0.9207405,-0.004561909,0.04765625,-0.028986811637878418,151,4200.960276603699,309248
0.0,101.64,311296,55,0.0048534917,8.4172626e-07,0.91174114,-0.002567272,0.05649414,-0.4144599437713623,152,4240.822878837585,311296
0.0,103.01,313344,60,0.0067832908,1.1955103e-06,0.89817524,-0.0047022705,0.089501955,-0.16418111324310303,153,4277.788427591324,313344
0.0,104.63,315392,77,0.0055887755,7.585722e-07,0.8858822,-0.003713842,0.06801758,0.13040989637374878,154,4311.431992769241,315392
0.0,106.3,317440,60,0.005196273,3.6712146e-07,0.87648124,-0.0025005988,0.060791016,0.35021936893463135,155,4338.002652645111,317440
0.0,108.26,319488,54,0.006936452,7.261776e-07,0.8828554,-0.0051879967,0.086083986,0.3192700147628784,156,4371.69428062439,319488
0.0,110.51,321536,65,0.004488475,2.5431082e-06,0.8942955,-0.0020033475,0.051464844,0.4486677646636963,157,4409.075607538223,321536
0.0,112.2,323584,67,0.0047929874,2.7028285e-05,0.9013772,-0.000642939,0.056103516,-0.11344277858734131,158,4440.393318891525,323584
0.0,113.39,325632,88,0.0053529465,1.5664052e-07,0.9074089,-0.002555633,0.06416015,0.6881512403488159,159,4470.845060110092,325632
0.0,114.17,327680,79,0.0076803416,2.5813327e-07,0.92346966,-0.0057600164,0.10205078,0.7132284939289093,160,4493.9830276966095,327680
0.0,115.86,329728,55,0.0041379277,1.3963475e-07,0.92818916,-0.0004956343,0.04511719,0.648359090089798,161,4519.841892242432,329728
0.0,117.31,331776,62,0.005494298,1.650422e-07,0.92359084,-0.0023360292,0.06713867,0.42972618341445923,162,4556.62636423111,331776
0.0,118.93,333824,62,0.0052969297,1.4485263e-05,0.92171127,-0.0013790926,0.062353514,-1.2202043533325195,163,4589.261484146118,333824
0.0,121.98,335872,68,0.006499709,4.574936e-06,0.91589355,-0.0072005717,0.07495117,-0.6884974241256714,164,4621.9058928489685,335872
0.0,124.08,337920,63,0.0050985655,5.0845216e-07,0.9066864,-0.005618249,0.06171875,0.10390353202819824,165,4651.833092927933,337920
0.0,126.16,339968,60,0.0058767707,9.639333e-07,0.9070443,-0.005015954,0.07426758,0.7091091871261597,166,4683.990659713745,339968
0.0,128.37,342016,68,0.004679491,8.9124705e-07,0.89659375,-0.002762983,0.049365234,0.4948018789291382,167,4717.592086791992,342016
0.0,130.73,344064,87,0.005629614,1.1727423e-06,0.88986504,-0.0024813635,0.06923828,0.7620309740304947,168,4747.567090034485,344064
0.0,132.85,346112,79,0.004699502,9.620628e-07,0.90378237,-0.001399296,0.054833986,0.16171902418136597,169,4771.099868774414,346112
0.0,134.61,348160,71,0.007403341,1.2621417e-06,0.91087663,-0.0053569013,0.094091795,-0.2293463945388794,170,4796.953964948654,348160
0.0,135.79,350208,94,0.005219292,1.227043e-05,0.9019268,-0.001419616,0.056005858,-1.1102099418640137,171,4825.551606893539,350208
0.0,139.11,352256,76,0.004169804,3.39877e-07,0.8913802,-0.0027662707,0.04790039,-0.26294243335723877,172,4847.3181211948395,352256
0.0,142.04,354304,69,0.0038424558,4.3974947e-07,0.8859438,-0.003914868,0.04194336,0.3486937880516052,173,4874.014248371124,354304
0.0,144.72,356352,77,0.004729872,6.117659e-07,0.8883184,-0.0039937985,0.056640625,0.1455509066581726,174,4903.608116149902,356352
0.0,145.78,358400,60,0.0070770034,4.2359162e-07,0.8963071,-0.0072837085,0.0881836,-0.16033196449279785,175,4930.1288549900055,358400
0.0,148.34,360448,84,0.0053094737,1.5650846e-06,0.8984703,-0.0034261204,0.06064453,-0.737668514251709,176,4963.829933643341,360448
0.0,148.41,362496,83,0.006201695,6.5606935e-07,0.8847586,-0.005568423,0.08295898,0.17033541202545166,177,4988.11443400383,362496
0.0,147.88,364544,65,0.0051533384,5.4622967e-07,0.8656255,-0.0040536844,0.057958983,0.04310727119445801,178,5012.533740520477,364544
0.0,147.15,366592,61,0.0048256167,3.7641698e-06,0.8649093,-0.0013177982,0.056640625,-1.2706351280212402,179,5043.719963788986,366592
0.0,145.38,368640,64,0.0054569324,1.0553484e-05,0.8589901,-0.002623655,0.06201172,-0.22024047374725342,180,5077.0207188129425,368640
0.0,144.57,370688,67,0.004983089,5.775154e-07,0.84449273,-0.0027407976,0.062207032,0.48756444454193115,181,5108.6407771110535,370688
0.0,144.43,372736,77,0.0060359905,5.5111025e-07,0.83715665,-0.0053041666,0.07543945,0.6553648114204407,182,5138.820212841034,372736
0.0,140.71,374784,82,0.0074327984,1.6621709e-06,0.8435141,-0.011695238,0.10185547,0.7228197753429413,183,5165.107528448105,374784
0.0,139.2,376832,65,0.004863843,9.877126e-07,0.8501155,-0.0037521273,0.059667967,0.5395064651966095,184,5189.921273469925,376832
0.0,134.43,378880,82,0.005093294,1.11556965e-05,0.83808786,-0.005501704,0.06064453,0.5259963274002075,185,5221.082415342331,378880
0.0,126.2,380928,58,0.006083833,4.7735983e-07,0.82285035,-0.007263868,0.07773437,0.1879483461380005,186,5245.81897187233,380928
0.0,114.46,382976,60,0.005347898,7.222824e-07,0.81821936,-0.0028363392,0.06914063,-2.1137752532958984,187,5280.658806800842,382976
0.0,102.66,385024,45,0.0035106014,2.471094e-07,0.810984,-0.00046907394,0.03725586,-2.861973285675049,188,5314.6745138168335,385024
0.0,93.55,387072,45,0.0062971227,4.743965e-06,0.8018134,-0.0035160587,0.078466795,0.38199305534362793,189,5359.912713050842,387072
0.0,91.75,389120,54,0.0058347424,5.9733947e-07,0.81238383,-0.0035523796,0.073632814,-0.08771049976348877,190,5404.468297719955,389120
0.0,90.4,391168,46,0.0052601337,8.1566316e-07,0.8154677,-0.002775974,0.061181642,-1.3905653953552246,191,5442.392080068588,391168
