#{"t_start": 1567483286.6789396, "env_id": null}
r,l,t
0,284,1.389574
0,876,4.466114
0,653,8.163742
0,465,9.943954
0,498,12.232064
0,405,15.684697
0,398,18.090256
0,211,19.442847
0,368,22.928971
0,245,24.559884
0,239,27.667188
0,759,29.46607
0,215,32.173806
0,691,35.249479
0,223,38.014541
0,389,39.59388
0,508,40.751348
0,441,42.364744
0,457,46.035211
0,368,47.637554
0,406,49.795909
0,218,51.907835
0,470,55.797241
0,590,60.647764
0,195,61.97841
0,209,63.962064
0,203,66.215684
0,217,67.165399
0,375,69.99697
0,676,74.21442
0,630,76.493623
0,238,79.366732
0,224,81.247347
0,225,83.267054
0,250,86.677546
0,387,90.433433
0,182,91.397286
0,195,93.045454
0,187,94.403153
0,222,97.385884
0,376,98.406733
0,270,99.491122
0,179,101.617872
0,197,103.682384
0,373,107.199764
0,214,110.234399
0,243,112.511472
0,224,113.799581
0,202,116.623435
0,237,119.712448
0,209,121.900394
0,195,123.263245
0,369,124.700213
0,365,127.442796
0,255,129.199726
0,185,132.212066
0,396,133.877099
0,375,137.276312
0,355,138.47771
0,358,142.551939
0,213,145.676568
0,196,148.982274
0,216,151.062806
0,248,153.341426
0,239,154.285576
0,255,156.686225
0,224,157.499364
0,228,158.450464
0,631,161.111043
0,242,164.255792
0,212,165.816406
0,179,168.338619
0,211,168.929924
0,202,172.114316
0,192,172.657792
0,261,175.659297
0,224,176.765443
0,220,179.345964
0,196,180.117322
0,343,182.472978
0,444,184.991261
0,364,188.254082
0,230,188.807515
0,235,189.896558
0,182,192.737999
0,227,195.246799
0,247,198.074437
0,202,200.111744
0,183,200.985279
0,192,202.472897
0,248,205.702088
0,194,206.230552
0,186,206.719605
0,183,209.482242
0,202,212.74867
0,177,214.229325
0,174,216.201764
0,187,219.573926
0,197,220.531497
0,196,221.396997
0,189,221.895454
0,218,222.481155
0,182,224.576797
0,206,227.835289
0,202,229.434188
0,205,231.966247
0,198,232.968454
0,222,235.133755
0,198,236.401572
0,194,238.064629
0,188,240.063289
0,195,240.914592
0,198,243.967627
0,191,244.530527
0,211,248.259983
0,184,249.007165
0,177,250.790061
0,196,252.039579
0,172,254.007512
0,185,255.662142
0,196,259.216651
0,194,261.92008
0,200,265.417936
0,203,267.726815
0,187,270.33362
0,170,273.861132
0,175,276.075633
0,180,277.022531
0,182,280.451632
0,173,283.128883
0,199,286.037198
0,172,288.624922
0,181,289.854037
0,174,291.314422
0,171,292.79608
0,170,295.143115
0,186,297.501428
0,184,298.643779
0,190,299.546212
0,182,302.985758
0,183,303.770058
0,182,304.335628
0,180,304.877541
0,181,305.867581
0,187,308.081233
0,196,309.47251
0,186,311.934956
0,166,313.354874
0,187,316.366712
0,182,318.61863
0,190,319.512882
0,180,322.041541
0,186,325.06111
0,166,327.0281
0,174,328.064461
0,178,331.112914
0,188,333.546214
0,175,336.830984
0,173,338.651525
0,182,340.131446
0,184,342.870915
0,163,345.424299
0,174,348.539918
0,181,349.629627
0,175,352.11769
0,173,352.956666
0,175,353.458451
0,167,356.855109
0,168,360.127489
0,170,360.706023
0,173,363.189439
0,159,366.358181
0,152,368.438682
0,164,371.622991
0,170,374.269565
0,161,377.590408
0,165,380.92514
0,170,383.960041
0,150,386.564714
0,166,388.238059
0,177,389.583998
0,171,391.485297
0,143,394.082901
0,159,397.461595
0,165,398.595855
0,176,401.732881
0,155,403.475574
0,163,404.482787
0,155,405.948009
0,144,407.807967
0,155,410.081407
0,167,412.407516
0,160,414.646626
0,170,417.110034
0,165,419.557426
0,168,422.653948
0,159,423.075155
0,171,423.702742
0,174,426.340775
0,162,429.143589
0,164,431.582736
0,161,432.526366
0,170,434.294749
0,167,437.256945
0,165,439.903819
0,165,440.91174
0,178,443.498724
0,177,446.430433
0,156,449.707798
0,145,452.233272
0,171,453.738803
0,146,454.450516
0,169,456.844806
