#{"t_start": 1567448150.185139, "env_id": null}
r,l,t
325.565288,539,3.437879
1173.693857,1541,8.19161
94.443746,203,11.044044
489.565138,738,14.832108
92.569281,183,15.417921
218.607588,396,16.838221
318.017738,522,19.26288
97.214992,195,20.115801
101.972869,225,23.374748
96.952678,200,24.305486
102.408679,204,26.833691
85.764659,187,28.919873
88.94457,183,30.4733
77.700747,171,32.975161
97.109106,193,34.903815
94.395227,207,37.652383
385.135381,623,39.877943
1085.712413,1397,43.486731
126.295312,271,44.580165
208.957686,403,47.445795
96.253383,197,47.857993
85.131397,175,49.821326
89.299768,189,50.431904
89.41525,184,51.811977
104.13438,201,55.141012
86.579759,198,56.262295
101.674034,210,57.16048
84.907484,175,58.031092
87.424065,192,60.997321
89.686814,190,62.762969
90.867018,183,65.032847
89.358681,182,67.724475
65.12231,159,70.165168
67.643572,163,71.074967
87.303049,181,73.36831
593.860232,878,76.406916
89.632981,187,78.356627
79.804332,194,80.820976
87.492673,179,81.327962
194.317928,357,83.922132
85.754139,177,85.797103
86.435867,181,86.265087
80.689385,183,88.965246
77.790398,175,92.356464
75.909792,162,93.687431
90.848856,195,95.884284
87.668937,186,97.861156
64.91691,151,100.513798
84.424514,193,103.310094
80.438421,178,106.082159
83.841093,181,107.141967
77.52918,174,109.754246
77.331449,178,111.682816
90.22485,202,114.94144
90.06656,200,118.344383
65.784577,151,121.20574
80.933197,181,123.514292
88.602801,182,124.432894
75.347291,167,127.154413
97.903171,224,128.777798
96.373933,219,129.339109
84.704409,181,130.643869
84.370498,180,132.639102
80.969491,175,135.322889
88.585046,185,135.840279
81.246204,180,136.332921
71.896499,165,139.403521
83.898408,175,142.248499
85.763281,183,145.576438
80.4038,177,148.186566
75.040141,170,151.216698
76.682744,171,154.042213
84.115362,190,154.863667
80.562596,169,155.944099
71.886137,171,158.828054
64.771815,167,161.895764
79.526194,172,164.953799
77.866451,169,167.509829
80.634021,186,169.951801
92.476697,206,170.866928
80.356956,170,174.153294
86.725164,179,176.326087
90.488967,182,177.866779
78.038676,168,179.926995
69.834526,165,182.702199
76.294422,167,184.791691
83.69601,178,187.729019
71.077389,164,188.485711
92.502843,192,191.574731
83.452423,174,192.100507
84.907061,190,195.31987
78.316964,171,196.895109
85.143614,181,198.730857
88.405747,186,201.167266
85.6043,181,202.595205
79.685477,171,205.062232
78.33499,161,207.243301
86.522976,191,208.623204
81.341931,194,210.696369
88.186408,189,212.26068
79.58884,173,214.903208
81.262327,174,216.74658
86.247339,206,219.70147
94.712628,222,223.457623
82.223818,176,225.722771
97.084494,191,227.080295
89.332203,206,228.679303
85.54107,184,230.366812
89.775682,210,231.587323
92.12882,199,234.690285
93.105253,199,237.503504
95.301509,221,239.141626
91.767212,196,241.948151
75.126534,173,244.364167
107.391795,226,246.971587
91.047156,195,250.111274
81.214559,180,251.904205
96.108936,188,254.846805
94.558587,199,256.851532
124.350544,264,260.361827
91.303522,190,260.910919
93.170416,187,263.599106
210.616787,385,266.841235
97.007866,195,269.531308
105.489675,216,270.746843
86.85482,180,271.584683
103.295832,231,272.919128
201.995519,364,274.056579
311.471894,518,277.389778
94.946221,192,279.285259
98.248047,207,282.180418
100.449163,215,282.847529
86.014547,179,285.646608
98.579219,199,288.596577
97.826298,193,291.981864
100.316298,208,293.437995
95.753409,199,295.238157
83.471678,174,297.262188
88.848393,195,298.538431
88.283401,186,300.934497
101.882621,208,303.035219
83.224287,183,305.274797
95.458189,200,305.981197
87.634875,183,306.852447
99.87565,221,307.6929
100.558419,217,308.254813
78.816013,179,309.769863
85.271692,177,312.311212
89.2462,198,314.968832
88.3308,195,316.287415
80.664926,172,317.150081
85.408903,181,319.98557
91.411652,189,322.257948
92.843499,197,325.20787
88.08298,189,327.259063
97.62435,189,329.601436
93.010028,198,332.624669
679.525487,954,335.327493
87.401243,192,338.521841
96.62473,210,339.520743
99.202096,198,342.52639
91.84817,189,345.243003
551.403762,785,349.245194
86.120039,177,352.808838
732.529612,1001,357.264629
96.257932,209,358.85345
82.339889,184,362.015996
89.754344,186,364.202106
89.383868,191,366.819052
95.51246,211,368.843858
88.638722,184,370.196671
78.279749,173,372.368919
88.143664,194,373.370982
92.462026,201,376.014151
74.720892,158,377.02127
92.982992,191,380.28426
80.139905,194,380.860961
92.726096,191,381.703171
90.736527,199,384.943592
98.459507,204,387.315014
89.269652,180,388.020496
88.221332,182,389.18914
87.832104,186,391.192914
87.804407,181,392.271263
82.338107,184,393.391835
88.867069,176,394.647868
89.907843,190,395.209329
82.196094,175,397.540808
90.155065,190,398.186007
80.273183,169,399.701298
83.1105,183,400.969554
100.700882,211,402.375825
75.978116,169,403.516622
92.242572,202,406.458146
90.219517,185,410.03718
93.382152,187,411.293507
92.591785,194,413.392164
82.949898,184,414.788274
92.351331,199,415.503176
91.438871,186,418.168766
81.925448,182,419.664989
100.210515,233,420.410173
97.174194,206,423.400504
90.177052,194,425.864558
89.579242,190,427.9833
86.319748,189,430.190146
90.830101,190,433.724747
82.764725,178,436.199667
88.453475,205,437.573274
77.993774,178,438.832624
87.870286,179,440.570463
88.122476,198,442.715413
89.057914,187,445.105946
93.414125,194,447.084432
85.504158,185,447.988339
91.629107,189,449.215616
75.707623,167,452.124763
81.635587,182,454.821498
81.930348,171,456.22754
78.878067,178,456.868526
85.25419,185,457.600767
92.398576,187,459.874075
78.121703,168,463.143663
80.579929,176,465.673002
75.858568,172,468.333053
75.375035,163,468.688754
122.824606,246,469.310563
85.031299,187,472.297825
82.623385,180,475.133299
87.084565,180,478.205178
90.373698,198,479.578066
92.972718,201,482.770141
97.509142,212,484.067327
81.790871,180,484.511972
93.765468,215,487.416674
84.102955,189,489.481086
79.037055,168,491.662507
84.585067,177,492.881101
84.563563,175,494.326123
86.429416,183,497.699898
86.999438,191,498.663479
83.36699,175,500.614927
82.244505,166,502.295534
80.830743,163,504.037917
85.281389,173,506.200418
69.393304,154,509.05317
75.390233,176,511.945815
91.479611,188,514.416837
78.547903,165,515.667269
80.862114,189,518.89784
96.293692,196,521.229852
87.329871,184,522.747298
73.439815,155,523.553695
86.323866,180,524.999388
95.460302,198,525.783423
92.058208,184,528.169833
89.240635,191,530.019101
82.651865,168,532.154094
79.804099,167,535.055456
78.630224,168,536.387178
82.048704,173,537.219169
92.847428,190,539.664074
89.253587,178,542.474456
90.002342,185,544.658148
84.605899,170,545.082455
104.211563,213,545.572039
83.829822,171,546.053501
89.125108,184,548.071187
82.674397,172,550.496063
90.592688,184,551.229818
89.103703,194,553.457773
86.633555,178,554.730911
83.920956,185,556.499336
92.982953,183,559.973063
95.383325,198,560.475334
100.30982,202,562.436925
87.748636,182,565.471579
84.732191,178,567.781183
728.34777,918,571.176364
355.979176,531,573.131247
96.720983,194,576.44279
95.552324,202,578.67723
102.609555,211,582.091136
94.125319,210,585.515302
444.470026,627,589.95892
785.194251,972,592.992335
848.726181,1036,598.130008
360.495867,506,600.283811
94.509897,223,601.386503
86.186969,178,604.561861
87.86881,183,606.607151
93.112753,194,607.163543
84.711866,187,609.764006
83.852902,175,612.78255
93.221724,193,614.161515
89.715568,176,616.462837
81.649508,166,618.851031
88.873758,189,622.458156
89.736524,180,624.35971
89.40159,180,626.672696
94.354589,198,627.864453
87.333384,181,630.625957
91.156878,192,632.657523
91.04784,194,633.798831
82.160882,170,636.343651
89.693691,181,639.205863
89.535179,180,640.623403
90.359893,190,643.692666
726.307774,924,646.497308
83.200697,171,647.274059
86.03069,179,648.567246
96.0518,197,649.558083
81.516782,169,651.063442
92.584879,188,654.329496
86.489852,182,656.27394
85.015463,194,658.712061
81.550334,171,660.731885
84.305325,178,662.405595
80.928621,173,663.631502
87.921587,184,664.716664
87.549175,174,666.251009
90.755683,184,667.578543
89.192267,192,669.569342
86.85794,180,672.648997
86.676252,177,674.18423
98.257589,200,675.747621
84.991427,179,677.571259
92.002847,198,680.191386
460.473935,622,684.044786
88.262115,186,685.970434
97.795582,194,689.090237
91.340763,178,691.590791
98.018116,189,694.960012
84.440059,170,697.125689
94.306077,218,698.19675
92.111437,188,701.666933
84.732873,175,702.718585
80.406498,165,705.586198
94.096172,185,706.577594
84.083442,173,707.409729
83.609497,173,709.680318
81.861014,175,710.687454
89.482556,187,713.011786
100.791138,198,714.282955
85.120335,180,716.571299
80.914115,173,718.984884
92.126733,209,720.468042
384.904048,564,723.646956
527.293569,704,727.962378
103.998597,229,731.053151
93.759082,194,733.386854
88.487354,177,734.13063
90.48258,184,736.718534
77.799082,165,739.469634
86.743796,185,741.854353
85.215213,178,744.690344
90.617523,184,745.310843
83.963127,173,747.364683
77.312367,164,749.569088
84.502039,171,750.945427
84.70669,176,754.309609
89.387413,188,755.484316
84.1932,172,758.683468
87.151608,172,761.005534
80.214403,176,763.459894
84.761667,176,766.191559
87.684709,201,766.866496
80.686876,167,769.242764
76.910633,164,771.269755
87.278573,174,772.133219
89.587755,180,775.110086
75.40629,166,776.192891
80.495743,175,779.198805
87.078658,185,779.865194
82.462009,173,782.378124
83.41353,179,783.467566
90.357155,198,784.991174
83.31502,173,788.286981
86.497543,177,790.608143
91.375229,182,791.096048
78.855077,171,793.246929
74.929856,164,795.195773
75.871074,168,795.946318
83.636085,170,798.147268
78.130225,166,799.349496
78.343536,165,801.8453
78.327776,177,802.549004
89.543532,199,803.776933
88.163543,179,807.156164
83.836654,176,810.14099
91.949232,192,812.365452
89.024901,185,815.457206
89.422156,184,816.619752
83.142794,175,818.387804
84.080425,175,821.233125
85.550272,179,822.195918
87.452195,184,823.287022
107.015381,212,826.657565
83.207002,174,827.836781
86.287946,179,828.886272
78.677807,167,830.349018
92.363363,192,831.32535
75.229445,164,834.195705
86.430345,176,837.164747
87.501062,175,840.144526
70.397802,153,841.870576
79.831884,170,843.838746
90.519761,188,846.916186
77.295636,165,847.402564
83.004631,177,850.729596
82.37882,174,853.22858
88.411096,185,854.245496
89.398023,179,857.352537
78.981603,174,860.514794
87.465713,180,863.03996
86.871642,177,864.535344
89.8898,180,866.754755
88.709643,175,867.377103
87.843382,180,870.000291
87.83072,187,872.657241
92.880567,183,873.861424
85.587076,172,876.179909
83.322159,174,877.351688
84.958757,175,880.104652
85.898943,175,880.93972
78.096758,173,881.95653
85.479162,177,884.593128
76.957723,168,887.701069
86.639129,184,889.622864
82.795842,172,891.379185
89.07221,186,894.739244
85.731989,177,895.930897
84.757788,179,898.009532
82.850136,187,900.965097
85.424012,175,903.423538
81.746321,171,905.336059
87.67555,178,907.344616
83.064613,168,910.353691
81.108684,170,912.162105
78.98274,171,913.366511
90.533824,187,915.180412
83.279019,173,918.085291
84.550736,179,920.767504
92.842745,209,921.992086
91.459484,193,922.994797
86.719765,178,925.282925
87.840777,182,926.199847
88.97751,182,928.613564
83.464319,175,930.661907
91.976848,189,932.662344
85.301946,186,934.247018
87.715746,180,937.259646
83.0886,187,940.207095
92.098862,206,941.42981
84.24683,180,944.762313
84.584928,183,945.550934
87.701502,189,946.970252
90.081702,202,949.790782
84.683918,180,951.542026
94.281269,186,952.777018
83.357368,174,955.19721
96.830385,186,955.837108
90.763999,195,958.523661
84.847432,178,961.647915
92.024185,208,964.115278
88.264401,184,964.766748
91.394819,196,966.557464
85.402206,173,967.700432
78.634043,171,968.600862
85.893896,175,971.523268
79.764157,174,972.522399
86.021528,172,973.302744
77.603095,163,974.892846
80.271699,167,976.40276
83.56092,179,977.076287
82.672194,173,979.635375
80.656758,171,982.989741
83.792572,186,984.977588
86.129544,178,986.291137
80.795796,178,988.122649
84.316931,170,989.694232
78.650226,168,992.233307
77.500649,167,994.540006
76.813238,163,995.312319
87.595971,175,998.124763
81.56839,176,1000.538945
79.286761,165,1003.11881
85.440214,181,1003.894287
83.711523,180,1006.110818
77.940009,175,1006.60856
84.77806,173,1008.481229
87.686243,187,1010.95676
82.690485,171,1012.238961
88.366426,183,1012.719471
88.020134,178,1013.201613
88.30981,177,1016.068217
86.881092,179,1019.115282
83.819247,185,1021.149393
87.144661,183,1022.328411
85.878051,183,1024.423561
332.812492,502,1026.87254
77.007784,165,1029.263046
86.969002,178,1031.090672
86.759014,181,1033.922675
74.303691,163,1035.751296
88.30875,188,1036.554419
88.449066,174,1039.938232
76.303485,162,1043.216837
