policy_entropy,time_elapsed,serial_timesteps,approxkl,clipfrac,explained_variance,fps,value_loss,policy_loss,ep_reward_mean,n_updates,total_timesteps,ep_len_mean
1.3531749,194.40277862548828,79872,0.002170527,0.018164063,0.6806656718254089,393,0.08259399,-0.0016552899,153.51724715384614,39,79872,978.0769230769231
1.3472081,199.60410284996033,81920,0.0046807895,0.05732422,0.72810959815979,402,0.046928905,-0.0046768407,153.51724715384614,40,81920,978.0769230769231
1.3445424,204.6886911392212,83968,0.0035530769,0.039501954,0.7276658117771149,356,0.060521863,-0.0029914922,153.51724715384614,41,83968,978.0769230769231
1.3287354,210.4271957874298,86016,0.00536717,0.061669923,0.6829423010349274,383,0.08870209,-0.0056451154,153.51724715384614,42,86016,978.0769230769231
1.3110545,215.76805925369263,88064,0.005416611,0.06523438,0.6374021172523499,416,0.11454741,-0.005754691,153.51724715384614,43,88064,978.0769230769231
1.3069764,220.6871542930603,90112,0.0039595678,0.04067383,0.7478483021259308,454,0.102023445,-0.0031974963,153.51724715384614,44,90112,978.0769230769231
1.3019512,225.1961109638214,92160,0.0033941101,0.037353516,0.7065904438495636,422,0.12239005,-0.002791695,153.51724715384614,45,92160,978.0769230769231
1.2907085,230.0400950908661,94208,0.0035827812,0.0359375,0.7116725444793701,363,0.08461217,-0.0020841712,153.51724715384614,46,94208,978.0769230769231
1.2868088,235.67049551010132,96256,0.0046494976,0.05317383,0.6281010806560516,415,0.20504148,-0.00403537,153.51724715384614,47,96256,978.0769230769231
1.293462,240.60448622703552,98304,0.005504263,0.06577148,0.6568235754966736,411,0.23375674,-0.0050647845,153.51724715384614,48,98304,978.0769230769231
1.2976968,245.58208417892456,100352,0.003194584,0.031054687,0.6798616945743561,382,0.21570177,-0.0017907132,153.51724715384614,49,100352,978.0769230769231
1.2950394,250.9378161430359,102400,0.004795008,0.05493164,0.7337337136268616,409,0.25812468,-0.0035712062,153.51724715384614,50,102400,978.0769230769231
1.2990607,255.94577288627625,104448,0.002831716,0.027441407,0.7081449329853058,405,0.25207344,-0.001712909,153.51724715384614,51,104448,978.0769230769231
1.2976193,261.00002884864807,106496,0.0041986066,0.047705077,0.6763279736042023,387,0.30639544,-0.0035812513,153.51724715384614,52,106496,978.0769230769231
1.2856271,266.2867679595947,108544,0.005217944,0.064257815,0.7318857610225677,383,0.28119105,-0.0058898674,153.51724715384614,53,108544,978.0769230769231
1.2725432,271.63118839263916,110592,0.004375509,0.053027343,0.6889578998088837,347,0.54676723,-0.0033319308,153.51724715384614,54,110592,978.0769230769231
1.2673669,277.5217595100403,112640,0.0053384984,0.0671875,0.7554771453142166,363,0.65313876,-0.005462713,153.51724715384614,55,112640,978.0769230769231
1.2659951,283.1545240879059,114688,0.0036771048,0.043701172,0.6388533115386963,357,0.78796566,-0.002548889,153.51724715384614,56,114688,978.0769230769231
1.2596853,288.8904209136963,116736,0.0055186786,0.07094727,0.6881821155548096,367,0.48394364,-0.004210563,153.51724715384614,57,116736,978.0769230769231
1.2574692,294.46740221977234,118784,0.003135341,0.03286133,0.5991530120372772,373,1.2329298,-0.0017692735,153.51724715384614,58,118784,978.0769230769231
1.2597758,299.9492311477661,120832,0.004188814,0.050341796,0.12006598711013794,370,1.604648,-0.0026756711,878.7182033333332,59,120832,4451.444444444444
1.2591379,305.47408509254456,122880,0.0048493757,0.05644531,0.5560657382011414,364,0.6122078,-0.0047868267,878.7182033333332,60,122880,4451.444444444444
1.2604063,311.0866730213165,124928,0.0035191022,0.040234376,0.5582874417304993,401,0.7410063,-0.002208521,878.7182033333332,61,124928,4451.444444444444
1.2608541,316.1839654445648,126976,0.005393517,0.067919925,0.5570329427719116,372,1.0072017,-0.005148139,878.7182033333332,62,126976,4451.444444444444
1.2581071,321.68583059310913,129024,0.0045747617,0.053027343,0.16939014196395874,361,2.1903574,-0.0028427807,942.1702183571427,63,129024,4596.142857142857
1.2518334,327.3511166572571,131072,0.003501013,0.037060548,0.379833459854126,365,0.9843289,-0.0019849637,942.1702183571427,64,131072,4596.142857142857
1.2417868,332.9490611553192,133120,0.0041027055,0.05024414,0.3428170084953308,392,2.6778216,-0.0040872255,942.1702183571427,65,133120,4596.142857142857
1.2456912,338.16836285591125,135168,0.0033953332,0.03671875,0.30027180910110474,387,1.6977346,-0.0039410866,942.1702183571427,66,135168,4596.142857142857
1.2616092,343.453449010849,137216,0.0030526877,0.033203125,0.07269531488418579,404,2.2143624,-0.0018623369,996.9138906551723,67,137216,4684.482758620689
1.2698531,348.52290558815,139264,0.005063658,0.05722656,0.11507481336593628,377,1.6685641,-0.0052598407,980.2921805333333,68,139264,4582.266666666666
1.2712764,353.95378255844116,141312,0.0029483808,0.030712891,0.21644693613052368,395,2.314721,-0.0006334423,982.8366848064516,69,141312,4539.580645161291
1.2674277,359.13159370422363,143360,0.005221109,0.06347656,0.13195109367370605,366,1.7888641,-0.0047821263,967.9134079062499,70,143360,4449.8125
1.2626116,364.72523283958435,145408,0.003591609,0.03857422,0.16922837495803833,401,1.7928574,-0.0037133098,957.4783052727271,71,145408,4378.515151515152
1.2581357,369.8220431804657,147456,0.0041527003,0.04848633,0.21111810207366943,399,1.711083,-0.0032402165,945.2720578823528,72,147456,4300.735294117647
1.2528955,374.95467162132263,149504,0.0040497053,0.04458008,0.22761714458465576,406,1.8221232,-0.0026515601,935.8114764571428,73,149504,4235.228571428572
1.2553661,379.9996008872986,151552,0.0041026273,0.04848633,0.22914594411849976,418,2.7967384,-0.0041063284,905.1450126216215,74,151552,4074.4054054054054
1.257367,384.8921072483063,153600,0.0038860894,0.04560547,0.30067431926727295,374,3.02213,-0.0023047747,876.2043072051281,75,153600,3924.923076923077
1.2615074,390.36831521987915,155648,0.0029945946,0.033935547,0.28908830881118774,372,1.7787622,-0.0006735634,861.1947715250001,76,155648,3851.3
1.2688253,395.8616421222687,157696,0.0034465813,0.038964845,0.3164616823196411,394,2.525297,-0.0011386552,839.4405498333333,77,157696,3731.6428571428573
1.2686155,401.0550899505615,159744,0.0030892412,0.031298827,0.33628541231155396,385,2.8460467,-0.00069407123,813.9143173863636,78,159744,3606.840909090909
1.262882,406.3725049495697,161792,0.004593335,0.052783202,0.38554883003234863,353,2.8858035,-0.00531202,794.1498384130434,79,161792,3502.891304347826
1.2553222,412.1702399253845,163840,0.0055504735,0.06430664,0.4251828193664551,349,1.6899052,-0.0004820944,791.8596744680849,80,163840,3476.9574468085107
1.2536546,418.03471088409424,165888,0.0048096953,0.05810547,0.6015157401561737,374,0.39521277,-0.0026336974,791.8596744680849,81,165888,3476.9574468085107
1.2440733,423.4984812736511,167936,0.0045796107,0.050634764,0.6162348687648773,381,0.91197205,-0.0048547573,791.8596744680849,82,167936,3476.9574468085107
1.2323859,428.86495900154114,169984,0.00300307,0.032324217,0.7830052077770233,417,0.64809144,-0.00029967158,791.8596744680849,83,169984,3476.9574468085107
1.229423,433.7724258899689,172032,0.004128318,0.040380858,0.7768060266971588,396,0.14071728,-0.0025822432,791.8596744680849,84,172032,3476.9574468085107
1.2207167,438.9415817260742,174080,0.0066444958,0.08842774,0.8596155196428299,378,0.030566629,-0.008757977,791.8596744680849,85,174080,3476.9574468085107
1.2142493,444.3527100086212,176128,0.008385456,0.11416016,0.8569206595420837,401,0.021839932,-0.008773809,791.8596744680849,86,176128,3476.9574468085107
1.2133086,449.45047187805176,178176,0.0046800924,0.053027343,0.5738912224769592,361,1.9570564,-0.0075530745,870.8757074166666,87,178176,3697.7291666666665
1.228667,455.112021446228,180224,0.0036598318,0.038867187,0.8393572121858597,376,0.3479393,-0.0018864472,870.8757074166666,88,180224,3697.7291666666665
1.2353379,460.5530514717102,182272,0.0030915595,0.032128908,0.7372795045375824,390,0.98245686,-0.002539203,870.8757074166666,89,182272,3697.7291666666665
1.2186382,465.7974569797516,184320,0.004565262,0.049902342,0.7499817311763763,366,0.9085668,-0.0058016637,870.8757074166666,90,184320,3697.7291666666665
1.1972811,471.3906719684601,186368,0.0027130912,0.02368164,0.43261605501174927,361,1.9205124,-0.0012060046,906.2913925918367,91,186368,3765.734693877551
1.2056973,477.0542984008789,188416,0.003568576,0.04145508,0.8704530149698257,401,0.42525235,-0.0025661427,906.2913925918367,92,188416,3765.734693877551
1.2105612,482.1520929336548,190464,0.0042830026,0.047802735,0.7907712161540985,349,0.88246834,-0.0038237988,906.2913925918367,93,190464,3765.734693877551
1.2190334,488.0209233760834,192512,0.002634488,0.02758789,0.8691769689321518,412,0.5613447,-0.0018191896,906.2913925918367,94,192512,3765.734693877551
1.2273397,492.99082493782043,194560,0.003482505,0.036865234,0.8324571549892426,355,0.93162364,-0.002179489,906.2913925918367,95,194560,3765.734693877551
1.217882,498.74801778793335,196608,0.00403848,0.04091797,0.8518688529729843,343,0.7922703,-0.002070368,906.2913925918367,96,196608,3765.734693877551
1.2090926,504.7146143913269,198656,0.0047227787,0.058398437,0.8907920122146606,364,0.23227409,-0.0041572796,906.2913925918367,97,198656,3765.734693877551
1.205782,510.336097240448,200704,0.0048604775,0.05605469,0.9147070720791817,388,0.10425693,-0.003959552,906.2913925918367,98,200704,3765.734693877551
1.2081225,515.6030313968658,202752,0.0042899307,0.05180664,0.9284826368093491,360,0.19447047,-0.0033392175,906.2913925918367,99,202752,3765.734693877551
1.2040875,521.277765750885,204800,0.0046993177,0.05341797,0.9030820280313492,376,0.21938121,-0.0054837572,906.2913925918367,100,204800,3765.734693877551
1.1981854,526.7279932498932,206848,0.004571656,0.053808592,0.8930200934410095,357,0.48372474,-0.0019973863,906.2913925918367,101,206848,3765.734693877551
1.1874712,532.4643938541412,208896,0.003662616,0.035107423,0.8096373677253723,373,1.3663076,-0.003701203,906.2913925918367,102,208896,3765.734693877551
1.1810277,537.9553847312927,210944,0.0040370515,0.046582032,0.7693245112895966,358,1.3199337,-0.004076141,906.2913925918367,103,210944,3765.734693877551
1.1810879,543.6637625694275,212992,0.0033687926,0.035986327,0.5953823626041412,408,3.340362,-0.0024348493,1111.16246458,104,212992,4245.04
1.1868001,548.6796002388,215040,0.005071856,0.06088867,0.8868122920393944,348,0.26785263,-0.00430337,1111.16246458,105,215040,4245.04
1.1985967,554.5520751476288,217088,0.002881209,0.026708985,0.681029886007309,378,3.0354457,-0.0020833293,1120.3577562352941,106,217088,4241.490196078431
1.2089165,559.960925579071,219136,0.0045948895,0.057128906,0.9014703556895256,383,0.21008468,-0.005127038,1120.3577562352941,107,219136,4241.490196078431
1.2199991,565.3007400035858,221184,0.0033599127,0.038964845,0.8809932842850685,389,0.6403512,-0.0036461868,1120.3577562352941,108,221184,4241.490196078431
1.2124765,570.5595042705536,223232,0.0034715757,0.034082033,0.8309889584779739,397,1.193942,-0.0052447733,1120.3577562352941,109,223232,4241.490196078431
1.1813684,575.7068431377411,225280,0.0048884526,0.05644531,0.8885971903800964,412,0.48852402,-0.004853462,1120.3577562352941,110,225280,4241.490196078431
1.1726736,580.6698756217957,227328,0.0031151192,0.030273438,0.857766181230545,392,0.89688337,-0.0010912039,1120.3577562352941,111,227328,4241.490196078431
1.1702721,585.888653755188,229376,0.0044114953,0.054296874,0.8472662419080734,377,0.91574174,-0.0048138653,1120.3577562352941,112,229376,4241.490196078431
1.1655154,591.3135209083557,231424,0.00514153,0.063085936,0.8593095242977142,403,1.1983683,-0.0035934304,1120.3577562352941,113,231424,4241.490196078431
1.1707792,596.3937227725983,233472,0.006120409,0.08041992,0.9007240161299706,339,0.61101437,-0.005364974,1120.3577562352941,114,233472,4241.490196078431
1.1723962,602.4304916858673,235520,0.003220216,0.03359375,0.7928503751754761,397,1.1194953,-0.0032766915,1120.3577562352941,115,235520,4241.490196078431
1.1722845,607.5901160240173,237568,0.0053016753,0.070166014,0.8192635029554367,344,1.033299,-0.0050878385,1120.3577562352941,116,237568,4241.490196078431
1.1722059,613.531756401062,239616,0.0039915857,0.046923827,0.6438814997673035,409,4.541822,-0.0043801363,1308.6473007115385,117,239616,4604.423076923077
1.1717459,618.5400531291962,241664,0.0062283776,0.0703125,0.8666680753231049,415,0.92634124,-0.0053469716,1308.6473007115385,118,241664,4604.423076923077
1.1782192,623.4660029411316,243712,0.0040774923,0.046240233,0.7271064221858978,409,4.0911956,-0.00316269,1305.4638494150943,119,243712,4566.830188679245
1.1781913,628.467271566391,245760,0.0039994316,0.045214843,0.7459456026554108,368,4.0470552,-0.0038394765,1301.8262642592595,120,245760,4529.388888888889
1.1787026,634.0313138961792,247808,0.003790337,0.042578124,0.791802778840065,380,3.8778317,-0.0036105134,1293.2042786545455,121,247808,4486.109090909091
1.177726,639.4119334220886,249856,0.003512967,0.03720703,0.40093082189559937,386,4.16214,-0.0019403829,1294.0140130714285,122,249856,4461.5
1.1764972,644.7135226726532,251904,0.0042816997,0.04824219,0.8071337342262268,402,3.8232174,-0.0028752754,1284.4447709473684,123,251904,4419.0
1.17207,649.8027279376984,253952,0.005371562,0.061621092,0.9732326697558165,358,0.33493078,-0.0055942764,1284.4447709473684,124,253952,4419.0
1.1671202,655.5214462280273,256000,0.0031607752,0.030761719,0.832919254899025,409,3.7045128,-0.0008590041,1276.859700189655,125,256000,4381.603448275862
1.1808159,660.5283856391907,258048,0.0049822447,0.058398437,0.6391831934452057,401,7.4386497,-0.0044106585,1254.7367424,126,258048,4289.133333333333
1.1925534,665.6258447170258,260096,0.0059289923,0.07807617,0.8343140035867691,404,3.4420338,-0.0049344976,1243.385539491803,127,260096,4243.016393442623
1.1879833,670.6928188800812,262144,0.0032873924,0.03466797,0.8384696990251541,378,3.7375367,-0.00433611,1236.635038693548,128,262144,4205.854838709677
1.1864074,676.1102125644684,264192,0.004592306,0.05258789,0.8379981815814972,404,3.8669255,-0.0041537383,1231.136404063492,129,264192,4171.3650793650795
1.1842973,681.1712374687195,266240,0.0056253606,0.070898436,0.7860730737447739,389,6.649882,-0.0055458057,1211.929643892308,130,266240,4087.476923076923
1.1858099,686.424054145813,268288,0.0042113927,0.044628907,0.844124436378479,408,3.644527,-0.0044135344,1204.4350113030305,131,268288,4050.287878787879
1.1896877,691.43443608284,270336,0.0042318394,0.05239258,0.8026707917451859,405,6.272782,-0.0043620826,1183.0281496176472,132,270336,3965.926470588235
1.190125,696.4914002418518,272384,0.0038643114,0.044384766,0.8620569705963135,412,3.3172657,-0.004363926,1175.2411392463769,133,272384,3929.753623188406
1.1733743,701.4615848064423,274432,0.004849511,0.054736327,0.900618202984333,359,2.2047105,-0.0021933217,1165.793623457143,134,274432,3891.2571428571428
1.1661665,707.1616332530975,276480,0.0068252,0.08134766,0.894907109439373,413,0.74026227,-0.0025677064,1165.793623457143,135,276480,3891.2571428571428
1.1679718,712.1099371910095,278528,0.0029895992,0.030322265,0.839661255478859,395,3.6256776,-0.0019819604,1183.6011329154933,136,278528,3903.112676056338
1.1674166,717.2837977409363,280576,0.0030478933,0.03017578,0.8162263333797455,423,6.7143617,-0.0040655043,1172.1748230410958,137,280576,3841.054794520548
1.167742,722.1181151866913,282624,0.002936078,0.028515626,0.7925639599561691,371,7.040184,-0.0014386121,1152.8331212666665,138,282624,3766.8
1.1668215,727.6303451061249,284672,0.0054532466,0.06547852,0.9829173162579536,403,0.28880978,-0.0037932172,1152.8331212666665,139,284672,3766.8
1.161604,732.7022972106934,286720,0.0021677385,0.019628907,0.8665424585342407,427,3.7079422,-0.0013070707,1156.2056906184207,140,286720,3755.8552631578946
1.1532971,737.49463057518,288768,0.0046827034,0.055078126,0.8804856091737747,395,3.369114,-0.0029615595,1158.341111311688,141,288768,3742.5194805194806
1.1553887,742.6789219379425,290816,0.0033569527,0.035449218,0.8812191337347031,394,3.4810061,-0.0022169542,1156.8912032179485,142,290816,3723.4102564102564
1.159163,747.8733043670654,292864,0.0064447424,0.084228516,0.864134818315506,423,3.4857852,-0.007156753,1151.300922670886,143,292864,3696.7974683544303
1.1577474,752.7066435813904,294912,0.00618568,0.07856445,0.9420605227351189,411,0.26554477,-0.0014400989,1151.300922670886,144,294912,3696.7974683544303
1.150187,757.6848378181458,296960,0.003704872,0.04082031,0.8639774918556213,389,3.8349967,-0.0021381464,1155.8556968125,145,296960,3689.5
1.1484405,762.9396126270294,299008,0.005132999,0.062451173,0.8699102103710175,388,3.6689937,-0.0041424306,1156.0850935185185,146,299008,3674.456790123457
1.1481265,768.216638803482,301056,0.0070177345,0.087402344,0.9574647657573223,405,0.13117269,-0.0052591804,1156.0850935185185,147,301056,3674.456790123457
1.1431582,773.273252248764,303104,0.007270516,0.08842774,0.9186934530735016,412,0.32610995,-0.004561755,1156.0850935185185,148,303104,3674.456790123457
1.1360222,778.2401583194733,305152,0.007953996,0.09233399,0.9722202252596617,383,0.07707574,-0.0048250468,1156.0850935185185,149,305152,3674.456790123457
1.1227653,783.5765535831451,307200,0.005401452,0.06293945,0.9707186054438353,431,0.11936951,-0.004765296,1156.0850935185185,150,307200,3674.456790123457
1.1175535,788.3280756473541,309248,0.004687379,0.051611327,0.9596550129354,422,0.1634052,-0.0033431172,1156.0850935185185,151,309248,3674.456790123457
1.1211596,793.182058095932,311296,0.0061704544,0.074804686,0.9720942880958319,409,0.09308224,-0.0030210211,1156.0850935185185,152,311296,3674.456790123457
1.116751,798.1831700801849,313344,0.005054747,0.057373047,0.9650727845728397,383,0.1473104,-0.0044097505,1156.0850935185185,153,313344,3674.456790123457
1.0940751,803.5227661132812,315392,0.0069019124,0.07998047,0.9731778185814619,438,0.13933742,-0.006278517,1156.0850935185185,154,315392,3674.456790123457
1.0721091,808.1965656280518,317440,0.0057843025,0.0680664,0.9855566071346402,406,0.05062749,-0.004646144,1156.0850935185185,155,317440,3674.456790123457
1.0627387,813.2303085327148,319488,0.006034961,0.07094727,0.9681280441582203,425,0.19396332,-0.0049473355,1156.0850935185185,156,319488,3674.456790123457
1.0592139,818.0407822132111,321536,0.0069727274,0.084228516,0.9792916718870401,359,0.07617225,-0.0061878185,1156.0850935185185,157,321536,3674.456790123457
1.0578007,823.7344772815704,323584,0.0051521016,0.05996094,0.8736071437597275,393,5.5593433,-0.005003199,1297.219725,158,323584,3925.6341463414633
1.0485393,828.9362938404083,325632,0.00509746,0.056103516,0.830308347940445,375,7.8915634,-0.0009829018,1281.8293926666668,159,325632,3868.714285714286
1.0424795,834.3925082683563,327680,0.008825915,0.10625,0.8647922277450562,419,4.8579197,-0.006415072,1274.7074238941177,160,327680,3842.529411764706
1.0425732,839.2752447128296,329728,0.005886493,0.064892575,0.8833496198058128,402,5.3081985,-0.0018582443,1275.1379849418604,161,329728,3828.9883720930234
1.0366749,844.3652803897858,331776,0.0047466974,0.055078126,0.9810002408921719,405,0.1566717,-0.0018662686,1275.1379849418604,162,331776,3828.9883720930234
1.0389534,849.4122681617737,333824,0.005995949,0.068554685,0.808502271771431,350,10.44806,-0.001119816,1270.295051625,163,333824,3792.2954545454545
1.0414993,855.2626383304596,335872,0.0062698037,0.06533203,0.8786893412470818,420,5.35327,-0.0036752536,1260.6683605056178,164,335872,3760.9887640449438
1.0323665,860.1377747058868,337920,0.0071700634,0.079394534,0.8920230865478516,366,5.7328115,-0.002844873,1255.8655248444443,165,337920,3737.6111111111113
1.0300497,865.7276153564453,339968,0.006337463,0.06943359,0.8947795033454895,421,4.9192266,0.0013108519,1260.4744417912086,166,339968,3731.901098901099
1.0261427,870.5867342948914,342016,0.007061702,0.08930664,0.9813253469765186,351,0.16528639,-0.0055956617,1260.4744417912086,167,342016,3731.901098901099
1.0071907,876.4117200374603,344064,0.0072309575,0.08730469,0.9173855260014534,418,0.73378944,-0.00295751,1260.4744417912086,168,344064,3731.901098901099
0.99135417,881.306736946106,346112,0.005996668,0.07011719,0.9274723678827286,419,4.1547956,-0.0024319,1275.8221594673912,169,346112,3745.195652173913
1.0020663,886.1944913864136,348160,0.006968911,0.08256836,0.9430932812392712,394,3.6970754,-0.003972771,1263.078387893617,170,348160,3697.1702127659573
1.0192496,891.3835813999176,350208,0.005636752,0.066992186,0.7797903120517731,404,11.825962,-0.0027612154,1245.7231388020834,171,350208,3641.3958333333335
1.0351388,896.451621055603,352256,0.007486716,0.097314455,0.8799516782164574,428,7.6011047,-0.009371358,1229.9903899081633,172,352256,3588.234693877551
1.0487716,901.2280833721161,354304,0.005393277,0.06323242,0.8600708842277527,400,10.76037,-0.0007037058,1215.36632399,173,354304,3537.57
1.0523679,906.3387019634247,356352,0.0064077093,0.0725586,0.8483758568763733,416,9.838369,-0.00057551323,1223.34169969,174,356352,3549.53
1.0648752,911.2629203796387,358400,0.007991625,0.09628906,0.894063837826252,383,6.8409324,-0.008407949,1228.85735433,175,358400,3553.25
1.0746218,916.606791973114,360448,0.0074922717,0.088330075,0.8591684699058533,422,10.5676,-0.0047336943,1233.8711385100003,176,360448,3544.95
1.0759896,921.4564683437347,362496,0.004677589,0.051757812,0.9212654531002045,389,6.6725364,-0.0020510613,1237.82410999,177,362496,3527.06
1.0756383,926.7224042415619,364544,0.007426736,0.086083986,0.8098608702421188,403,11.118136,0.0013769867,1242.1298151499998,178,364544,3531.28
1.0691665,931.7981786727905,366592,0.0058131027,0.072509766,0.9051642566919327,375,7.3277435,-0.0033182825,1248.65542125,179,366592,3534.88
1.0686173,937.2502415180206,368640,0.006234859,0.072509766,0.83664570748806,386,12.120422,-0.003563784,1256.69403802,180,368640,3542.15
1.0781708,942.5551066398621,370688,0.005853285,0.07104492,0.8387479037046432,389,11.286515,0.00126387,1263.0245582000002,181,370688,3546.79
1.086877,947.8101434707642,372736,0.007111567,0.07392578,0.8329946845769882,380,10.950655,-0.003627852,1256.42239537,182,372736,3470.95
1.0978171,953.1957528591156,374784,0.006373183,0.07172851,0.9110323041677475,422,6.5790405,-0.0035720014,1015.8312706300001,183,374784,2386.54
1.1126258,958.0492408275604,376832,0.0045781992,0.055371094,0.7729544937610626,406,14.366527,-0.003720574,1004.5714156199999,184,376832,2342.46
1.1228888,963.0889391899109,378880,0.008505331,0.0921875,0.842699334025383,411,11.073563,-0.0009797552,995.6580224700001,185,378880,2304.07
1.1228162,968.0658886432648,380928,0.00645303,0.076660156,0.8307370245456696,415,11.383009,-0.0026233855,993.04937198,186,380928,2286.59
1.1195977,972.9907228946686,382976,0.008345116,0.09584961,0.7787080258131027,372,16.732767,-0.00596007,989.06230666,187,382976,2261.8
1.1186086,978.4936375617981,385024,0.010974469,0.111132815,0.8459951430559158,406,9.922018,-0.0030298566,987.7680066299998,188,385024,2247.71
1.1200498,983.5293259620667,387072,0.004965255,0.05571289,0.7392661869525909,380,19.576426,0.00031455723,915.5495755600001,189,387072,2024.94
1.1378385,988.9095001220703,389120,0.006822842,0.08139648,0.9145698919892311,397,6.0668144,-0.0037332221,686.8188749999998,190,389120,1493.4
1.1492984,994.0629713535309,391168,0.00438266,0.050830077,0.8641924113035202,393,9.819284,-0.0027417084,664.9907023600001,191,391168,1439.83
1.1439421,999.263356924057,393216,0.005270914,0.061181642,0.9055444300174713,361,6.9184103,-0.0034113526,646.2335029,192,393216,1388.35
1.1446084,1004.9285247325897,395264,0.007330029,0.08364258,0.9711576569825411,371,2.3219333,-0.002332391,636.8610408899999,193,395264,1359.61
1.1553499,1010.4428110122681,397312,0.0070003294,0.07949219,0.9258351027965546,406,5.362136,-0.0014963851,623.0022117,194,397312,1325.93
1.1699368,1015.4833545684814,399360,0.00518733,0.06416015,0.9406164735555649,402,5.0124903,-0.0022589494,609.68134964,195,399360,1292.72
1.1742601,1020.5727603435516,401408,0.004549044,0.047314454,0.7078405618667603,391,19.274204,-0.0015910824,574.0570718199999,196,401408,1220.81
1.1670558,1025.802252292633,403456,0.007228612,0.077539064,0.8154644221067429,390,12.324946,-0.0016614606,568.50189431,197,403456,1206.42
1.1736109,1031.0415751934052,405504,0.0065769902,0.07875977,0.8964094147086143,402,8.194367,-0.00016487972,532.79722831,198,405504,1131.89
1.1723682,1036.1328105926514,407552,0.005212049,0.06435547,0.7890457361936569,409,14.995859,-0.0031203446,378.99063053000003,199,407552,834.05
1.1773441,1041.1333539485931,409600,0.0077498914,0.08520508,0.7537897527217865,382,14.736852,0.00173782,341.47426967,200,409600,755.23
1.1865082,1046.4933168888092,411648,0.007001099,0.08178711,0.8441755771636963,392,10.213842,-0.006785455,294.42345157,201,411648,666.45
1.1963127,1051.7112033367157,413696,0.0051521496,0.06020508,0.8789468333125114,365,9.639259,-0.0018735178,278.72814596999996,202,413696,630.35
1.2046498,1057.3162670135498,415744,0.0068323277,0.07348633,0.8447456210851669,403,9.933426,-0.0034800475,273.01199871,203,415744,616.73
1.2131662,1062.3971991539001,417792,0.006150133,0.07490234,0.8036753833293915,402,11.8941555,-0.0028849896,263.38798278999997,204,417792,596.83
1.2134769,1067.4813640117645,419840,0.008156191,0.09213867,0.7821195125579834,391,14.7222185,-0.0038153064,255.99129815999996,205,419840,580.2
1.2100827,1072.720321893692,421888,0.0068528904,0.07763672,0.7723244428634644,375,14.490408,-0.0050542997,251.29124552000002,206,421888,569.02
1.2103076,1078.1776685714722,423936,0.007044769,0.08486328,0.8706900328397751,398,9.648768,-0.0036065236,249.63776919,207,423936,562.85
1.2159326,1083.319177389145,425984,0.0055581094,0.0715332,0.8594724535942078,405,9.494212,-0.004090646,246.53233612999998,208,425984,555.63
1.2273829,1088.3767812252045,428032,0.007271359,0.08339844,0.9227279722690582,390,6.905641,-0.001750838,243.13306857,209,428032,545.25
1.2379653,1093.6220118999481,430080,0.0058848243,0.06933594,0.8796559274196625,400,11.46206,-0.0011514352,238.35259132,210,430080,532.76
1.2439787,1098.7433342933655,432128,0.0074806437,0.07768555,0.8766553625464439,386,11.478989,0.0014869256,234.34420645999995,211,432128,522.26
1.2573178,1104.047613620758,434176,0.0066185975,0.07734375,0.933677613735199,409,5.5896635,-0.0023178537,232.73639133999998,212,434176,516.35
1.2677761,1109.0483753681183,436224,0.0060043177,0.06508789,0.8338009119033813,371,11.151933,-0.00033827987,231.57748073,213,436224,512.74
