#{"t_start": 1566689566.0195577, "env_id": null}
r,l,t
228.936363,1563,4.537963
79.556009,444,5.551188
106.82503,650,8.080619
75.858608,448,9.198201
70.584749,451,10.40424
167.429631,932,13.399529
77.578959,481,14.811121
148.899955,823,17.038593
324.183152,2049,22.990655
112.873171,590,25.008751
43.067912,245,25.674607
61.25281,366,26.625944
76.576708,366,27.545308
51.212242,267,28.344977
57.822532,375,29.302189
118.167859,697,31.658833
414.465114,2049,37.612994
426.788371,1653,42.648902
35.933857,196,43.189825
30.576106,162,43.625109
41.64239,252,44.260457
254.644217,1095,47.201827
37.336888,182,47.644418
31.854411,161,48.693298
52.427106,268,49.449187
129.84757,625,51.113363
250.714676,978,53.735936
34.736904,177,54.770748
39.237468,259,55.482237
85.099379,367,56.482788
73.610927,363,57.384562
32.994027,187,57.875037
49.950125,220,58.438192
78.821364,388,59.426043
73.122484,363,60.930701
52.85446,369,61.886234
52.787017,241,62.589189
48.714464,244,63.219718
50.1716,236,63.829384
53.799604,241,64.469854
60.737413,268,65.157242
46.773641,222,65.692063
54.935437,286,66.994149
90.578859,374,67.964163
49.435918,239,68.576816
47.073404,259,69.329336
72.298969,321,70.157552
28.727399,149,70.548191
70.667181,341,71.411548
173.244742,712,73.937401
149.777398,657,75.711305
37.835925,315,76.67335
80.098861,367,77.615605
216.93154,770,80.315966
346.428917,1165,83.535584
251.403643,1037,86.929894
53.739965,322,87.760178
512.200851,1638,92.926047
372.507619,1229,96.242334
408.486583,1344,100.593628
121.09709,600,102.194261
90.039749,358,103.744935
756.26097,2049,110.041196
699.681969,2049,116.327583
611.238717,2049,122.614557
577.617056,2049,128.878045
541.297687,2049,135.09373
578.654279,2012,141.247272
256.497474,958,143.877668
590.594443,2049,150.246911
615.853157,2049,156.587029
58.321508,354,157.467185
323.795311,1078,161.0767
521.09256,1496,165.111388
649.504087,2049,171.405763
587.628044,2049,177.617357
577.326943,2049,183.883781
534.761362,2049,190.152742
617.619448,1897,196.122695
142.553556,626,198.375772
681.702602,2049,204.79123
394.501018,1212,208.293246
702.367996,2049,214.628294
702.688754,2049,221.021124
389.98021,1147,224.769301
718.572586,2049,231.14188
642.833195,2049,237.56183
629.892829,2049,243.899562
634.661727,2049,250.242962
633.423391,2049,256.643124
706.106547,2049,263.068178
804.037783,2049,269.375276
712.990572,2049,275.786056
700.005483,2049,282.104492
708.886814,2049,288.417604
720.074412,2049,294.857527
763.66285,2049,301.245157
813.842185,2049,307.694728
45.503657,279,308.425349
47.233196,273,309.138054
48.488495,271,309.972687
499.540336,1360,314.34127
787.263365,2049,320.760007
774.536968,2049,327.082624
