ep_len_mean,total_timesteps,approxkl,ep_reward_mean,policy_loss,fps,policy_entropy,n_updates,explained_variance,time_elapsed,clipfrac,value_loss,serial_timesteps
1115.45,2527232,0.0021682116,836.5062389700001,-0.001691873,358,4.3505583,1234,0.855968713760376,6748.832492828369,0.01953125,19.33168,2527232
1139.71,2529280,0.0019814353,855.6537988000001,-0.0042434824,381,4.349571,1235,0.8226955831050873,6754.5436668396,0.020507812,29.154491,2529280
1157.69,2531328,0.0042507895,872.9087411900001,-0.0025744694,367,4.341059,1236,0.8344162851572037,6759.915385484695,0.04633789,18.166298,2531328
1175.35,2533376,0.0051306384,889.6293583500001,-0.0029117786,359,4.323903,1237,0.8410489559173584,6765.492986679077,0.06435547,16.48397,2533376
1175.35,2535424,0.004871595,889.55329666,-0.0032318556,350,4.329052,1238,0.8421572148799896,6771.193907499313,0.053125,19.945293,2535424
1160.81,2537472,0.0036747293,879.47966414,-0.004815674,373,4.328463,1239,0.9592838771641254,6777.042564868927,0.041259766,6.6604776,2537472
1160.81,2539520,0.002804744,880.8339425899999,-0.0023613041,362,4.3332405,1240,0.8531333953142166,6782.524721860886,0.031933594,16.244402,2539520
1144.75,2541568,0.003209805,866.81554068,-0.0043379674,378,4.33841,1241,0.842954471707344,6788.172546386719,0.034960937,25.422539,2541568
1160.13,2543616,0.0033228782,879.6894809900001,-0.0033639031,390,4.322367,1242,0.9168724343180656,6793.5842406749725,0.03540039,8.792114,2543616
1173.38,2545664,0.003770521,892.0881507900001,-0.0044900435,364,4.305461,1243,0.7403583228588104,6798.831043958664,0.043408204,22.796785,2545664
1173.38,2547712,0.0036528937,889.59787655,-0.003150227,357,4.3044853,1244,0.8139177411794662,6804.45952129364,0.03769531,18.137928,2547712
1173.38,2549760,0.0035683871,892.0430443400002,-0.0028172494,375,4.2979364,1245,0.8411510437726974,6810.1934180259705,0.036035158,15.732361,2549760
1173.38,2551808,0.0037345204,891.81280158,-0.0038612713,374,4.2872577,1246,0.8447553664445877,6815.645952701569,0.037988283,16.353977,2551808
1173.38,2553856,0.0039255805,892.8082936200001,-0.0035324418,386,4.286618,1247,0.8475928753614426,6821.116322040558,0.045703124,15.227709,2553856
1173.38,2555904,0.0039617685,892.68488168,-0.0011083755,354,4.2924356,1248,0.8073567450046539,6826.411262512207,0.04433594,17.7802,2555904
1187.88,2557952,0.0048023765,907.0764066899999,-0.004183124,356,4.2949944,1249,0.8314938545227051,6832.191542387009,0.057128906,16.524183,2557952
1201.56,2560000,0.0033655446,920.39305632,-0.0037565902,402,4.299117,1250,0.8812477812170982,6837.9454600811005,0.039257813,26.82569,2560000
1199.21,2562048,0.0056286515,918.8342257700001,-0.005371296,366,4.30565,1251,0.8423661589622498,6843.043252706528,0.062158205,26.072147,2562048
1187.61,2564096,0.0032358642,908.9787891100002,-0.0016266282,371,4.330592,1252,0.8831399381160736,6848.636665582657,0.03237305,23.961765,2564096
1187.61,2566144,0.003349273,908.7139579600001,-0.0019607688,350,4.3493137,1253,0.8300724178552628,6854.149309873581,0.038916014,18.28894,2566144
1187.61,2568192,0.0025408184,906.53836197,-0.0028210804,392,4.3550367,1254,0.8361513018608093,6859.991176843643,0.026611328,19.494429,2568192
1187.61,2570240,0.004850106,912.2591137200001,-0.0016813299,355,4.351613,1255,0.839410737156868,6865.207254648209,0.058544923,17.237257,2570240
1187.61,2572288,0.003978325,912.7508230400001,-0.0019314408,372,4.348768,1256,0.8102106153964996,6870.9692261219025,0.046142578,18.070581,2572288
1195.99,2574336,0.0037233005,922.6458816200002,-0.0032083937,371,4.3446436,1257,0.8160025030374527,6876.474737405777,0.04633789,18.562283,2574336
1198.85,2576384,0.0048824837,924.6831294100001,-0.004521547,379,4.3624387,1258,0.9434332214295864,6881.982627868652,0.030615235,7.0819273,2576384
1186.71,2578432,0.0023934147,913.8324600099997,-0.0011846204,400,4.378503,1259,0.6361588537693024,6887.377538442612,0.023828125,43.254852,2578432
1206.58,2580480,0.0036807891,931.9431369299999,-0.003218357,318,4.3794565,1260,0.8199672549962997,6892.492839336395,0.04116211,18.074802,2580480
1208.1,2582528,0.0027292208,932.71815838,-0.0049435818,346,4.3797364,1261,0.9597866646945477,6898.916255950928,0.028320312,6.17595,2582528
1233.51,2584576,0.0024938171,954.0972061100001,-0.0042985883,386,4.3845577,1262,0.8188185393810272,6904.823805809021,0.027880859,24.350353,2584576
1251.45,2586624,0.0030284268,970.42096145,-0.0022375362,319,4.39517,1263,0.8124881982803345,6910.129450798035,0.035449218,17.804218,2586624
1269.21,2588672,0.010647031,987.57606458,-0.0034609188,373,4.42277,1264,0.8803868591785431,6916.538238286972,0.07382812,22.910496,2588672
1274.93,2590720,0.0029508455,990.7118764899999,-0.0025238865,390,4.449229,1265,0.9054297655820847,6922.016191005707,0.025927734,18.41466,2590720
1292.76,2592768,0.005054874,1007.2998446400001,-0.004515116,370,4.4590125,1266,0.84752257168293,6927.266386985779,0.06362305,17.479431,2592768
1309.37,2594816,0.0022430248,1021.4137995400001,-0.0059023746,382,4.460736,1267,0.7973587810993195,6932.79492688179,0.021875,32.89815,2594816
1285.86,2596864,0.0018727912,996.08464379,-0.0018995091,404,4.4613905,1268,0.771661177277565,6938.145758628845,0.018359374,25.120327,2596864
1303.98,2598912,0.0033849273,1011.3615282400001,-0.00461283,354,4.4656672,1269,0.8487347662448883,6943.209109306335,0.041552734,18.190699,2598912
1299.0,2600960,0.0030202614,1005.21355438,-0.003104432,403,4.471698,1270,0.9421359673142433,6948.981652498245,0.031640626,7.317767,2600960
1321.59,2603008,0.0023021253,1022.40120158,-0.004284994,381,4.4710226,1271,0.8382120728492737,6954.055957555771,0.022070313,26.382954,2603008
1336.62,2605056,0.0059944717,1036.0580524500003,-0.0043391353,358,4.4578753,1272,0.8454123884439468,6959.4284491539,0.072314456,17.03625,2605056
1354.56,2607104,0.003999885,1052.4835071500002,-0.0041767014,367,4.456148,1273,0.8473435789346695,6965.139137744904,0.046484374,18.039196,2607104
1339.01,2609152,0.002528437,1038.97476988,-0.0023456698,374,4.4636602,1274,0.9336745291948318,6970.716586112976,0.022900391,10.09778,2609152
1311.88,2611200,0.0020823174,1014.0752018400002,-0.0023236594,388,4.4605927,1275,0.7967151701450348,6976.188599348068,0.020410156,30.800716,2611200
1311.88,2613248,0.0014485643,1016.8433517600002,-0.00077948323,356,4.4689054,1276,0.847888395190239,6981.461932420731,0.01225586,17.450094,2613248
1297.54,2615296,0.001885316,1003.7231442400001,-0.003930185,399,4.467071,1277,0.8537382781505585,6987.204890489578,0.018945312,23.22803,2615296
1238.55,2617344,0.0019108386,947.5597836700002,-0.0029371069,412,4.4648666,1278,0.6184276938438416,6992.3263647556305,0.019433593,39.561954,2617344
1223.68,2619392,0.0015305693,932.1565189599999,-0.0032439556,387,4.4669676,1279,0.7471284568309784,6997.294348239899,0.012158203,26.115524,2619392
1203.48,2621440,0.005726768,914.76922945,-0.0071673915,353,4.491635,1280,0.8978044241666794,7002.583537578583,0.07094727,25.285479,2621440
1209.15,2623488,0.003295547,922.9917214699999,-0.003069296,359,4.5123243,1281,0.9097758904099464,7008.372690200806,0.035742186,20.020672,2623488
1194.9,2625536,0.0025065765,908.39489905,-0.0018558651,413,4.5058165,1282,0.8193434476852417,7014.075273513794,0.026513672,19.008863,2625536
1194.9,2627584,0.0042690164,908.4418844000002,-0.0016722295,355,4.502539,1283,0.8458884209394455,7019.025636911392,0.05356445,17.953438,2627584
1208.68,2629632,0.0015445591,921.0218689800001,-0.0012710631,365,4.494246,1284,0.8570765256881714,7024.783352851868,0.010644531,22.871841,2629632
1223.46,2631680,0.003323257,935.3411624800001,-0.0019337356,370,4.498603,1285,0.7951060831546783,7030.390830278397,0.037744142,18.543295,2631680
1203.34,2633728,0.0029150858,919.6990398300001,-0.0026190672,412,4.501653,1286,0.9032999351620674,7035.917507886887,0.027978515,17.285254,2633728
1215.75,2635776,0.0048325686,933.1841008999999,-0.0033284307,330,4.5063844,1287,0.8220364153385162,7040.878350734711,0.057958983,17.743229,2635776
1231.26,2637824,0.00310728,948.3744829499999,-0.0026480674,375,4.5160246,1288,0.8478919118642807,7047.073819875717,0.03359375,18.644356,2637824
1247.8,2639872,0.0019686692,963.46461003,-0.0016391501,396,4.5182905,1289,0.8504252284765244,7052.53076839447,0.019042969,17.710323,2639872
1247.8,2641920,0.002786754,963.4310473099999,-0.0025017243,366,4.527314,1290,0.8644078075885773,7057.693167924881,0.028857421,18.711582,2641920
1236.91,2643968,0.0032052733,952.99274403,-0.0010386154,360,4.527395,1291,0.9413071796298027,7063.27938747406,0.029150391,9.843782,2643968
1225.66,2646016,0.0019062888,944.42086035,-0.0019558335,370,4.5147486,1292,0.86081662774086,7068.9691751003265,0.01850586,24.749165,2646016
1225.66,2648064,0.00388741,942.06723933,-0.0025287454,337,4.5111227,1293,0.830561950802803,7074.495938062668,0.047070313,17.83768,2648064
1225.66,2650112,0.0024406626,942.58597423,-0.0013416122,378,4.5096107,1294,0.8572618812322617,7080.560485363007,0.025146484,17.64627,2650112
1225.66,2652160,0.0022194944,943.6733422700001,-0.0014703481,375,4.5107822,1295,0.8304776847362518,7085.975619316101,0.021484375,18.418758,2652160
1222.78,2654208,0.0017779103,941.3620958399999,-0.0037537063,404,4.5097923,1296,0.8726571053266525,7091.426027059555,0.015039062,22.172796,2654208
1222.78,2656256,0.0031620406,939.70959622,-0.004625506,374,4.511962,1297,0.834588885307312,7096.494898080826,0.035986327,18.761625,2656256
1223.89,2658304,0.002489381,940.4409741399999,-0.00173796,365,4.514051,1298,0.8095371872186661,7101.969551086426,0.024121094,28.161316,2658304
