time_elapsed,serial_timesteps,ep_len_mean,ep_reward_mean,policy_loss,value_loss,clipfrac,n_updates,fps,policy_entropy,approxkl,explained_variance,total_timesteps
364.67133927345276,151552,183.56,60.73,-0.00018695396,10.885226,0.011083985,74,414,1.1090935,0.0017885469,0.8893175274133682,151552
369.6105086803436,153600,179.07,59.8,-0.0021745767,9.253395,0.047167968,75,412,1.1160036,0.0040600495,0.9225635156035423,153600
374.57476902008057,155648,176.35,61.2,1.8401468e-05,6.439597,0.012792969,76,413,1.1244084,0.0016280314,0.923675462603569,155648
379.53376388549805,157696,170.61,59.58,-0.0002495544,9.816291,0.014111328,77,413,1.1148523,0.0018285422,0.9214282110333443,157696
384.4884068965912,159744,169.28,62.18,-0.0022289618,9.073515,0.020751953,78,415,1.1043347,0.0023886613,0.915794275701046,159744
389.41967034339905,161792,166.54,60.92,-0.001035255,7.167249,0.025292968,79,415,1.0959322,0.0028840806,0.9241353198885918,161792
394.356418132782,163840,159.21,56.1,-0.0004524851,6.3007183,0.028955078,80,418,1.0882475,0.002834519,0.9275287315249443,163840
399.250385761261,165888,160.56,57.93,0.00037601514,11.719534,0.0076660155,81,413,1.0841732,0.0013283452,0.9135301411151886,165888
404.2056381702423,167936,157.69,57.08,-0.002043962,10.181953,0.054541014,82,418,1.0791483,0.004628447,0.9131560996174812,167936
409.1000006198883,169984,158.53,57.8,-0.0021394854,8.817212,0.029882813,83,415,1.0772537,0.0029155763,0.9215630888938904,169984
414.02960658073425,172032,159.06,58.46,-0.0021583862,11.451598,0.030908203,84,416,1.0689322,0.0032459553,0.9155822992324829,172032
418.95350670814514,174080,158.98,56.66,-0.002056749,4.7305217,0.029492188,85,413,1.06516,0.0032110023,0.9241522550582886,174080
423.90668177604675,176128,158.13,54.67,-0.002999095,6.616731,0.048339844,86,415,1.0571692,0.004313592,0.9219791069626808,176128
428.83528566360474,178176,158.06,53.83,-0.0003705907,3.374928,0.024902344,87,414,1.0444727,0.0024368349,0.9578896723687649,178176
433.77492809295654,180224,162.17,57.02,-0.0013802901,9.229967,0.04160156,88,413,1.0478469,0.0036069811,0.9321428835391998,180224
438.72666811943054,182272,162.78,54.94,-0.0016630668,7.3959284,0.051171876,89,412,1.0452803,0.0046764305,0.9394843243062496,182272
443.69297432899475,184320,164.78,54.4,-0.001760366,4.934812,0.057421874,90,414,1.0524757,0.004592481,0.9429131783545017,184320
448.6320400238037,186368,166.92,56.06,-0.0018950703,9.408899,0.03330078,91,410,1.0486779,0.0035779183,0.9457342885434628,186368
453.62439584732056,188416,172.93,61.34,-0.0012530906,12.855098,0.03305664,92,412,1.0319073,0.003623364,0.9362957999110222,188416
458.5957329273224,190464,173.15,59.64,-0.003269193,7.276277,0.02758789,93,415,1.0245339,0.0029851536,0.9381941668689251,190464
463.5247721672058,192512,178.69,64.56,-0.0015633389,8.961954,0.032080077,94,407,1.0179015,0.0034928857,0.946322001516819,192512
468.5491523742676,194560,180.95,66.05,-0.0018073402,7.4176493,0.054785155,95,409,1.0023345,0.0046122093,0.9432797096669674,194560
473.55621695518494,196608,182.74,65.97,-0.0038827094,4.940225,0.04633789,96,414,0.98787963,0.004161744,0.9552225358784199,196608
478.5007150173187,198656,187.36,67.26,-0.00043144828,9.424031,0.024658203,97,411,0.97791874,0.0026343619,0.9452967941761017,198656
483.4756109714508,200704,188.96,68.62,-0.00078749843,5.2178297,0.03364258,98,416,0.976464,0.0033818763,0.9449289217591286,200704
488.3923726081848,202752,185.72,65.41,-0.0025627564,5.9259057,0.03803711,99,415,0.9715723,0.0031613451,0.9290062710642815,202752
493.3246614933014,204800,188.43,66.05,-0.00056453183,10.83479,0.027929688,100,409,0.9774842,0.0026414716,0.941961582750082,204800
498.3360867500305,206848,184.44,61.02,-0.0006165939,5.6542354,0.01796875,101,415,0.987819,0.0021422687,0.9447259642183781,206848
503.2661783695221,208896,179.89,56.6,-0.00401435,3.0141227,0.037841797,102,413,0.9858157,0.003543241,0.9301131293177605,208896
508.22459173202515,210944,181.65,57.69,-0.0016473017,9.469673,0.02451172,103,407,0.98537177,0.0026030354,0.938689298927784,210944
513.2510011196136,212992,179.82,55.33,-0.0016943772,4.0424676,0.036035158,104,412,0.9800293,0.003458906,0.9596640095114708,212992
518.2220516204834,215040,178.09,56.07,0.0002536311,5.661276,0.03696289,105,412,0.97467774,0.0034980006,0.9608035050332546,215040
523.1852774620056,217088,175.7,55.38,-0.00089120184,6.5740776,0.027539063,106,412,0.978802,0.0030941456,0.9555220790207386,217088
528.1515493392944,219136,174.78,55.51,-0.0007403777,3.5813859,0.041015625,107,413,0.978511,0.003929225,0.9627653025090694,219136
533.1110010147095,221184,169.49,52.53,-0.004360653,2.1864614,0.04892578,108,414,0.97212917,0.004391258,0.9754394646733999,221184
538.0558366775513,223232,169.58,53.87,-0.0017969502,5.3467226,0.04584961,109,416,0.96664333,0.004074291,0.9634854085743427,223232
542.9690852165222,225280,170.87,57.5,0.00027813864,5.6008215,0.03359375,110,419,0.96397674,0.0032045045,0.9610642716288567,225280
547.8566784858704,227328,166.1,56.02,-0.0009182574,3.4084747,0.022314453,111,417,0.9703032,0.0026926205,0.9712711255997419,227328
552.762984752655,229376,166.88,59.66,-0.0018485648,7.8133063,0.03676758,112,413,0.9661862,0.0035460747,0.9576589278876781,229376
557.7196848392487,231424,164.57,59.83,-0.0027472596,5.4018574,0.05053711,113,414,0.9564492,0.0045282496,0.9682753868401051,231424
562.6604311466217,233472,161.48,59.34,-0.00013957417,5.430075,0.02758789,114,414,0.9468421,0.0029570202,0.9626305364072323,233472
567.6037492752075,235520,160.99,60.66,-0.0013223926,3.8909023,0.025390625,115,415,0.9385378,0.0027540126,0.9721508547663689,235520
572.5311605930328,237568,162.7,63.53,-0.00216967,6.7445745,0.043359376,116,413,0.93282,0.003801385,0.9674226120114326,237568
577.487272977829,239616,159.98,61.2,-0.000102647246,3.9310317,0.038916014,117,415,0.9293455,0.00362948,0.9642431661486626,239616
582.4201562404633,241664,162.51,62.74,-0.00028819786,6.5270815,0.047705077,118,408,0.92638123,0.004057271,0.9628593102097511,241664
587.4394562244415,243712,162.79,63.23,-0.0013410838,3.3734791,0.044677734,119,416,0.9293531,0.0039250082,0.9744703099131584,243712
592.3589143753052,245760,158.91,61.06,-0.0020720877,3.4955406,0.050195314,120,418,0.92423457,0.0043041687,0.971662962809205,245760
597.2577595710754,247808,158.0,59.53,-0.00076769694,3.817297,0.021484375,121,411,0.9142488,0.0024099282,0.9738884177058935,247808
602.2389583587646,249856,158.18,58.68,-0.00075685955,3.4018242,0.025927734,122,413,0.9074818,0.0026838891,0.9705057330429554,249856
607.1916165351868,251904,157.37,58.68,-0.0006109078,2.2836542,0.04501953,123,416,0.9021509,0.0039707664,0.9807930812239647,251904
612.1077282428741,253952,157.48,58.02,-0.00014425276,3.3427072,0.042871095,124,419,0.90637046,0.003769494,0.9761713705956936,253952
616.989798784256,256000,160.05,60.56,-0.0006016109,5.4973,0.03149414,125,411,0.9078997,0.003206354,0.9686234965920448,256000
621.9752249717712,258048,161.84,61.84,-0.00040123556,8.158281,0.030126953,126,411,0.8946746,0.0030522777,0.964302271604538,258048
626.9566020965576,260096,164.04,62.16,-8.399908e-05,3.1117702,0.041552734,127,413,0.897003,0.0038570985,0.9766508881002665,260096
631.9163901805878,262144,166.27,62.15,-0.00023825085,5.05323,0.03540039,128,415,0.89644796,0.0034358106,0.972097385674715,262144
636.8493497371674,264192,166.1,61.01,0.0008368666,3.4443996,0.01665039,129,416,0.88130695,0.0020408386,0.9775056205689907,264192
641.7690589427948,266240,168.93,62.35,-0.0003255008,3.7812877,0.03334961,130,418,0.872224,0.003334141,0.9778802674263716,266240
646.6702778339386,268288,173.15,64.61,-0.00029274606,3.2840514,0.033935547,131,416,0.8699667,0.0032985345,0.9778866097331047,268288
651.5897676944733,270336,176.68,67.45,-0.00090852735,2.7952456,0.035791017,132,413,0.8605672,0.0034037835,0.9851829279214144,270336
656.5491077899933,272384,176.46,65.84,-0.0006792556,3.9031296,0.032568358,133,415,0.8484904,0.003340525,0.9759552590548992,272384
661.4752478599548,274432,172.96,62.7,-0.0020140277,1.6627872,0.055029295,134,416,0.84784585,0.004637788,0.987572580575943,274432
666.3909969329834,276480,174.7,64.76,-0.0014761687,3.2142773,0.042333983,135,413,0.8452881,0.0037747081,0.9818324502557516,276480
671.3441517353058,278528,173.5,64.9,-0.00081219646,3.2148247,0.057910156,136,418,0.83922035,0.004953629,0.9828103017061949,278528
676.2435750961304,280576,173.02,65.61,-0.00015105722,2.6724775,0.029589843,137,419,0.832104,0.00295802,0.9832141622900963,280576
681.1316804885864,282624,172.92,65.22,-0.001498547,2.7028346,0.033203125,138,418,0.8317302,0.0030842456,0.9801677409559488,282624
686.0307936668396,284672,168.36,62.97,-0.0002878442,1.2928121,0.031347655,139,417,0.8305502,0.0032670158,0.9909196272492409,284672
690.9408950805664,286720,165.25,61.02,-0.0016008241,2.5625603,0.04140625,140,416,0.8196813,0.0039301007,0.9838757291436195,286720
695.8577642440796,288768,165.72,62.52,-0.00065883546,4.3814373,0.03046875,141,414,0.8107936,0.0031448137,0.9844495421275496,288768
700.7994508743286,290816,168.76,65.95,-0.0025089025,3.2244294,0.047314454,142,417,0.79390645,0.0044055628,0.9858230091631413,290816
705.7027883529663,292864,165.56,63.13,-0.002038223,1.5256679,0.05214844,143,422,0.7861648,0.00458322,0.9878646079450846,292864
710.5551970005035,294912,164.15,62.54,-0.0017648935,2.4177828,0.05229492,144,421,0.7859375,0.004577622,0.9844530774280429,294912
715.411946773529,296960,163.0,61.14,-0.0003930225,1.5864692,0.03676758,145,414,0.78053325,0.0037415698,0.9866704754531384,296960
720.3585188388824,299008,167.63,65.81,-0.0012365414,5.7351255,0.04042969,146,413,0.7720449,0.0038335896,0.9838596358895302,299008
725.319798707962,301056,169.62,66.46,-0.0013443206,2.7350636,0.04638672,147,418,0.76470166,0.0041683703,0.9870254937559366,301056
730.2164521217346,303104,172.75,68.67,-0.0016074019,1.7708241,0.053271484,148,415,0.7570462,0.0045693526,0.988934637978673,303104
735.1498453617096,305152,171.7,67.08,-0.00024847878,1.0744486,0.027490234,149,415,0.7501077,0.0029395763,0.9910397604107857,305152
740.0821287631989,307200,167.27,63.02,-0.0022267068,2.085986,0.035253905,150,420,0.74037045,0.003277837,0.9879404986277223,307200
744.9532158374786,309248,166.06,61.33,-0.0011552318,1.3856794,0.08554687,151,422,0.74034274,0.0065701515,0.9900291739031672,309248
749.7984511852264,311296,168.47,62.24,-0.00090199645,1.5989823,0.07211914,152,416,0.7469769,0.005799674,0.9889461556449533,311296
754.7147824764252,313344,170.64,63.98,-0.0010010529,4.877406,0.0418457,153,414,0.7540244,0.0036064596,0.9837298113852739,313344
759.6588637828827,315392,163.95,58.34,-0.001468666,1.274686,0.044433594,154,419,0.7655829,0.0041048424,0.9903663396835327,315392
764.5440044403076,317440,160.67,55.82,-0.0027896292,1.1409936,0.064013675,155,423,0.7680153,0.005301508,0.98729183152318,317440
769.3876161575317,319488,159.22,55.51,-0.0006862917,1.645361,0.040478516,156,419,0.76369333,0.0037550249,0.9896072065457702,319488
774.2774233818054,321536,159.26,56.78,-0.0019347494,1.8361225,0.059472658,157,419,0.75510335,0.0048193643,0.9894152274355292,321536
779.1567931175232,323584,159.34,57.47,-0.00067342375,4.248761,0.022265624,158,415,0.74688923,0.002597403,0.9785915818065405,323584
784.0839989185333,325632,158.24,58.12,0.00081863475,1.8498449,0.052490234,159,415,0.74258626,0.0044527827,0.9899298772215843,325632
789.010439157486,327680,157.32,59.29,-0.0012745534,1.6402079,0.028271485,160,417,0.74113625,0.0028684598,0.9924713717773557,327680
793.9120736122131,329728,154.65,58.08,-0.002050793,1.7927119,0.045410156,161,419,0.7375797,0.004086671,0.9894543243572116,329728
798.7986986637115,331776,152.97,57.18,-0.001183922,1.1433105,0.060302734,162,421,0.72781414,0.004888573,0.9864522712305188,331776
803.6622967720032,333824,149.92,55.08,0.00015242747,0.8297553,0.043310545,163,422,0.71695054,0.0038728316,0.9910002825781703,333824
808.5098991394043,335872,150.29,55.69,-0.000758265,0.667657,0.049853515,164,420,0.7119341,0.004384055,0.9960846086032689,335872
813.3811264038086,337920,152.84,58.63,-0.0020565824,1.2802998,0.048583984,165,422,0.7104224,0.00419935,0.9910276923328638,337920
818.2289123535156,339968,151.14,57.35,0.00020205598,0.92105293,0.03173828,166,421,0.70360404,0.0031195693,0.9942572074942291,339968
823.0917901992798,342016,153.13,59.65,-0.004718234,1.4117312,0.06704102,167,414,0.69796455,0.005380174,0.9944505011662841,342016
828.0331101417542,344064,152.45,59.12,-0.001259994,1.2621591,0.0390625,168,421,0.69210887,0.0036960554,0.993483257945627,344064
832.8910739421844,346112,152.31,59.92,0.00060784817,0.6100246,0.035449218,169,424,0.690698,0.0034543283,0.9944733828306198,346112
837.7181425094604,348160,153.51,61.27,-0.00088045996,1.4361279,0.042285156,170,418,0.69384164,0.0038805418,0.9937466173432767,348160
842.6102623939514,350208,156.85,64.33,-0.00089169375,0.8751133,0.047265626,171,421,0.68130386,0.0042653563,0.9949422487989068,350208
847.4668238162994,352256,157.19,64.38,-0.0007570857,3.0445848,0.049365234,172,419,0.6649835,0.0041067773,0.9851230168715119,352256
852.3466386795044,354304,157.9,65.18,-0.00051061437,1.8437402,0.07280274,173,421,0.6582185,0.0062855445,0.9891810277476907,354304
857.2051196098328,356352,156.36,63.57,0.00075012044,0.69565845,0.029443359,174,424,0.6437907,0.002953171,0.9957448020577431,356352
862.0271921157837,358400,155.3,62.74,-0.0016768703,2.2122555,0.057714842,175,417,0.63224113,0.0049217343,0.9930851822718978,358400
866.9321875572205,360448,158.62,66.01,0.0008114592,1.4151397,0.04116211,176,418,0.6334859,0.0037294277,0.9951635496690869,360448
871.822359085083,362496,158.16,66.28,0.0013246734,0.5719667,0.055566408,177,422,0.63052875,0.0047628987,0.9962478538509458,362496
876.6674349308014,364544,159.49,68.45,0.00033336188,0.9025005,0.0578125,178,421,0.628812,0.0050237263,0.9964684569276869,364544
881.5268573760986,366592,159.67,69.82,-0.00046799897,1.0035541,0.049804688,179,424,0.62927365,0.004444466,0.9955550157465041,366592
886.3486487865448,368640,157.82,68.39,-0.0022911595,0.49540457,0.065625,180,426,0.6236627,0.0054358924,0.9971388862468302,368640
891.1540484428406,370688,157.3,68.64,-0.0017443054,0.8815056,0.058007814,181,421,0.6240445,0.0049460707,0.9949656403623521,370688
896.0110814571381,372736,154.52,65.56,-0.00017362201,0.5937865,0.035009764,182,427,0.63031375,0.0033516258,0.9965834775939584,372736
900.8017902374268,374784,148.19,59.05,-0.00042425195,0.42392826,0.06040039,183,433,0.638296,0.0051385937,0.994920099619776,374784
905.5245130062103,376832,149.84,60.82,0.0009611049,1.4140527,0.023583984,184,417,0.64616334,0.0025962426,0.9954752707853913,376832
910.4329416751862,378880,154.79,65.64,-0.0005243664,0.8360804,0.05205078,185,418,0.6469155,0.004384373,0.9967172935139388,378880
915.3322162628174,380928,154.46,65.26,-0.0030890896,1.0270875,0.067871094,186,421,0.6348343,0.0054683425,0.994908130262047,380928
920.1877274513245,382976,154.44,64.93,0.0001947523,0.6768072,0.043261718,187,421,0.6299742,0.003782509,0.9959424254484475,382976
925.0525522232056,385024,154.04,63.68,-0.0030858137,0.5263461,0.074365236,188,424,0.6330954,0.0058888,0.9959492622874677,385024
929.8791954517365,387072,154.0,63.75,0.00050206715,0.73144597,0.02836914,189,423,0.63364184,0.0030495268,0.996207534102723,387072
934.7185525894165,389120,159.35,68.68,-0.0013460999,1.2979401,0.057617188,190,418,0.6269068,0.004666265,0.9956974033266306,389120
939.6110756397247,391168,162.78,72.53,-1.18009975e-05,0.5409514,0.03569336,191,425,0.6185249,0.0033626924,0.9968384115491062,391168
944.42121052742,393216,158.35,67.49,-0.00018415143,0.46659556,0.06337891,192,424,0.6116534,0.0052468637,0.9978755731135607,393216
949.2488887310028,395264,157.68,66.03,-0.0022432026,1.2588242,0.04111328,193,421,0.6104951,0.0037136662,0.9940638709813356,395264
954.1043832302094,397312,156.81,64.75,-0.0033522644,0.51166934,0.058642577,194,422,0.6192324,0.0047086873,0.9968428160063922,397312
958.9544467926025,399360,158.01,66.0,-0.0001703668,0.88892776,0.039941408,195,424,0.6226292,0.0037366948,0.9958587158471346,399360
963.7862958908081,401408,160.65,69.06,0.0013978144,0.7273588,0.0484375,196,420,0.61842823,0.0041794395,0.9968672168906778,401408
968.6583518981934,403456,163.52,71.99,0.0014264676,1.3249176,0.04194336,197,418,0.6142526,0.0037736949,0.9950155355036259,403456
973.5514440536499,405504,160.33,68.5,0.0016034003,0.615873,0.042333983,198,418,0.6112405,0.003745145,0.9972486309707165,405504
978.4429030418396,407552,162.44,70.26,0.00021339444,1.122442,0.07919922,199,420,0.6118996,0.0060625155,0.9955794485285878,407552
983.3098750114441,409600,161.03,69.16,-0.0054450887,0.55420136,0.10473633,200,427,0.6256172,0.008169009,0.996137429960072,409600
988.1001698970795,411648,161.16,70.51,0.00084892195,0.2879433,0.02602539,201,422,0.646779,0.0027965892,0.998364954139106,411648
992.9469254016876,413696,161.21,71.23,-0.002004507,0.798305,0.060839843,202,423,0.6461875,0.0049652504,0.9948946367949247,413696
997.7805662155151,415744,159.33,69.4,-0.0018498065,1.3112943,0.08457031,203,420,0.6399731,0.006512997,0.9952386347576976,415744
1002.6548230648041,417792,155.16,64.94,-0.0016582614,0.35997447,0.05239258,204,428,0.64720535,0.0042890543,0.9971816886682063,417792
1007.4409267902374,419840,153.12,63.62,0.0013055396,0.35679418,0.038867187,205,422,0.6486497,0.0036739528,0.9976067496463656,419840
1012.2881035804749,421888,147.76,58.51,-0.00091549533,0.5516631,0.076416016,206,423,0.6461149,0.005992701,0.9962272408884019,421888
1017.1252269744873,423936,147.44,58.51,-0.0012044793,0.27666184,0.104199216,207,426,0.6516027,0.008009825,0.9979277143720537,423936
1021.9258115291595,425984,148.58,59.85,-0.00077573245,0.76011133,0.07626953,208,420,0.6519559,0.00635636,0.997032901039347,425984
1026.7943720817566,428032,149.7,61.4,0.0011898493,0.47498187,0.053759765,209,423,0.6440198,0.004656623,0.9978779118973762,428032
1031.6299426555634,430080,148.93,60.5,-5.1029627e-05,0.7600603,0.0496582,210,423,0.63992256,0.004283338,0.9963445456232876,430080
1036.4627833366394,432128,151.13,63.61,0.0014236579,0.48856774,0.054248046,211,420,0.6292168,0.0049340073,0.998068819520995,432128
1041.3335876464844,434176,154.93,67.88,-0.0015731914,0.40468773,0.06542969,212,417,0.62779224,0.005430539,0.998181696399115,434176
1046.2414228916168,436224,155.54,68.93,-0.004363059,0.36315116,0.104199216,213,422,0.625828,0.0076309033,0.9977483251132071,436224
1051.088118314743,438272,156.72,70.55,-0.010564983,1.1736116,0.120751955,214,422,0.607494,0.009509795,0.9960380056872964,438272
1055.9413287639618,440320,156.18,70.32,-0.0010448606,0.43925017,0.092041016,215,427,0.5897621,0.0073782923,0.9970379448495805,440320
1060.7368552684784,442368,153.99,68.49,9.846765e-05,0.5806416,0.046875,216,426,0.5820252,0.004208794,0.9972860817797482,442368
1065.54226064682,444416,152.87,68.4,-0.002471428,0.72923195,0.078125,217,428,0.56604403,0.00636007,0.9974600155837834,444416
1070.325449705124,446464,156.38,72.23,-0.001174839,0.6215539,0.059228517,218,422,0.5517181,0.0049321195,0.9979740849230438,446464
1075.1707198619843,448512,152.95,69.51,-0.0015786616,0.35538295,0.08081055,219,431,0.55153453,0.0063482346,0.9972154728602618,448512
1079.9155123233795,450560,151.77,68.88,-0.0012903424,0.30819038,0.05678711,220,428,0.5481598,0.005035709,0.9984073959058151,450560
1084.6916046142578,452608,148.44,66.16,0.0019073713,0.3707923,0.09013672,221,430,0.5450088,0.0073568933,0.9974879173096269,452608
1089.4485290050507,454656,152.55,71.35,0.0004949476,0.45485744,0.06933594,222,425,0.5511307,0.0058669015,0.9981375770876184,454656
1094.268649816513,456704,151.81,70.99,-0.0008963447,0.4825456,0.075488284,223,426,0.5557958,0.0059199804,0.9981022659922019,456704
1099.0749516487122,458752,147.58,67.19,-0.007526461,0.15192495,0.110644534,224,432,0.5519237,0.008401277,0.9987275258172303,458752
1103.8092458248138,460800,144.09,64.07,0.0003925939,0.82664764,0.08803711,225,428,0.54471636,0.0070267273,0.996254188939929,460800
1108.5905451774597,462848,145.23,65.55,-0.0007922834,0.2803573,0.065820314,226,426,0.54260576,0.0052658264,0.9984920991118997,462848
1113.3906154632568,464896,145.37,66.49,-0.001148752,0.43975148,0.06391601,227,431,0.54069054,0.0052910396,0.9977485393173993,464896
1118.142156124115,466944,149.56,70.76,-0.0032087148,0.80951864,0.076611325,228,423,0.5428978,0.0059152124,0.9971700378227979,466944
1122.9782202243805,468992,147.4,68.18,-0.005046396,0.42460543,0.07104492,229,428,0.5422535,0.0058195326,0.9979220957029611,468992
1127.7563767433167,471040,146.02,67.08,0.00028891477,0.13331154,0.09765625,230,431,0.5533884,0.0078674685,0.998839479056187,471040
1132.4999387264252,473088,148.33,69.2,0.00068796554,0.79522926,0.074121095,231,428,0.5641851,0.006272414,0.9965312073472887,473088
1137.2834904193878,475136,150.54,71.3,0.00034135935,0.5499243,0.07080078,232,431,0.55966663,0.0061549875,0.9975014633964747,475136
1142.0346114635468,477184,153.44,73.64,0.0011923107,1.043723,0.07890625,233,425,0.5554412,0.006385389,0.996551034739241,477184
1146.8490271568298,479232,153.15,72.4,0.0014175854,0.42754585,0.06635742,234,429,0.5488493,0.005735847,0.998229572083801,479232
