#{"t_start": 1567632700.8479245, "env_id": null}
r,l,t
62.249995,64,1.024212
38.616403,40,1.126564
73.621791,79,1.336271
62.500011,68,1.507756
44.011636,47,1.615857
50.107449,53,1.76164
40.138407,43,1.866672
43.490959,46,1.97889
71.160126,76,2.179864
34.806529,38,2.268792
56.333581,61,2.420335
37.959648,41,2.50828
50.332996,53,2.632906
58.744281,61,2.778234
49.190084,51,2.902463
51.454248,54,3.028273
32.141528,36,3.118069
72.243604,77,3.305074
51.61588,57,3.444209
61.248845,68,3.622341
42.546554,48,3.743567
38.122717,42,3.836758
90.027348,94,4.084819
41.035934,44,4.185469
65.722875,73,4.375698
55.752105,62,4.523007
55.840549,62,4.671263
33.386223,37,4.76865
43.282358,47,4.913772
47.256573,50,5.067078
48.035784,54,5.225813
100.164183,110,5.55184
35.098156,38,5.647389
46.108512,48,5.765586
103.993281,109,6.059075
89.374547,93,7.039947
43.901951,49,7.160307
83.684023,94,7.404436
46.181656,52,7.534446
44.909159,50,7.655747
49.506817,55,7.788989
100.027221,111,8.091077
40.874735,46,8.20599
52.806864,59,8.380269
42.135225,47,8.488976
58.803916,65,8.656587
61.930235,66,8.823391
65.456318,69,9.008317
53.04374,57,9.154402
102.253338,106,9.44616
57.304838,60,9.600185
55.566719,59,9.752436
44.866916,48,9.875288
58.866574,61,10.04161
46.103282,48,10.157768
79.49318,82,10.380565
71.119706,74,10.567482
43.880689,46,10.685935
56.955357,59,10.830004
47.549023,50,10.948546
44.503296,47,11.059587
52.536072,56,11.199018
61.04554,66,11.376431
67.355867,74,11.562721
91.147932,99,11.870538
92.06588,100,12.17573
53.452042,58,12.88078
84.056849,93,13.144099
108.657838,112,13.45446
61.993728,64,13.60794
51.097349,53,13.741446
76.277208,78,13.949963
59.046708,61,14.093651
43.150641,45,14.195894
53.086106,55,14.329618
60.201848,65,14.509018
106.487402,111,14.811326
88.457455,95,15.054416
43.903502,48,15.176023
54.164271,60,15.336985
78.717977,86,15.555985
47.854856,51,15.675816
71.672327,74,15.87567
109.233046,113,16.174729
57.263619,60,16.334745
97.216527,102,16.614653
68.643425,73,16.820722
58.812663,64,16.983981
