n_updates,approxkl,time_elapsed,serial_timesteps,explained_variance,policy_entropy,policy_loss,fps,total_timesteps,ep_reward_mean,ep_len_mean,clipfrac,value_loss
336,0.0037492705,2280.590471982956,688128,0.04401761293411255,3.757815,-0.0031502414,294,688128,1788.2284247799998,1878.85,0.04472656,18.44895
337,0.001773087,2287.5359003543854,690176,0.05230534076690674,3.768835,0.00025580262,293,690176,1787.8906446699998,1878.85,0.012646484,18.16074
338,0.0016978215,2294.5100235939026,692224,0.07892316579818726,3.7761376,0.0014271915,292,692224,1787.7523453199997,1878.85,0.009912109,17.933802
339,0.004522231,2301.5150167942047,694272,-0.006205439567565918,3.7759483,-0.0026867713,297,694272,1787.69028358,1878.85,0.061425783,19.27715
340,0.0034295649,2308.4076640605927,696320,0.10493350028991699,3.7763162,-0.0026974713,293,696320,1787.5373823499995,1878.85,0.0375,18.633778
341,0.0033531315,2315.390923023224,698368,0.024359822273254395,3.7718575,-0.0016599043,296,698368,1787.3515668299997,1878.85,0.033984374,19.290905
342,0.0027842694,2322.296342611313,700416,0.048138558864593506,3.768811,-0.00072163716,294,700416,1787.3768695699996,1878.85,0.03251953,18.617735
343,0.0016457017,2329.2506244182587,702464,0.09790194034576416,3.781042,-0.0012837896,294,702464,1787.3227359099997,1878.85,0.015332031,18.199337
344,0.0032961343,2336.212695121765,704512,0.04065364599227905,3.794826,-0.0033362862,297,704512,1787.70728742,1878.85,0.035595704,18.734024
345,0.0026469664,2343.097606897354,706560,0.09796100854873657,3.8108215,-0.0010614251,298,706560,1788.0807556899997,1878.85,0.028857421,18.364365
346,0.0036150124,2349.9696559906006,708608,0.01902228593826294,3.810511,-0.0020172838,295,708608,1782.7699557,1873.54,0.039404295,37.408653
347,0.0038699512,2356.9108197689056,710656,0.0014325976371765137,3.8010635,-0.0028524692,295,710656,1782.8777167700005,1873.54,0.047021486,19.356834
348,0.0033983563,2363.847113609314,712704,0.10037964582443237,3.8075767,-0.0050598243,300,712704,1782.7345573600003,1873.54,0.03930664,18.352928
349,0.003124074,2370.6667051315308,714752,0.021527767181396484,3.8087018,-0.0015791061,296,714752,1782.6304446700003,1873.54,0.035107423,19.413057
350,0.0016925741,2377.5758090019226,716800,0.035202085971832275,3.808997,-0.00034835664,297,716800,1782.4496494,1873.54,0.01328125,18.978382
351,0.0029567007,2384.4681425094604,718848,-0.04552948474884033,3.8182862,-0.0016809603,296,718848,1782.63276431,1873.54,0.03300781,19.550617
352,0.0018410005,2391.3744974136353,720896,0.16640889644622803,3.8281052,-0.0001228118,297,720896,1782.7143992400001,1873.54,0.015966797,17.940042
353,0.0026378913,2398.26784658432,722944,0.05652076005935669,3.8369663,-0.0010191767,297,722944,1782.8669983300001,1873.54,0.025537109,18.728662
354,0.0027292452,2405.1561851501465,724992,0.07391977310180664,3.846459,-0.00090211816,297,724992,1782.7334933600002,1873.54,0.029052734,18.521961
355,0.0042317538,2412.051603078842,727040,0.01623249053955078,3.8550694,-0.002213699,295,727040,1782.49136812,1873.54,0.048339844,19.006817
356,0.0022089954,2418.9838347434998,729088,0.036533236503601074,3.8572288,-0.0021816322,297,729088,1782.5418498,1873.54,0.020751953,18.556158
357,0.0018034431,2425.8736913204193,731136,0.09093648195266724,3.8641438,-0.0002650718,295,731136,1784.56035505,1875.68,0.01328125,18.434425
358,0.0031504636,2432.8023903369904,733184,0.11819249391555786,3.864184,-0.0035714053,296,733184,1784.7919595700002,1875.68,0.033984374,17.539433
359,0.0024915987,2439.7120208740234,735232,0.018271207809448242,3.8733013,-0.0014663984,292,735232,1784.8509274800003,1875.68,0.02631836,18.6684
360,0.0029430203,2446.703741788864,737280,-0.007549405097961426,3.8814502,-0.000882588,290,737280,1784.9826068300003,1875.68,0.031884767,19.134499
361,0.0035440947,2453.747405767441,739328,0.00046306848526000977,3.8816495,-0.004177712,294,739328,1787.12725391,1877.36,0.038916014,18.949823
362,0.0023821671,2460.6920516490936,741376,0.07188749313354492,3.8951735,-0.0025206853,292,741376,1800.9575238,1891.85,0.023828125,18.317238
363,0.0022210334,2467.691934108734,743424,0.030319929122924805,3.9082065,-0.0021497437,293,743424,1814.7808046400003,1906.08,0.02236328,18.75588
364,0.0029330852,2474.678961992264,745472,0.1729658842086792,3.9062848,-0.0023224908,293,745472,1819.88803067,1911.12,0.031103516,17.244116
365,0.001438156,2481.662581205368,747520,-0.028465867042541504,3.8995051,-0.0001521538,290,747520,1829.9644283699997,1921.49,0.006591797,19.202309
366,0.0026965216,2488.7129368782043,749568,0.03978753089904785,3.9005065,-0.0010281306,291,749568,1842.2195046199997,1934.61,0.031689454,18.388952
367,0.0010640861,2495.7420365810394,751616,0.1027488112449646,3.9112499,-0.00031320256,293,751616,1842.29773634,1934.61,0.005566406,18.242214
368,0.0032632921,2502.7300090789795,753664,-0.011884808540344238,3.921468,-0.0025113265,294,753664,1849.3639280500001,1941.9,0.03984375,19.145039
369,0.0027705107,2509.691449403763,755712,0.08081740140914917,3.9245172,-0.002943046,290,755712,1849.9200146299997,1941.9,0.030029297,18.179844
370,0.002317554,2516.7487626075745,757760,0.030035674571990967,3.9257388,0.00015087199,292,757760,1849.91960443,1941.9,0.020214844,18.635624
371,0.0054543223,2523.7578604221344,759808,0.1652558445930481,3.9418163,-0.0029773347,293,759808,1850.1849476399998,1941.9,0.06943359,17.17931
372,0.0040978175,2530.7440955638885,761856,0.04533672332763672,3.9453988,-0.003085399,291,761856,1850.1283537599998,1941.9,0.0453125,18.479486
373,0.0020027417,2537.7710239887238,763904,0.05846017599105835,3.9407017,0.00061279983,290,763904,1863.8741171199997,1956.23,0.018652344,18.592487
374,0.0030424804,2544.8186526298523,765952,0.13549494743347168,3.93353,-0.0026545953,290,765952,1878.8537982899998,1971.76,0.03125,18.034765
375,0.0018337757,2551.8819482326508,768000,-0.0030488967895507812,3.921114,-0.0019220937,292,768000,1885.1150235899995,1978.05,0.01171875,19.276228
376,0.0026296559,2558.893897294998,770048,0.08600950241088867,3.9229786,-0.0012755572,290,770048,1889.0868803999997,1982.29,0.029589843,18.69214
377,0.0026834295,2565.933751344681,772096,-0.013127565383911133,3.9323382,-0.002622984,291,772096,1888.8446146199997,1982.29,0.030664062,18.999357
378,0.0030281104,2572.9633128643036,774144,0.1548892855644226,3.9467258,-0.0011085803,291,774144,1895.14892911,1988.94,0.033740234,18.214552
379,0.0029616102,2580.001928806305,776192,0.046279072761535645,3.950433,-0.0018513907,294,776192,1902.3338231599994,1996.45,0.034375,18.712488
380,0.0043171053,2586.962794303894,778240,0.042679429054260254,3.953621,-0.0035090533,292,778240,1916.3455046999995,2010.57,0.05214844,19.234379
381,0.0012848123,2593.957705259323,780288,0.04124408960342407,3.956892,-0.001222757,291,780288,1931.1687766999999,2026.0,0.009179687,18.864447
382,0.0024189628,2600.9790897369385,782336,0.09527963399887085,3.9713619,-0.0014708593,291,782336,1943.3080706299997,2038.71,0.024121094,19.174097
383,0.0021905159,2608.018675804138,784384,0.13865238428115845,3.9768643,-0.0013610971,290,784384,1942.9189856899998,2038.71,0.020166015,18.330708
384,0.0023177322,2615.0812373161316,786432,0.15637552738189697,3.9803288,-0.0025769186,294,786432,1943.3167582300002,2038.71,0.024853516,18.675285
385,0.0028333229,2622.0372998714447,788480,0.052340567111968994,3.9931073,-0.003233262,291,788480,1943.01476851,2038.71,0.030859375,18.62297
386,0.0026781135,2629.0703909397125,790528,0.002560913562774658,4.0028877,-0.0019351069,292,790528,1943.0217765900002,2038.71,0.024169922,19.166586
387,0.004133011,2636.0800745487213,792576,0.2329578995704651,4.0159388,-0.004825552,291,792576,1941.61435599,2036.68,0.04897461,16.46774
388,0.005269147,2643.1090960502625,794624,0.027490675449371338,4.030337,-0.0028880532,293,794624,1941.51974099,2036.68,0.06503906,19.151188
389,0.0015655423,2650.083346605301,796672,-0.009468317031860352,4.0297155,-0.000299362,295,796672,1946.52139331,2041.66,0.012011719,19.371098
390,0.0008102537,2657.0136334896088,798720,0.08604276180267334,4.0362415,-0.00028538425,293,798720,1946.4727095399999,2041.66,0.0056152344,18.627895
391,0.0053214654,2664.003734588623,800768,0.014005541801452637,4.034952,-0.0036747605,290,800768,1946.72903465,2041.66,0.06552734,19.160215
392,0.0034714458,2671.047600030899,802816,0.0025362372398376465,4.0249767,-0.0012663954,296,802816,1947.02777368,2041.66,0.03671875,19.671719
393,0.0019085935,2677.9681248664856,804864,0.08039528131484985,4.018369,-0.0019235775,291,804864,1946.9959238100002,2041.66,0.013671875,19.188011
394,0.0017151978,2684.9872093200684,806912,0.06824088096618652,4.013344,-0.00037190365,293,806912,1946.9296827299997,2041.66,0.014013672,18.857693
395,0.0032319918,2691.9630258083344,808960,0.07649266719818115,4.0264006,-0.0014784648,291,808960,1946.9192706700005,2041.66,0.039013673,18.798523
396,0.0032279615,2698.9911663532257,811008,0.06284886598587036,4.041968,-0.0010816583,293,811008,1946.2574691300001,2041.66,0.03701172,18.516579
397,0.0021513905,2705.9639179706573,813056,0.24437808990478516,4.044126,-0.0013235757,291,813056,1940.6475158500002,2035.96,0.017529298,16.192274
398,0.0022222567,2712.9811930656433,815104,0.16080057621002197,4.039958,-0.0014798095,293,815104,1941.0431843999997,2035.96,0.019091796,17.45032
399,0.0025149018,2719.967304944992,817152,0.03190857172012329,4.0394325,-0.00082730345,289,817152,1940.7992272099998,2035.96,0.021044921,18.697643
400,0.0025969062,2727.045967578888,819200,0.07318490743637085,4.0420804,-0.0015280318,294,819200,1940.8802643699998,2035.96,0.030126953,18.942173
401,0.0017465295,2734.008558511734,821248,0.029288947582244873,4.042632,-0.00032458972,290,821248,1940.88731757,2035.96,0.014599609,18.867695
402,0.00222009,2741.0697548389435,823296,0.06937307119369507,4.0533156,-0.001576418,293,823296,1940.6816891100002,2035.96,0.019628907,18.606777
403,0.0014792407,2748.05424118042,825344,0.03821343183517456,4.0696883,-0.00016310583,290,825344,1940.3823678899998,2035.96,0.012451172,18.801035
404,0.0016429836,2755.1138854026794,827392,0.04400599002838135,4.070684,-0.00040009915,293,827392,1940.83860331,2035.96,0.008056641,18.780666
405,0.0022957916,2762.0825984477997,829440,0.07005000114440918,4.0597615,-0.0016884248,289,829440,1941.06271592,2035.96,0.018359374,18.327797
406,0.0026549133,2769.147212266922,831488,0.09817731380462646,4.0591307,-0.0010314162,294,831488,1941.4710053499998,2035.96,0.025195312,17.763668
407,0.0046353387,2776.092586040497,833536,-0.015595436096191406,4.056928,-0.0035573286,292,833536,1941.3856283199996,2035.96,0.050634764,19.060047
408,0.0038146344,2783.08811712265,835584,-0.0039217472076416016,4.0520606,-0.0032094494,293,835584,1941.1446195199999,2035.96,0.045898438,19.18337
409,0.0019197434,2790.0787267684937,837632,0.045529067516326904,4.037679,-0.0021456056,295,837632,1941.2814777599997,2035.96,0.013427734,18.839628
410,0.0010248706,2797.0033659934998,839680,0.03597104549407959,4.015717,0.0006670462,294,839680,1941.4412416999999,2035.96,0.003515625,18.688313
411,0.003551305,2803.9672560691833,841728,0.06190282106399536,4.0038533,-0.0017357055,297,841728,1941.0264653599997,2035.96,0.034375,18.65796
412,0.0012727618,2810.8593876361847,843776,0.04702448844909668,3.993671,-4.002243e-05,297,843776,1940.9475002699996,2035.96,0.009179687,18.3224
413,0.0022768085,2817.7417833805084,845824,0.0722385048866272,3.9966724,-0.0015715386,292,845824,1941.0749096099998,2035.96,0.026416015,17.908094
414,0.0023007412,2824.754541873932,847872,0.0631285309791565,4.001849,-0.0012925304,293,847872,1940.86044492,2035.96,0.021435548,18.203981
415,0.0020392344,2831.7347571849823,849920,0.023647546768188477,4.000524,-0.0008142667,290,849920,1940.6953251400003,2035.96,0.01977539,18.843687
416,0.0030803808,2838.7790038585663,851968,0.004899203777313232,4.002918,-0.0027869348,291,851968,1940.6764942200002,2035.96,0.030322265,18.806866
417,0.003973743,2845.796531677246,854016,0.024757742881774902,4.012609,-0.004621393,293,854016,1940.7316775700006,2035.96,0.04472656,18.78883
418,0.0016705242,2852.783532142639,856064,0.04198169708251953,4.0411577,-0.0012132096,297,856064,1940.7137054000004,2035.96,0.016113281,18.558826
419,0.003117669,2859.6626086235046,858112,0.0892263650894165,4.059453,-0.0030898731,298,858112,1940.4634530400006,2035.96,0.035009764,18.26872
420,0.0012526893,2866.52490735054,860160,0.04052478075027466,4.0616884,-0.001054915,297,860160,1940.0245540700002,2035.96,0.01015625,18.395082
421,0.0047771023,2873.4051415920258,862208,0.035166144371032715,4.060403,-0.001767134,298,862208,1939.5245706800001,2035.96,0.05834961,18.288477
422,0.0019349739,2880.2660958766937,864256,0.1548163890838623,4.054337,-0.0010273674,294,864256,1939.1549388800004,2035.96,0.013623047,17.638113
423,0.0028063615,2887.21395277977,866304,-0.018786191940307617,4.037781,-0.00033533052,294,866304,1938.92297739,2035.96,0.02993164,18.855442
424,0.002129398,2894.166337966919,868352,-0.00957036018371582,4.0333123,-0.00050965,293,868352,1938.75704226,2035.96,0.017871093,18.880877
425,0.0028588278,2901.138014316559,870400,0.08634370565414429,4.0452585,-0.0029964123,296,870400,1938.23671987,2035.96,0.031054687,18.116854
426,0.0042393,2908.0515151023865,872448,0.07685106992721558,4.058762,-0.0016156255,294,872448,1937.72130282,2035.96,0.04975586,18.059666
427,0.003997418,2915.015283346176,874496,0.0030440092086791992,4.0701513,-0.001178959,295,874496,1937.9853827199997,2035.96,0.04790039,18.916004
428,0.0018176988,2921.953732728958,876544,-0.002619147300720215,4.0802665,-0.0023695922,297,876544,1938.5474858000002,2035.96,0.0146484375,18.38688
429,0.0032092717,2928.833737373352,878592,0.10094207525253296,4.092446,-0.0030494777,293,878592,1938.5894991700002,2035.96,0.03676758,17.875278
430,0.0043695727,2935.8147683143616,880640,0.032745957374572754,4.102828,-0.0019768453,295,880640,1938.1075197100001,2035.96,0.05581055,18.851679
431,0.001836127,2942.7379174232483,882688,0.06492900848388672,4.1134386,-0.00016030176,291,882688,1937.9888696199996,2035.96,0.015722657,18.101364
432,0.00546332,2949.7579979896545,884736,0.0003490447998046875,4.119076,-0.005304844,293,884736,1938.23307334,2035.96,0.06928711,18.864935
433,0.0017138561,2956.7427649497986,886784,0.08763152360916138,4.126431,-0.0013183518,293,886784,1938.3610755100003,2035.96,0.013916016,18.288725
434,0.0034651957,2963.7237734794617,888832,0.06364870071411133,4.13178,-0.0024325163,294,888832,1938.53382186,2035.96,0.043017577,18.31472
435,0.0024893817,2970.681078195572,890880,0.1319105625152588,4.1367984,-0.00067564554,291,890880,1938.7665261299999,2035.96,0.02446289,17.952993
436,0.0034598676,2977.709582090378,892928,-0.03599393367767334,4.1409287,-0.0029060594,294,892928,1938.7877093899995,2035.96,0.040625,19.099493
437,0.0018132871,2984.675621509552,894976,0.03693753480911255,4.1400666,-0.0006641658,297,894976,1938.7341863299996,2035.96,0.015625,18.63821
438,0.0012627592,2991.5517313480377,897024,0.14329910278320312,4.1508207,-0.00038835336,295,897024,1938.7534371699999,2035.96,0.0077636717,17.858105
439,0.0043314104,2998.490339279175,899072,0.04725915193557739,4.152137,-0.0030052625,299,899072,1938.85376131,2035.96,0.04765625,18.856798
440,0.0026320112,3005.3287963867188,901120,-0.02088487148284912,4.159527,-0.0011515359,295,901120,1939.2405313500003,2035.96,0.02475586,19.188778
441,0.0030546305,3012.2727444171906,903168,0.15641063451766968,4.177933,-0.0024317235,296,903168,1939.21980978,2035.96,0.034765624,18.018085
442,0.0038668413,3019.1827776432037,905216,0.02677631378173828,4.1931167,-0.0021565543,297,905216,1939.06589761,2035.96,0.04511719,18.726131
443,0.004137871,3026.059878587723,907264,-0.02238595485687256,4.19806,-0.0013226994,294,907264,1938.6138113299999,2035.96,0.043798827,19.319767
444,0.0045097126,3033.014719247818,909312,0.05865389108657837,4.19306,-0.004137763,297,909312,1938.2683338699999,2035.96,0.056103516,18.588247
445,0.0034702376,3039.900583267212,911360,0.06844884157180786,4.1794744,-0.0012930853,297,911360,1938.6809339099998,2035.96,0.03754883,18.312157
446,0.0024353466,3046.7842502593994,913408,-0.012918472290039062,4.1727724,-0.00084155134,298,913408,1943.7899832699998,2041.27,0.021972656,19.062243
447,0.003977493,3053.655704498291,915456,0.10427439212799072,4.169522,-0.0029738308,298,915456,1943.9010535500001,2041.27,0.04272461,18.20104
448,0.0026600575,3060.521806001663,917504,0.13818728923797607,4.169103,-0.00074289436,295,917504,1943.74551806,2041.27,0.025146484,18.015509
449,0.0032123097,3067.457866668701,919552,0.02925848960876465,4.159687,-0.0031232354,293,919552,1943.8917930399998,2041.27,0.030273438,18.952908
450,0.0028678202,3074.4274735450745,921600,0.0620456337928772,4.1572523,-0.0010425643,293,921600,1944.00038055,2041.27,0.028173828,18.39195
451,0.0006468818,3081.402456998825,923648,0.10495150089263916,4.15675,0.00010928502,295,923648,1943.96907537,2041.27,0.0015625,18.07375
452,0.003891531,3088.3443355560303,925696,0.0033726096153259277,4.163905,-0.0025368892,292,925696,1943.7973260199997,2041.27,0.046435546,18.573162
453,0.0018974205,3095.3371970653534,927744,0.06956207752227783,4.171696,-0.0002350832,295,927744,1943.43580635,2041.27,0.018701172,18.356209
454,0.004529622,3102.2755925655365,929792,-0.03601336479187012,4.16665,-0.003184835,294,929792,1943.5748006499998,2041.27,0.056884766,19.430906
455,0.0012701488,3109.2230231761932,931840,-0.034679293632507324,4.165732,-0.0003453524,294,931840,1943.8525378800002,2041.27,0.0072265626,19.287815
456,0.0037917427,3116.1821160316467,933888,0.09224122762680054,4.1709914,-0.0034061403,291,933888,1943.72610673,2041.27,0.043847658,18.466393
457,0.0036240586,3123.198962688446,935936,0.04730015993118286,4.1842356,-0.0011686739,291,935936,1943.5174815000003,2041.27,0.039208986,18.3671
458,0.0023133524,3130.2321791648865,937984,-0.016721487045288086,4.1991396,-0.00074709236,290,937984,1943.4374945299999,2041.27,0.022851562,19.237898
459,0.0023549707,3137.295009613037,940032,0.056042253971099854,4.2105064,-0.0013818239,292,940032,1943.8688994200002,2041.27,0.022216797,18.694126
460,0.004481722,3144.2921245098114,942080,-0.01898205280303955,4.2114706,-0.0035430747,295,942080,1944.16796894,2041.27,0.05620117,19.333004
461,0.003055178,3151.2189598083496,944128,0.05112379789352417,4.221934,-0.0026390227,293,944128,1943.62951486,2041.27,0.03720703,18.3773
462,0.0008200365,3158.1986145973206,946176,-0.005449414253234863,4.232033,-0.00020578867,293,946176,1943.0588959300003,2041.27,0.0038085938,18.745075
463,0.0012419927,3165.1830863952637,948224,0.038354456424713135,4.2384624,-0.0003106768,290,948224,1942.5313551600002,2041.27,0.009375,18.676418
464,0.0025972724,3172.2243061065674,950272,0.053134262561798096,4.2567263,-0.0015352985,290,950272,1942.5485471400002,2041.27,0.024365235,18.520323
465,0.0029765554,3179.278366088867,952320,-0.0018308162689208984,4.2652454,-0.002487479,292,952320,1942.2372377800004,2041.27,0.032177735,18.881115
466,0.0029708762,3186.2841427326202,954368,-0.024115920066833496,4.2613363,-0.0015035237,290,954368,1942.27033965,2041.27,0.030566406,19.04272
467,0.0027626145,3193.336730003357,956416,-0.03500699996948242,4.266386,-0.0041281804,293,956416,1942.37888199,2041.27,0.029882813,19.027515
468,0.002557551,3200.326894044876,958464,0.08519631624221802,4.280399,-0.0010921009,290,958464,1942.1794121800003,2041.27,0.028759766,18.179548
469,0.001903357,3207.3884909152985,960512,-0.007710695266723633,4.2869935,-0.000646882,290,960512,1941.93162089,2041.27,0.016162109,18.897137
470,0.0026541105,3214.4493498802185,962560,0.1309102177619934,4.279752,-0.0012694786,293,962560,1942.2116076999998,2041.27,0.025585938,17.666101
471,0.0015666697,3221.4207491874695,964608,0.05572843551635742,4.281062,-0.0006242633,289,964608,1941.8625521899999,2041.27,0.012304688,17.96956
472,0.002117202,3228.507465839386,966656,0.021053612232208252,4.299873,-0.0013903987,291,966656,1941.7560794699998,2041.27,0.020654297,18.95882
473,0.0019120466,3235.5315477848053,968704,0.09311258792877197,4.3047495,-0.0006033244,297,968704,1941.4756165999997,2041.27,0.017089844,18.19501
474,0.005094652,3242.426262140274,970752,0.11756730079650879,4.3005424,-0.006887956,296,970752,1941.4086206099998,2041.27,0.06435547,17.824596
475,0.0018870241,3249.335645675659,972800,0.04056131839752197,4.2916493,-0.0009842361,295,972800,1941.1253671099998,2041.27,0.012451172,18.497932
476,0.0017572464,3256.2663543224335,974848,0.00856870412826538,4.2837734,-0.0011473364,295,974848,1941.4932976000002,2041.27,0.010498047,18.923548
477,0.001002183,3263.1945695877075,976896,0.00855165719985962,4.276305,-0.00015532241,295,976896,1941.5988075800005,2041.27,0.0051757814,18.823126
478,0.0018004741,3270.1316814422607,978944,0.10056370496749878,4.273299,-0.00033705734,296,978944,1941.3045387100005,2041.27,0.017773438,18.149237
479,0.0014948683,3277.0416362285614,980992,-0.03722262382507324,4.2624836,-0.00057063735,292,980992,1941.6697035900004,2041.27,0.009521484,19.557518
480,0.0016368739,3284.051749229431,983040,0.06877881288528442,4.2593284,-0.00063482625,294,983040,1941.6493136700003,2041.27,0.01303711,18.381828
481,0.0027247097,3291.019257545471,985088,0.001807868480682373,4.2643094,-0.0017221596,295,985088,1941.6302682200005,2041.27,0.027490234,18.874273
482,0.0008491582,3297.947434425354,987136,0.13084059953689575,4.265701,-0.00041615526,293,987136,1941.5233628200003,2041.27,0.004833984,18.080158
483,0.0020989657,3304.936105966568,989184,0.03973245620727539,4.2677965,-0.001805579,297,989184,1941.90715926,2041.27,0.019726563,18.713352
484,0.0014721145,3311.8208627700806,991232,-0.01622903347015381,4.270293,-0.00078829686,291,991232,1942.0869372099999,2041.27,0.012353515,19.438707
485,0.0016515699,3318.8443377017975,993280,0.14248061180114746,4.275435,-0.0021363613,298,993280,1942.3134064800004,2041.27,0.017529298,17.597088
486,0.0027455478,3325.6983766555786,995328,0.002872765064239502,4.2857637,-0.0025663434,294,995328,1941.72409406,2041.27,0.028125,19.226885
487,0.0023472435,3332.646780729294,997376,0.1601046323776245,4.2889547,-0.00191214,300,997376,1943.45325977,2043.3,0.023779297,17.379717
488,0.0030847336,3339.4582648277283,999424,0.07581740617752075,4.306097,-0.0025681783,296,999424,1942.90395578,2043.3,0.036376953,18.23663
489,0.0023132726,3346.3626580238342,1001472,0.00977855920791626,4.3278995,-0.001101342,296,1001472,1943.1657110400001,2043.3,0.026367188,19.061516
490,0.0035982013,3353.2713413238525,1003520,0.17962878942489624,4.33564,-0.0038750325,299,1003520,1943.14208671,2043.3,0.040722657,17.097923
491,0.0020999692,3360.106367826462,1005568,0.029779911041259766,4.335716,-0.0012610683,296,1005568,1943.12730197,2043.3,0.019873047,18.782297
492,0.0034751694,3367.020726442337,1007616,0.09189355373382568,4.3456507,-0.0040589203,297,1007616,1943.04307338,2043.3,0.038916014,17.937977
493,0.0027013677,3373.914225101471,1009664,0.009215950965881348,4.36164,-0.0017764267,299,1009664,1943.07025527,2043.3,0.02758789,18.676544
494,0.0014856639,3380.7504920959473,1011712,0.045926570892333984,4.358323,-0.0011689963,298,1011712,1942.8489068999997,2043.3,0.010302735,18.73811
495,0.0012751592,3387.6113386154175,1013760,-0.0035905838012695312,4.3517194,-0.000884975,294,1013760,1942.6075317299997,2043.3,0.009375,18.890615
496,0.0012517364,3394.5633041858673,1015808,0.09570580720901489,4.351493,-0.0002910886,293,1015808,1943.06968429,2043.3,0.008251953,17.896267
497,0.0011419314,3401.554209947586,1017856,0.04987359046936035,4.3519955,-7.098336e-05,294,1017856,1948.48753202,2049.0,0.0057128905,18.755535
498,0.0020727734,3408.5146820545197,1019904,-0.003629446029663086,4.354616,-0.0012620582,296,1019904,1948.3900341,2049.0,0.020996094,19.128422
499,0.002082479,3415.43386220932,1021952,0.07309520244598389,4.3633466,-0.0006210789,292,1021952,1948.24269955,2049.0,0.02084961,18.131771
500,0.0016749114,3422.4454617500305,1024000,0.018405258655548096,4.371165,-0.00066896674,294,1024000,1948.1932731100003,2049.0,0.0126953125,18.7549
501,0.0020104263,3429.41335439682,1026048,-0.007864117622375488,4.39193,-0.0021039036,297,1026048,1948.13399582,2049.0,0.020898437,19.055908
502,0.0022053686,3436.301337003708,1028096,-0.025198936462402344,4.4071875,-0.0017524781,294,1028096,1948.1821323200004,2049.0,0.020166015,18.888458
503,0.0027973168,3443.2555508613586,1030144,0.0011322498321533203,4.4072275,-0.0019873832,298,1030144,1948.02205034,2049.0,0.029492188,18.823725
504,0.002589832,3450.1291851997375,1032192,0.026101648807525635,4.404869,-0.0023097636,299,1032192,1947.9410565800001,2049.0,0.024267578,19.119251
505,0.001375348,3456.9612848758698,1034240,0.00020503997802734375,4.4147224,-5.4848286e-05,298,1034240,1948.1907091399999,2049.0,0.012304688,18.82787
506,0.0020322436,3463.816836833954,1036288,0.048947811126708984,4.4227386,-0.00073501235,298,1036288,1947.74084692,2049.0,0.014257813,18.717278
507,0.0015641786,3470.6857917308807,1038336,0.007507383823394775,4.4262476,-0.00079111755,294,1038336,1946.9618474700003,2049.0,0.011914062,18.725681
508,0.0030979803,3477.6360671520233,1040384,0.1326814889907837,4.440553,-0.006203318,295,1040384,1946.9626235500002,2049.0,0.035351563,17.852169
509,0.0022853292,3484.5796699523926,1042432,0.0799446702003479,4.4463925,-0.0020974018,295,1042432,1947.3293883300003,2049.0,0.021875,18.17735
510,0.0025808087,3491.5037066936493,1044480,0.04244285821914673,4.443999,-0.0015891064,298,1044480,1947.47901958,2049.0,0.026953125,19.136866
511,0.0016630392,3498.3649599552155,1046528,0.08097106218338013,4.4422226,-0.0013901269,297,1046528,1947.81206425,2049.0,0.011816407,19.172295
512,0.0026078396,3505.2439143657684,1048576,0.026472866535186768,4.453281,-0.0012491771,298,1048576,1947.8492525700003,2049.0,0.026416015,18.358566
513,0.0024741972,3512.113421201706,1050624,0.07229006290435791,4.4605393,-0.004523135,295,1050624,1947.6479634800003,2049.0,0.026855469,18.728106
514,0.005619186,3519.0421662330627,1052672,0.03669905662536621,4.45942,-0.0067340424,299,1052672,1948.09744915,2049.0,0.0746582,19.052027
515,0.0017949786,3525.893363237381,1054720,0.022220253944396973,4.4579535,-0.00048378474,297,1054720,1948.3323540800002,2049.0,0.017578125,18.866673
516,0.00200116,3532.7890815734863,1056768,0.14628344774246216,4.472743,-0.0011555331,301,1056768,1940.2648198700003,2040.42,0.020214844,17.873209
517,0.0020733443,3539.5746212005615,1058816,0.08033055067062378,4.485503,-0.00039985217,300,1058816,1939.9631448300001,2040.42,0.016992187,18.618187
518,0.0015546246,3546.3829321861267,1060864,0.05599713325500488,4.4853144,-0.00032797185,298,1060864,1939.3605956200001,2040.42,0.012304688,18.350634
519,0.0034469403,3553.2469749450684,1062912,0.1527773141860962,4.4885592,-0.004547738,301,1062912,1939.34718356,2040.42,0.04086914,17.955664
520,0.004204387,3560.0403594970703,1064960,0.027478039264678955,4.495756,-0.0022697945,301,1064960,1939.30144652,2040.42,0.04916992,18.551407
521,0.004851238,3566.8299441337585,1067008,0.10112065076828003,4.5101404,-0.0016570237,300,1067008,1939.3757299,2040.42,0.055908203,18.125431
522,0.003370406,3573.6542325019836,1069056,0.048232853412628174,4.5247025,-0.0024931224,299,1069056,1939.09572357,2040.42,0.04008789,18.695854
523,0.002614827,3580.5006942749023,1071104,0.12650322914123535,4.5336976,-0.0022234996,297,1071104,1914.4299226599999,2014.12,0.029248048,51.05492
524,0.0028105148,3587.3923633098602,1073152,0.10128819942474365,4.550462,-0.0018329832,295,1073152,1914.65545612,2014.12,0.028808594,17.622696
525,0.002677708,3594.315023422241,1075200,0.3043990731239319,4.5559015,-0.0017364894,297,1075200,1907.3057563300003,2006.51,0.030078124,14.846148
526,0.0022522763,3601.216462135315,1077248,0.009097933769226074,4.550193,-0.0009268777,299,1077248,1906.7159239799998,2006.51,0.022070313,19.151194
