#{"t_start": 1567642799.7386773, "env_id": null}
r,l,t
50.128619,53,1.015202
51.096259,54,1.14007
48.25459,50,1.269599
47.256234,49,1.387138
84.153702,88,1.620806
44.28366,48,1.75131
57.184152,62,1.913547
35.714815,39,2.007386
38.631348,42,2.1106
37.636785,41,2.203647
42.903699,46,2.31731
54.04529,57,2.463964
41.60159,45,2.582111
40.840845,45,2.698711
42.631013,45,2.813256
58.879384,62,2.96853
48.327321,51,3.111928
40.908412,44,3.235825
71.776073,77,3.467514
60.020038,64,3.657244
64.376486,68,3.838746
70.999627,74,4.020789
47.701071,50,4.147771
38.057308,40,4.240126
76.070483,81,4.454184
43.010791,47,4.567161
54.509398,60,4.721707
40.124745,45,4.825869
58.684034,66,4.985201
86.681427,93,5.246177
42.330594,46,5.354248
45.82454,51,5.48268
61.770601,69,5.660585
58.409367,65,5.822064
53.685978,57,5.969403
49.93133,56,6.103538
58.681626,65,6.977413
125.243365,138,7.378257
46.669901,52,7.510835
37.005992,42,7.619959
59.701624,66,7.793535
36.337159,41,7.895926
76.134147,84,8.120594
48.875619,55,8.255154
37.979922,42,8.358509
52.31504,57,8.505076
40.427386,44,8.606912
70.938249,76,8.799308
49.204401,53,8.925967
51.195443,55,9.062823
53.920218,59,9.20364
56.4717,62,9.373936
77.878275,85,9.610189
34.494318,38,9.700743
59.425178,66,9.885731
62.269578,68,10.104145
41.913483,46,10.242923
52.910264,59,10.408743
95.99488,106,10.689507
96.6604,103,10.982388
43.094004,47,11.088781
46.614546,51,11.217697
48.38293,53,11.351948
54.963963,60,11.503635
43.07446,46,11.61793
56.300056,58,11.771869
98.075843,101,12.051982
53.840496,59,12.20295
106.424699,112,13.072784
51.11614,53,13.211605
42.649468,47,13.32805
58.464975,64,13.49573
39.404188,44,13.607825
75.739723,83,13.829725
39.352821,44,13.937929
43.341159,48,14.056957
57.479348,62,14.208781
104.157598,110,14.51637
76.635472,82,14.726754
39.020835,43,14.832084
46.881256,51,14.965842
64.417373,70,15.152778
63.516645,69,15.319716
79.977509,85,15.541011
38.871227,42,15.642923
55.15046,59,15.796937
58.540281,64,15.975296
55.229458,61,16.132795
54.95551,60,16.288424
72.913211,80,16.521193
39.776093,44,16.655688
49.243969,52,16.801613
63.559343,67,17.011852
85.601288,93,17.276174
46.775381,52,17.415397
64.238035,71,17.607278
56.498968,62,17.771719
57.51673,63,17.948601
51.093121,56,18.07973
44.8214,50,18.216395
48.399533,53,18.882885
57.568558,64,19.067226
41.811123,46,19.173592
31.239589,35,19.258808
45.366737,51,19.391879
98.789077,111,19.689129
68.519206,78,19.890992
129.257825,143,20.276312
75.922728,85,20.501777
67.147424,75,20.695898
77.893774,87,20.931327
57.819699,65,21.094412
57.636565,65,21.267428
61.175531,68,21.446154
83.488483,94,21.688028
69.244497,78,21.886213
63.357441,71,22.073672
65.072135,73,22.253749
46.994676,53,22.382473
60.986252,67,22.564978
67.981517,72,22.750099
100.284122,108,23.051719
55.039667,59,23.19062
62.088681,67,23.363251
74.57101,78,23.593539
76.858111,81,23.852878
49.96271,55,23.997345
67.842094,75,24.199991
62.525287,66,24.914773
43.208814,46,25.051568
52.217731,55,25.201263
62.697644,65,25.377586
91.427365,96,25.631961
74.235797,79,25.85499
66.559742,73,26.035396
101.369673,111,26.330571
61.576396,68,26.510466
117.012366,122,26.833462
49.477704,52,26.959196
100.284825,104,27.242116
65.211011,68,27.412069
94.129074,99,27.684407
48.719591,54,27.830518
70.862135,78,28.043349
76.025496,84,28.244461
42.466465,47,28.362144
33.606996,36,28.453722
96.225282,103,28.73474
42.545464,48,28.849557
