#{"t_start": 1566081238.8507228, "env_id": null}
r,l,t
47.83553,265,1.769595
59.389355,342,2.735734
198.218762,989,5.522859
162.948096,908,9.64643
331.178897,1930,16.212858
44.320029,245,16.93589
70.132547,408,18.143615
71.879753,384,19.236146
80.630466,463,20.586833
49.412403,282,22.538237
61.403698,348,23.555483
66.734802,357,24.637422
95.030503,523,26.235653
72.478833,407,27.435526
45.026628,269,28.224054
37.195412,219,30.029997
48.408601,267,30.855362
160.515021,1001,33.773763
52.606022,277,34.633024
30.288826,174,35.164294
104.204891,669,38.357485
45.388692,263,39.160766
65.355507,382,40.289275
197.807901,1277,45.30303
38.244106,192,45.855877
66.335421,405,47.045556
37.014112,215,47.733198
70.982214,438,49.003915
50.246393,277,49.759114
52.286705,311,51.917218
31.967982,175,52.435611
27.205357,147,52.886772
66.095064,358,53.922405
40.191974,228,54.578063
67.955251,345,55.581297
36.85306,198,56.183097
44.207733,245,56.910262
70.101951,377,59.119527
44.442227,239,59.768348
45.011009,254,60.531625
92.093277,511,62.042571
52.15419,301,62.915903
44.018376,246,63.644421
55.708318,304,64.502738
52.146498,315,66.482714
31.126629,171,66.964721
55.401373,296,67.815178
52.353427,298,68.625109
39.848808,220,69.241634
60.000369,342,70.214716
32.149366,177,70.715946
28.837704,165,71.223118
33.750995,181,72.938283
208.764534,1297,76.811034
337.94935,2048,83.72623
357.489773,2048,90.645938
385.17762,2048,97.563846
386.964758,2048,104.722661
408.734142,2048,111.902678
417.618495,2048,119.367802
422.670986,2048,126.705811
423.588774,2048,134.274569
442.912039,2048,141.642271
441.083331,2048,148.940102
441.172106,2048,156.15607
451.191841,2048,163.141274
452.862413,2048,169.812295
453.046186,2048,176.771336
454.7938,2048,183.308927
455.063073,2048,189.85579
449.44487,2048,196.826889
462.615805,2048,203.720674
466.405584,2048,210.723826
470.808178,2048,217.850549
459.770073,2048,224.718784
467.831033,2048,231.616328
456.995162,2048,238.709752
468.367723,2048,245.774123
475.113291,2048,252.757561
481.265486,2048,259.580471
507.179935,2048,266.560348
503.614469,2048,273.628598
519.001588,2048,280.447541
536.796102,2048,287.335131
527.863193,2048,294.267501
512.934515,2048,301.261705
519.167174,2048,307.989937
542.902983,2048,314.745309
546.449858,2048,321.660973
534.718365,2048,328.744478
554.914118,2048,335.846653
556.114257,2048,342.849996
530.92122,2048,349.978723
543.490351,2048,357.268106
535.565158,2048,364.360424
509.754831,2048,371.390094
515.967962,2048,378.563666
514.174422,2048,385.424015
532.158782,2048,392.288185
536.663482,2048,399.235339
524.607515,2048,405.953523
514.147748,2048,412.857902
555.936462,2048,420.074327
567.827338,2048,427.389464
537.196008,2048,434.582568
556.075255,2048,441.828844
609.520604,2048,449.129749
611.166772,2048,456.490845
607.419531,2048,463.744998
601.767287,2048,470.949343
639.074287,2048,478.376631
625.95446,2048,485.852827
644.429789,2048,493.20954
662.613082,2048,500.579703
707.54703,2048,507.889593
681.47282,2048,515.127131
643.586497,2048,522.181098
661.772255,2048,529.134016
425.157702,1429,534.360748
302.069915,965,537.25296
664.635234,2048,544.448303
679.583918,1895,551.087891
216.179274,705,554.343542
450.225364,1210,557.862987
318.935773,960,561.712252
472.587352,1374,565.808102
225.433531,712,569.014323
161.271849,570,570.636683
405.70983,1156,575.148299
387.216112,1160,578.525597
768.190608,2048,585.776918
263.327608,846,589.312997
508.578713,1471,593.539458
405.781915,1165,598.109846
594.981036,1540,603.752459
591.402469,1498,608.153993
630.967609,1551,613.867273
