fps,time_elapsed,ep_len_mean,value_loss,approxkl,clipfrac,explained_variance,policy_entropy,n_updates,total_timesteps,serial_timesteps,policy_loss,ep_reward_mean
288,3617.741941213608,1358.45,16.89082,0.004732514,0.05444336,0.7796104550361633,2.7048602,516,1056768,1056768,-0.0037860512,865.9199382999999
283,3624.8345818519592,1358.45,8.794169,0.0041579893,0.048828125,0.7338646948337555,2.7039092,517,1058816,1058816,-0.0024850485,866.76431856
287,3632.05531334877,1342.96,2.417614,0.004120974,0.04506836,0.9568374752998352,2.691678,518,1060864,1060864,-0.0023728553,856.0343518199999
284,3639.170816421509,1342.96,12.533078,0.0076892735,0.08686523,0.5392683148384094,2.6882567,519,1062912,1062912,-0.008311506,856.1879638899998
281,3646.3681898117065,1359.57,10.877319,0.0043263063,0.0515625,0.7017767131328583,2.694964,520,1064960,1064960,-0.0032582302,867.1542137599998
292,3653.6446492671967,1359.57,10.601957,0.005571888,0.059326172,0.689581036567688,2.688096,521,1067008,1067008,-0.0037391246,867.8541605099999
296,3660.645639896393,1359.19,15.91629,0.0048910016,0.0574707,0.7821782976388931,2.683937,522,1069056,1069056,-0.0060371384,867.2144763200001
300,3667.560384273529,1344.21,13.350878,0.005846997,0.0680664,0.8648950457572937,2.6852572,523,1071104,1071104,-0.0018161762,858.67990993
288,3674.3670613765717,1344.21,11.587233,0.0037505445,0.039111327,0.752384603023529,2.6697538,524,1073152,1073152,-0.0024885002,860.1714131699998
284,3681.4752130508423,1344.21,13.168187,0.0040712366,0.046435546,0.7397574186325073,2.6654983,525,1075200,1075200,-0.0016110123,862.1691021899999
293,3688.6666810512543,1328.33,14.670464,0.005599052,0.06796875,0.7937682718038559,2.6696038,526,1077248,1077248,-0.0027877544,853.4820567000002
273,3695.648213148117,1328.33,10.701772,0.0050421944,0.05732422,0.7602641880512238,2.6765466,527,1079296,1079296,-0.0027375105,854.5607072500002
280,3703.1452271938324,1313.12,13.280998,0.0051091975,0.062060546,0.7423852980136871,2.6783156,528,1081344,1081344,-0.0018255211,842.6850687500003
288,3710.4539127349854,1314.17,8.887937,0.0067927865,0.08271484,0.6515817046165466,2.6761558,529,1083392,1083392,-0.0029978934,842.1871933100001
292,3717.5431849956512,1330.45,11.148092,0.0057806345,0.067675784,0.706281989812851,2.68434,530,1085440,1085440,-0.0008058137,852.9974344900002
292,3724.543436765671,1330.45,12.517671,0.0053792396,0.06430664,0.814020186662674,2.6970494,531,1087488,1087488,-0.0066854716,852.0018412999999
287,3731.544420003891,1347.16,9.840014,0.0038248363,0.043603517,0.7647361010313034,2.6983643,532,1089536,1089536,-0.0034577376,864.4644927499999
289,3738.660692691803,1333.42,13.487355,0.0046203495,0.050195314,0.8091782927513123,2.697898,533,1091584,1091584,-0.0005698096,853.1281685299998
283,3745.737199306488,1344.94,12.939824,0.0032856602,0.030273438,0.8127915114164352,2.7031243,534,1093632,1093632,-0.0029761444,861.3575395899998
277,3752.957890510559,1348.64,5.559129,0.0058021895,0.06601562,0.8916394710540771,2.7103279,535,1095680,1095680,-0.004736299,863.4858612899999
284,3760.347983598709,1348.64,12.10561,0.005170527,0.05996094,0.7300889492034912,2.7166572,536,1097728,1097728,-0.00027139028,863.4126989999999
269,3767.5578289031982,1351.4,10.12398,0.0075525865,0.08955078,0.6228120923042297,2.7235768,537,1099776,1099776,-0.0048886356,864.6235221400001
276,3775.152297258377,1360.76,11.594497,0.006361005,0.07631836,0.6688803136348724,2.7318454,538,1101824,1101824,-0.0018304741,869.86189706
288,3782.564614534378,1371.14,10.066311,0.005926083,0.069970705,0.7809817939996719,2.7386568,539,1103872,1103872,-0.0040169107,875.7380014900002
289,3789.653544187546,1387.73,10.275184,0.004983948,0.05859375,0.8310898244380951,2.7460167,540,1105920,1105920,-0.005493348,887.19101997
283,3796.7345151901245,1399.91,9.456995,0.006372218,0.074072264,0.7600383758544922,2.759957,541,1107968,1107968,-0.004369126,894.46483854
291,3803.949348926544,1399.91,11.209735,0.0040794923,0.045654297,0.810321569442749,2.7615316,542,1110016,1110016,-0.003073759,893.4487385699998
293,3810.973815202713,1416.43,11.513818,0.005992166,0.07133789,0.686898797750473,2.7593336,543,1112064,1112064,-0.0022790635,903.9451649999999
305,3817.945764541626,1430.45,10.731239,0.0041773915,0.04711914,0.7049923837184906,2.7640326,544,1114112,1114112,-0.0012842289,912.9822479
292,3824.6417927742004,1445.6,10.407414,0.0064621605,0.07919922,0.7522452920675278,2.778267,545,1116160,1116160,-0.0037619136,923.1019130499999
287,3831.633895635605,1459.63,9.305151,0.008591929,0.09716797,0.704204797744751,2.7957277,546,1118208,1118208,-0.0055468506,932.54460464
300,3838.7495546340942,1462.95,9.489427,0.0059009986,0.07314453,0.7895642518997192,2.7985213,547,1120256,1120256,-0.0015715256,934.85740901
288,3845.5581288337708,1473.82,11.511564,0.0044705165,0.051171876,0.7456825077533722,2.7966063,548,1122304,1122304,-0.00049311086,942.8103796399998
285,3852.6598320007324,1488.96,9.603907,0.004228942,0.04711914,0.7929971665143967,2.799972,549,1124352,1124352,-0.0034858375,953.867757
276,3859.835660457611,1488.96,9.071578,0.0043838387,0.049902342,0.777444139122963,2.8051896,550,1126400,1126400,-0.0014137576,954.3265792999998
273,3867.2456119060516,1505.33,9.784276,0.008662922,0.104003906,0.7546573430299759,2.8060362,551,1128448,1128448,-0.0048331814,966.3608381799999
283,3874.7462611198425,1521.8,11.494662,0.004807159,0.058203124,0.7111981213092804,2.8130105,552,1130496,1130496,-0.0022059672,977.5193388699997
291,3882.027328968048,1537.9,9.294786,0.0055434606,0.06762695,0.8045014292001724,2.8140805,553,1132544,1132544,-0.004175638,988.8922187299999
281,3889.0461008548737,1554.55,9.355158,0.00397652,0.046240233,0.7731909155845642,2.810577,554,1134592,1134592,-0.0004992893,1001.0657911499999
286,3896.3289518356323,1568.69,5.2224536,0.004061909,0.045214843,0.90992671251297,2.8147457,555,1136640,1136640,-0.002126562,1010.6729520199999
284,3903.4699170589447,1557.61,16.924295,0.0062711476,0.07485352,0.8407789021730423,2.8155308,556,1138688,1138688,-0.004202244,1004.3207592699999
285,3910.6634061336517,1559.1,4.128142,0.005956579,0.07084961,0.9169957339763641,2.8258786,557,1140736,1140736,-0.005992931,1005.4911800799999
287,3917.8381543159485,1559.1,11.577843,0.0075988723,0.09702148,0.6701450347900391,2.8404434,558,1142784,1142784,-0.007096087,1005.3420519400001
288,3924.9653947353363,1575.71,13.55627,0.0045176013,0.050341796,0.6424819529056549,2.8443217,559,1144832,1144832,-0.007103619,1016.4690673100001
288,3932.0717012882233,1585.23,13.458097,0.00479382,0.05805664,0.6242806017398834,2.8444827,560,1146880,1146880,-0.0047368887,1023.4412261800001
274,3939.1690888404846,1585.23,11.899635,0.0046530585,0.056689452,0.7595212161540985,2.8380272,561,1148928,1148928,-0.002295904,1024.00371689
280,3946.637845516205,1585.23,10.837265,0.0032049608,0.034570314,0.7417194545269012,2.846092,562,1150976,1150976,-0.0014536947,1024.69268815
283,3953.9292407035828,1585.23,10.017809,0.0067379153,0.082373045,0.7055710554122925,2.8542533,563,1153024,1153024,-0.004344106,1024.32533474
280,3961.143298149109,1601.88,10.200229,0.0045573236,0.054345705,0.7428894639015198,2.8672762,564,1155072,1155072,-0.0023142672,1035.79855799
284,3968.4540271759033,1601.88,8.145625,0.004509369,0.054882813,0.7473631203174591,2.8852584,565,1157120,1157120,-0.0027694895,1035.48232299
284,3975.6600646972656,1588.2,20.030245,0.0046687243,0.0546875,0.7767541110515594,2.8972178,566,1159168,1159168,-0.0012598954,1024.4104803599998
287,3982.8590173721313,1588.2,11.35034,0.0046687005,0.053808592,0.6783441603183746,2.903199,567,1161216,1161216,-0.0011482944,1024.3972649000002
286,3990.0275495052338,1608.08,11.338301,0.004034412,0.04902344,0.7062480449676514,2.8989024,568,1163264,1163264,-0.0012941526,1037.7456198
270,3997.1756567955017,1608.08,9.113198,0.0050826487,0.06313477,0.8049451857805252,2.8989668,569,1165312,1165312,-0.00667532,1037.6677219199998
284,4004.7526245117188,1608.08,12.548829,0.0042483355,0.044189453,0.7061664462089539,2.8983958,570,1167360,1167360,-0.002782491,1037.92084023
270,4011.9652259349823,1608.08,11.180812,0.008019468,0.08984375,0.6970371901988983,2.8946967,571,1169408,1169408,-0.0017077553,1038.5132856
288,4019.5449125766754,1624.73,12.012726,0.0046506105,0.059375,0.677448183298111,2.8918705,572,1171456,1171456,-0.0030986387,1050.66254371
279,4026.6490778923035,1627.45,9.464109,0.0053683072,0.06577148,0.7687422037124634,2.8983023,573,1173504,1173504,-0.002595645,1053.77855348
277,4033.9733912944794,1627.45,11.252752,0.005583859,0.067919925,0.7220947444438934,2.90681,574,1175552,1175552,-0.0071778437,1054.8145452099998
276,4041.3606436252594,1638.26,5.603118,0.0058817184,0.06918945,0.8767905235290527,2.9219975,575,1177600,1177600,-0.0011991669,1062.1034741299998
289,4048.7634518146515,1638.26,10.901425,0.005111895,0.05908203,0.707341194152832,2.9264843,576,1179648,1179648,-0.0013274326,1062.8726269699998
295,4055.8396561145782,1638.26,9.557913,0.0052687326,0.058642577,0.687078595161438,2.9194431,577,1181696,1181696,-0.0026769368,1064.06902128
285,4062.7658700942993,1651.0,19.795086,0.0054781744,0.059277344,0.6705765724182129,2.9181912,578,1183744,1183744,-0.003413362,1072.3196507900002
273,4069.944497823715,1667.82,11.336386,0.0077921217,0.09736328,0.7125178575515747,2.926461,579,1185792,1185792,-0.003337364,1083.9184203500001
284,4077.4466605186462,1655.75,18.462198,0.0030966734,0.034521483,0.7165118753910065,2.935312,580,1187840,1187840,-0.0033154185,1076.4319572
284,4084.6577644348145,1671.41,10.239096,0.006451997,0.082617186,0.7795216888189316,2.9495451,581,1189888,1189888,-0.0066190534,1088.10215959
273,4091.858058691025,1688.12,9.922878,0.005650511,0.06821289,0.7192374169826508,2.952652,582,1191936,1191936,-0.0023099799,1098.76060227
284,4099.338842153549,1698.45,11.506644,0.0057690777,0.06914063,0.7068222463130951,2.9475343,583,1193984,1193984,-0.0044140858,1105.70310188
292,4106.536092758179,1695.94,7.883336,0.0039779223,0.034716796,0.8211151659488678,2.9452853,584,1196032,1196032,-0.0030762313,1103.4547421299999
280,4113.537940979004,1711.46,9.522671,0.009309238,0.09951172,0.8095901608467102,2.9487274,585,1198080,1198080,-0.00024231616,1113.67421546
284,4120.8488438129425,1713.49,9.087281,0.0048175207,0.051171876,0.7674650996923447,2.9465647,586,1200128,1200128,-0.00049417245,1115.72977581
258,4128.043886184692,1713.49,10.048319,0.010205944,0.12470703,0.48677557706832886,2.9388716,587,1202176,1202176,-0.0020726216,1115.09886587
273,4135.96878695488,1726.47,8.380913,0.0047185505,0.05366211,0.7982709407806396,2.9488945,588,1204224,1204224,-0.0011650843,1122.9106465400002
280,4143.451372385025,1743.01,10.312426,0.006062337,0.06708984,0.7298859357833862,2.9444542,589,1206272,1206272,-0.005403,1134.46886058
293,4150.742468833923,1727.36,14.56364,0.0045643765,0.05415039,0.7680122554302216,2.9498386,590,1208320,1208320,-0.0037006096,1122.9545405600002
287,4157.734547138214,1727.36,11.031067,0.0034250028,0.037402343,0.6757112443447113,2.9482846,591,1210368,1210368,-0.002865207,1123.3751763900002
280,4164.847712516785,1727.36,10.711662,0.0031037324,0.033154298,0.7145388424396515,2.935574,592,1212416,1212416,-0.0029439293,1124.0224373400001
281,4172.149990320206,1710.68,13.297658,0.0065430813,0.08291016,0.8054385781288147,2.933393,593,1214464,1214464,-0.0060522454,1111.56953868
288,4179.435294628143,1710.68,12.339094,0.007001544,0.08706055,0.6351844966411591,2.9326243,594,1216512,1216512,-0.003274624,1111.37503561
279,4186.544652223587,1710.68,8.670746,0.0058033084,0.07011719,0.7012400329113007,2.9296956,595,1218560,1218560,-0.001957083,1110.6562376900001
277,4193.868787765503,1710.68,9.966864,0.0062095444,0.08061524,0.7477324903011322,2.929459,596,1220608,1220608,-0.0029053432,1112.21268987
293,4201.260806560516,1710.68,12.947726,0.004685071,0.050488282,0.6621382832527161,2.9225895,597,1222656,1222656,-0.0016534359,1113.7221538200001
283,4208.23956489563,1711.29,8.299936,0.006675026,0.0519043,0.8265416622161865,2.915927,598,1224704,1224704,-0.006168111,1114.44430258
294,4215.469035387039,1711.29,11.885143,0.005160791,0.062451173,0.7360956370830536,2.9085279,599,1226752,1226752,-0.0043032747,1115.69688677
290,4222.431133747101,1711.29,11.456302,0.005930613,0.0671875,0.661063939332962,2.9118278,600,1228800,1228800,-0.005304061,1116.63095922
291,4229.528850078583,1723.32,12.698943,0.00401088,0.041308593,0.8273590356111526,2.9165576,601,1230848,1230848,-0.0030835266,1125.65363524
284,4236.566612958908,1738.81,11.169682,0.004709228,0.049316406,0.7182698249816895,2.9225883,602,1232896,1232896,-0.0032573757,1137.04527288
281,4243.762020349503,1721.19,4.8670745,0.007496562,0.08852539,0.873060554265976,2.9474297,603,1234944,1234944,-0.0036714904,1124.48850706
281,4251.048393011093,1721.19,10.71303,0.00972888,0.1140625,0.5239961445331573,2.977687,604,1236992,1236992,-0.0035060546,1123.9427165700001
300,4258.3318819999695,1721.19,9.302749,0.002897794,0.03305664,0.7434112429618835,2.9958072,605,1239040,1239040,-0.0033445111,1122.55086315
272,4265.156643629074,1721.19,9.145975,0.0074010626,0.08691406,0.5746132731437683,3.0080004,606,1241088,1241088,-0.0018622238,1123.28990231
288,4272.675847291946,1737.09,8.87331,0.0060207983,0.0730957,0.6920085251331329,3.0049102,607,1243136,1243136,-0.0049041407,1133.5238837699999
298,4279.777041196823,1742.2,11.581929,0.0046031615,0.054394532,0.831996738910675,2.9972892,608,1245184,1245184,-0.0041541476,1136.0046172
279,4286.6408705711365,1742.2,8.815169,0.0055839606,0.066992186,0.6593601703643799,3.0047355,609,1247232,1247232,-0.0010841746,1135.1345076100001
285,4293.98002243042,1721.38,12.952167,0.002752506,0.025488282,0.7795054763555527,2.998032,610,1249280,1249280,-0.001000964,1118.64590715
296,4301.158616065979,1734.17,5.7260714,0.0038543777,0.033935547,0.8690472692251205,2.9831648,611,1251328,1251328,-0.0031348492,1127.62727133
285,4308.077384710312,1716.57,15.388945,0.0036407071,0.04033203,0.7302738428115845,2.9795518,612,1253376,1253376,-0.0025830027,1115.7574865300003
284,4315.255665779114,1731.78,11.25997,0.002705276,0.028222656,0.689525693655014,2.9791334,613,1255424,1255424,-0.001947944,1126.57833693
287,4322.446156024933,1731.78,11.185685,0.0038734924,0.04135742,0.7207812964916229,2.9781187,614,1257472,1257472,-0.0022712862,1127.8588884
291,4329.627694129944,1731.78,9.107332,0.004822203,0.058203124,0.7994811087846756,2.9807682,615,1259520,1259520,-0.005062039,1128.68332858
283,4336.645900011063,1712.47,17.423233,0.0066939034,0.07841797,0.7574270218610764,2.9900534,616,1261568,1261568,-0.0034039908,1114.78297094
281,4343.871514558792,1726.24,11.517855,0.0042680167,0.047851562,0.7219134867191315,2.9905903,617,1263616,1263616,-0.00193625,1125.6469481899999
279,4351.136902332306,1727.33,2.506011,0.0037229888,0.039453126,0.9572862572968006,2.9960544,618,1265664,1265664,-0.0068678213,1126.83260065
284,4358.464581251144,1730.05,9.1414585,0.009186219,0.10405274,0.6864778101444244,3.0093071,619,1267712,1267712,-0.004133483,1128.61169611
288,4365.664101839066,1743.38,10.935735,0.005426279,0.06455078,0.639974057674408,3.0293832,620,1269760,1269760,-0.0053753355,1137.86434899
285,4372.766837596893,1756.27,10.01192,0.0046769995,0.05649414,0.7165990769863129,3.0416527,621,1271808,1271808,-0.0028564655,1147.3453576500003
291,4379.951123714447,1756.27,8.7727375,0.004739509,0.053466797,0.7901341915130615,3.0540533,622,1273856,1273856,-0.0018275112,1148.0068339700001
297,4386.976138353348,1721.17,22.891148,0.004347069,0.046044923,0.7331933677196503,3.0536652,623,1275904,1275904,-0.002011911,1127.63993767
293,4393.851133823395,1684.43,16.020287,0.002570304,0.028564453,0.8401225209236145,3.060156,624,1277952,1277952,-0.004527974,1103.4305465799998
280,4400.832481622696,1684.43,9.799948,0.007645653,0.09370117,0.6910279989242554,3.075351,625,1280000,1280000,-0.0027310608,1104.69598222
277,4408.149107456207,1684.43,8.882734,0.003605967,0.03857422,0.7768786698579788,3.0781848,626,1282048,1282048,-0.0018813402,1105.6936737600001
284,4415.538818836212,1684.43,9.370621,0.0037336394,0.047802735,0.779506504535675,3.0724046,627,1284096,1284096,-0.0022663348,1106.8960488200003
279,4422.733199596405,1684.43,9.376814,0.004202445,0.047167968,0.7881333529949188,3.0645223,628,1286144,1286144,-0.0004616817,1108.55029684
270,4430.0671191215515,1684.43,10.064661,0.008085156,0.091601565,0.6829946041107178,3.0580785,629,1288192,1288192,-0.0015172411,1108.02042542
287,4437.631493330002,1667.7,15.783259,0.0047358945,0.057763673,0.7742678672075272,3.0694695,630,1290240,1290240,-0.003617509,1095.85946879
288,4444.747321605682,1667.7,11.7839575,0.00436633,0.04814453,0.7426755130290985,3.0750983,631,1292288,1292288,-0.0020040707,1096.6050531
293,4451.851207494736,1667.7,9.986766,0.005243326,0.061425783,0.743688315153122,3.07613,632,1294336,1294336,-0.0017962938,1096.1440622399998
304,4458.841875553131,1667.7,10.853339,0.0039350158,0.044384766,0.7832335382699966,3.0779316,633,1296384,1296384,-0.0037940876,1097.48374644
297,4465.571420431137,1667.7,14.593915,0.0035710807,0.039257813,0.6004815995693207,3.0732446,634,1298432,1298432,-0.0006759859,1097.18647438
292,4472.454771280289,1667.7,9.743861,0.005126683,0.0637207,0.778192013502121,3.0732157,635,1300480,1300480,-0.004822828,1097.5166380599999
291,4479.460995912552,1673.42,11.585834,0.0038461792,0.042822264,0.7480262219905853,3.0760424,636,1302528,1302528,-0.001374432,1102.11442233
284,4486.476937294006,1673.42,10.291639,0.006155067,0.07192383,0.7111029624938965,3.0860054,637,1304576,1304576,-0.0020803777,1101.7043339299998
280,4493.67547082901,1685.62,3.5899913,0.0043347953,0.042773437,0.934789851307869,3.0867007,638,1306624,1306624,-0.0059012063,1110.5988324499997
281,4500.9752831459045,1682.51,8.552621,0.0074431845,0.084375,0.7516755759716034,3.1023114,639,1308672,1308672,-0.0068938164,1108.1358365099998
288,4508.26056432724,1682.24,19.778177,0.0056892377,0.05078125,0.6918854713439941,3.1157207,640,1310720,1310720,-0.0054148515,1107.6230253299998
293,4515.365617513657,1682.24,10.282267,0.0032293312,0.035839844,0.7096076905727386,3.1211755,641,1312768,1312768,-0.0014204787,1108.6067763299998
301,4522.343364715576,1665.84,17.85419,0.0047189803,0.05366211,0.6945516765117645,3.1216354,642,1314816,1314816,-0.004094063,1096.62187165
292,4529.145853281021,1665.84,11.209333,0.0040513896,0.047802735,0.753850594162941,3.1209562,643,1316864,1316864,-0.0031118514,1096.28401872
293,4536.153695344925,1648.9,15.972223,0.0039222334,0.043359376,0.8327484130859375,3.1214843,644,1318912,1318912,-0.001066533,1084.45938739
276,4543.135188817978,1631.74,12.48011,0.004958772,0.059667967,0.8627676367759705,3.1153204,645,1320960,1320960,-0.0034084779,1073.1618912800002
283,4550.552485227585,1646.53,12.687613,0.006471578,0.0690918,0.7098011672496796,3.1057048,646,1323008,1323008,-0.0024154752,1084.40629811
273,4557.769447088242,1662.07,9.401734,0.0050305333,0.064697266,0.754141703248024,3.1006205,647,1325056,1325056,-0.006171809,1095.81175065
285,4565.269368648529,1662.07,9.175438,0.007033903,0.08129883,0.8169276267290115,3.110421,648,1327104,1327104,-0.0057507297,1096.79310268
280,4572.433150529861,1662.07,14.642275,0.005455432,0.06337891,0.6435231268405914,3.120361,649,1329152,1329152,-0.0049554147,1097.29323176
288,4579.74046587944,1646.66,4.6815176,0.004961236,0.06098633,0.9120902717113495,3.129292,650,1331200,1331200,-0.0071695284,1086.16010514
283,4586.843524456024,1646.66,12.890976,0.0038013768,0.041894533,0.6754443645477295,3.141349,651,1333248,1333248,-0.0015945237,1086.03159715
282,4594.070379734039,1646.66,13.384787,0.0055785202,0.064453125,0.6543841063976288,3.1442728,652,1335296,1335296,-0.0026800719,1086.91906946
288,4601.330357074738,1646.66,12.201122,0.0056943796,0.058886718,0.6741920709609985,3.1482959,653,1337344,1337344,-0.002380008,1086.97265441
284,4608.441318511963,1646.66,10.704286,0.0060713915,0.076220706,0.7220459282398224,3.1542668,654,1339392,1339392,-0.0045199636,1086.0657426799999
283,4615.649470567703,1646.66,11.683682,0.00378128,0.042041015,0.693746030330658,3.1425896,655,1341440,1341440,-0.0006485351,1086.2195212
