#{"t_start": 1566697599.1894536, "env_id": null}
r,l,t
55.644422,314,1.441816
94.605731,568,2.642436
69.162666,355,3.529206
180.878875,977,6.080313
207.074293,1150,8.795779
111.80603,614,10.091142
94.361423,577,11.720315
49.65144,406,12.875999
80.708041,532,14.073841
116.245677,975,16.605495
33.485428,274,17.183542
46.556002,347,18.106998
22.300894,245,18.862714
49.029621,441,19.900763
68.962685,424,21.202297
83.177014,571,22.464597
51.530898,358,23.253125
103.930544,739,24.920805
147.433665,916,27.274258
42.069948,320,28.060348
78.031917,473,29.182159
96.995154,583,30.492441
147.744184,864,32.696078
58.246133,425,33.617311
25.641195,260,34.150652
116.430133,704,36.258554
87.972981,649,37.747226
97.18393,549,39.029826
36.031022,376,39.796708
61.178792,392,40.639894
103.39401,646,42.652231
177.000682,966,44.810269
297.950703,2049,50.107554
106.152989,798,52.114414
107.855589,559,53.505549
140.841406,831,55.413188
311.247415,2049,60.357215
310.628143,2049,65.386394
275.11079,2049,70.246577
314.308899,2049,74.995767
305.029222,2049,80.350824
194.692328,1156,83.234109
89.688041,631,84.790935
62.427227,534,86.049771
299.625622,2049,91.306597
249.111487,2049,96.850203
291.253578,2049,101.743104
351.710126,2049,106.868938
234.724792,2049,112.055524
324.051656,2049,117.426711
341.930766,2049,122.968041
327.048688,2049,128.217725
293.829837,2049,133.145291
290.723534,2049,138.345168
371.244803,2049,143.528255
315.464061,2049,148.661349
378.61893,2049,153.812562
362.149778,2049,158.736475
303.367637,2049,163.831945
290.488956,2049,168.556504
261.540154,2049,173.397258
373.541793,2049,178.173429
347.947321,2049,183.122437
317.602129,2049,188.172292
327.499031,2049,193.72155
302.548361,2049,199.121655
345.339527,2049,204.10991
408.949479,2049,209.373629
388.157638,2049,214.607393
360.062063,2049,219.300751
327.808185,2049,224.159407
373.665441,2049,229.174004
321.287809,2049,234.172415
402.822136,2049,239.250014
415.452748,2049,244.485834
443.790315,2049,249.506402
406.856592,2049,254.240056
442.987536,2049,259.189182
470.830432,2049,264.01079
457.605614,2049,269.115866
422.345779,2049,274.454499
430.860885,2049,279.644549
450.455622,2049,284.708396
416.740789,2049,289.791344
436.746259,2049,294.726925
505.63221,2049,299.653943
571.781604,2049,305.287543
499.93385,2049,310.579848
491.972108,2049,316.036147
454.062322,2049,321.187116
498.359832,2049,326.388687
442.447225,2049,331.057633
466.215775,2049,336.46253
527.006114,2049,341.470392
493.459054,2049,346.254961
479.455095,2049,351.123537
538.187094,2049,356.620414
505.456522,2049,361.577467
532.053997,2049,366.582489
549.696955,2049,371.331392
368.220267,1355,374.421795
501.945449,2049,379.525028
558.19666,2049,384.654935
545.945764,2049,389.69402
459.728367,2049,394.581834
479.646791,2049,399.729199
604.016835,2049,405.047613
524.411022,1723,409.286118
582.17454,1719,413.48401
571.738965,1657,417.835453
584.422171,2049,422.88916
613.753322,2049,427.994414
316.824877,1195,430.760589
662.688679,2049,436.094682
651.199486,2049,441.458171
336.363329,1114,444.575213
355.254671,1313,447.245957
505.743836,2049,452.454586
542.050316,2049,457.500324
611.382053,2049,462.440976
616.153805,2049,467.94111
627.203623,2049,472.870707
643.90828,2049,478.252451
637.902921,2049,483.673505
703.17876,2049,489.016248
702.433592,2049,494.093512
738.47612,2049,499.361178
776.241825,2025,504.754692
697.587231,2049,510.099837
700.12686,2049,515.538808
712.347035,2049,520.497575
680.409753,2049,526.058895
685.65374,2049,531.196532
669.433035,2049,536.345326
674.213938,2049,541.137726
780.620479,2049,546.190789
763.906945,2049,551.497784
768.031155,2049,556.745376
871.127994,2049,561.947214
820.167786,2049,566.945622
837.104099,2049,572.608644
804.752932,2049,578.254173
754.419789,1872,583.629556
881.786592,2049,588.755982
525.355135,1335,592.003862
873.747318,2049,597.098302
842.736662,2049,602.156115
909.863188,2049,607.138353
902.690084,2049,612.148483
933.556461,2049,617.341624
372.379145,917,619.218758
417.977307,1078,622.160256
777.253778,1808,626.626246
126.735218,407,627.644828
946.021928,2049,633.047121
935.431897,2049,638.093168
531.325604,1319,641.523102
980.957633,2049,646.546093
943.007871,2049,651.78694
387.419235,943,653.79793
359.852209,862,655.960443
457.657482,1035,658.157138
507.13524,1149,661.292348
237.997596,600,662.768817
629.68036,1290,665.771281
555.041873,1241,668.798437
657.567508,1397,672.338548
636.665064,1344,675.668474
591.738934,1247,678.419196
787.170303,1653,682.340419
609.347839,1333,685.491702
819.132045,1653,689.072477
1022.467408,2049,694.032221
979.092154,2049,699.349378
626.48918,1311,702.56252
837.644234,1762,706.853756
478.274801,1046,709.314565
829.19056,1715,713.664334
973.642594,1928,718.426382
1008.481398,2049,723.554628
871.7418,1728,727.756883
514.047313,1095,730.495955
467.209204,978,732.876375
436.830353,915,734.964818
371.857925,795,737.143956
418.342983,895,739.121226
1029.788434,2049,744.059471
1034.65588,2049,748.872475
892.69649,1715,752.927797
425.754901,883,755.174073
1053.43942,2049,760.429752
743.016179,1516,763.747184
336.438578,767,765.81258
583.427266,1150,768.340834
302.796717,697,770.413039
497.733578,1027,772.639532
409.211896,846,775.236311
351.609964,769,776.988585
212.841954,504,778.34871
486.929401,953,780.734084
345.865486,750,782.391029
310.010493,627,783.823103
296.865092,692,785.729108
239.459762,524,786.94049
326.025923,722,788.494553
309.745372,630,790.289987
246.000708,542,791.517183
310.982774,634,792.879723
270.353519,616,794.16507
267.851627,601,795.932097
330.136908,658,797.528894
248.656223,533,798.849342
290.5172,600,800.614953
242.544747,577,802.040731
239.216221,534,803.163915
456.858724,912,805.392486
331.806905,660,806.980031
297.41713,570,808.201414
331.279502,727,810.193576
268.828491,562,811.398035
297.691358,579,812.610937
255.462556,551,813.819952
271.398418,541,815.501347
292.731865,607,816.926044
231.499225,521,818.064201
216.412594,500,819.124203
178.285982,419,820.498936
241.541388,506,821.626523
179.900915,425,822.52642
235.574372,506,823.697033
244.526215,549,825.223195
259.45187,553,826.787437
270.674512,601,828.047122
209.455987,497,829.04415
273.002504,541,830.641329
230.985088,505,831.717697
232.600515,527,833.006325
296.799269,621,834.312042
287.718777,625,836.101556
287.482175,561,837.300654
218.84853,519,838.446687
259.269592,536,839.944137
235.546738,527,841.191038
326.103544,662,842.711431
322.085558,646,844.259065
307.332451,648,846.270883
403.119854,730,847.745478
252.037839,523,848.862992
227.067313,521,850.353595
247.498323,537,851.459591
326.178255,661,853.060652
237.122742,527,854.334259
338.019016,685,856.393075
245.810983,540,857.592635
295.190057,645,858.952351
292.157314,641,860.690494
227.663752,525,861.874191
254.314605,548,863.069658
394.364834,768,865.148371
384.443796,717,866.620464
585.927406,1108,868.992641
323.274617,718,870.939915
474.015401,1000,873.345668
385.71727,787,875.436803
735.369749,1416,878.656116
545.467244,1031,881.322865
294.692115,626,882.710903
401.221572,822,884.858392
481.706494,976,887.241884
398.243912,850,889.465374
436.945132,921,891.590819
346.619329,744,893.363015
417.699025,882,896.138057
449.838073,896,898.042806
413.213695,853,900.459762
429.339617,925,902.391166
443.388641,968,905.013209
351.725902,733,906.674897
293.407562,638,908.095673
358.015908,791,910.375138
437.514524,887,912.147611
770.489895,1450,915.765879
348.108343,732,917.276897
383.011286,817,919.038635
409.458683,810,921.123236
436.626006,871,923.042207
318.262653,630,924.858267
574.655758,1128,927.485196
700.856083,1287,930.970106
322.738843,656,932.312939
335.736433,664,933.845857
355.070036,675,935.754926
309.675541,647,937.105081
489.010832,927,939.769804
454.473161,864,941.614633
519.322111,1037,943.843118
413.798815,764,945.895953
313.095668,651,947.273949
322.754085,657,948.55932
657.868928,1138,951.430752
804.702927,1540,955.299943
529.61292,1029,957.475121
345.434072,715,959.638015
295.799656,632,960.955552
349.978931,742,962.519583
366.599536,800,964.613125
345.079737,694,965.993381
288.452212,625,967.454869
284.914109,607,969.119975
309.441631,633,970.521318
288.11773,623,972.021986
290.709236,622,973.839744
390.796901,784,975.79231
284.266932,655,977.354892
278.234813,624,979.062878
265.361027,549,980.25245
217.331019,516,981.393594
325.851135,646,982.836019
262.652368,548,984.636943
248.312841,529,985.821815
333.383889,677,987.302753
248.963019,541,988.793446
245.059905,528,989.856014
265.130902,539,990.971315
285.25917,643,992.307055
372.933228,776,994.266074
302.680327,632,995.784555
288.103709,620,997.140653
292.172876,630,998.919733
298.926908,623,1000.260436
258.14926,516,1001.256531
294.7537,631,1002.971835
263.948904,563,1004.228214
257.210947,557,1005.503645
281.935882,576,1006.617288
309.728825,624,1008.327743
278.746042,614,1009.639761
267.085376,506,1010.595618
325.509271,652,1012.304035
263.093801,537,1013.591271
474.390645,883,1015.514832
253.686014,544,1016.871514
233.066986,534,1018.453531
261.350447,544,1019.572472
213.988757,486,1020.598432
258.027555,515,1021.802401
266.61017,578,1023.339274
250.430804,540,1024.509294
245.127482,546,1025.688356
225.192842,467,1027.036502
231.83332,485,1028.122329
216.573963,451,1029.236439
216.120576,452,1030.281117
252.660878,488,1031.360235
278.318369,567,1032.984156
262.075436,540,1034.33504
253.87642,525,1035.387516
206.464319,468,1036.329906
272.43151,582,1038.211208
310.277522,634,1039.594136
341.478097,713,1041.217911
353.50174,728,1043.344202
401.703817,786,1045.069766
233.541705,520,1046.166843
248.040618,543,1047.763659
663.524134,1200,1050.514876
252.259724,533,1052.295949
533.012194,1026,1054.477371
352.187723,743,1056.042838
619.819259,1155,1058.942482
334.075339,678,1060.344265
352.2261,680,1062.161436
416.417981,795,1064.000665
334.537236,680,1065.609522
420.176503,836,1067.977205
337.637823,716,1069.803707
408.279479,817,1071.492874
312.172125,653,1073.368881
489.295238,965,1075.56388
366.258979,686,1077.706918
295.876359,661,1079.074747
349.066639,728,1080.643811
646.871933,1234,1083.794042
373.032528,744,1085.295209
322.170166,641,1087.101611
768.206557,1291,1090.15424
